frame,path,teacher_top1_conf,accepted,num_pseudo_boxes_used,buffer_size,update_applied,updates_this_frame,batch_size_used,det_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
55,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00056.jpg,0.482319,0,0,0,0,0,0,,14.414,0.482319,14.030,0.000,38.824
56,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00057.jpg,0.631844,0,0,0,0,0,0,,13.619,0.631844,12.342,0.000,35.427
57,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00058.jpg,0.631844,0,0,0,0,0,0,,14.104,0.631844,13.622,0.000,39.057
58,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00059.jpg,0.672385,0,0,0,0,0,0,,14.805,0.672385,14.311,0.000,38.710
59,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00060.jpg,0.737344,0,0,0,0,0,0,,15.472,0.737344,15.055,0.000,42.356
60,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00061.jpg,0.821736,0,0,0,0,0,0,,14.375,0.821736,14.248,0.000,39.964
61,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00062.jpg,0.821736,1,0,1,0,0,0,,13.981,0.821736,12.800,0.000,38.808
62,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00063.jpg,0.881057,1,0,2,0,0,0,,13.783,0.881057,14.672,0.000,37.301
63,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00064.jpg,0.757122,0,0,2,0,0,0,,14.445,0.757122,13.712,0.000,38.235
64,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00065.jpg,0.539118,0,0,2,0,0,0,,12.166,0.539118,12.965,0.000,33.875
65,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00066.jpg,0.821308,0,0,2,0,0,0,,13.658,0.821308,12.851,0.000,38.005
66,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00067.jpg,0.736399,0,0,2,0,0,0,,12.886,0.736399,13.259,0.000,35.033
67,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00068.jpg,0.852535,1,0,3,0,0,0,,14.734,0.852535,13.945,0.000,39.502
68,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00069.jpg,0.420537,0,0,3,0,0,0,,13.531,0.420537,12.930,0.000,37.052
69,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00070.jpg,0.436161,0,0,3,0,0,0,,13.658,0.436161,13.815,0.000,37.177
70,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00071.jpg,0.436161,0,0,3,0,0,0,,13.361,0.436161,13.433,0.000,37.900
71,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00072.jpg,0.753768,0,0,3,0,0,0,,14.273,0.753768,14.676,0.000,38.432
72,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00073.jpg,0.840979,1,4,4,1,1,4,12.699837,14.353,0.840216,17.364,718.702,763.789
73,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00074.jpg,0.877217,1,4,5,1,1,4,11.441957,14.726,0.875171,14.162,446.640,488.180
74,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00075.jpg,0.868243,1,4,6,1,1,4,12.165311,13.803,0.863126,13.520,803.386,844.360
75,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00076.jpg,0.890759,1,4,7,1,1,4,10.270985,13.782,0.883647,14.558,610.834,652.117
76,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00077.jpg,0.887879,1,4,8,1,1,4,11.092308,14.008,0.877026,14.041,392.680,436.228
77,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00078.jpg,0.887832,1,4,9,1,1,4,11.106813,14.328,0.872569,14.650,674.385,718.272
78,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00079.jpg,0.898161,1,4,10,1,1,4,10.536541,14.397,0.878271,14.132,556.297,599.863
79,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00080.jpg,0.889642,1,4,11,1,1,4,11.342224,14.130,0.864068,13.766,718.254,759.144
80,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00081.jpg,0.868941,1,4,12,1,1,4,10.441130,12.625,0.836463,13.721,671.341,710.568
81,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00082.jpg,0.668232,0,4,12,1,1,4,9.687812,15.170,0.608282,14.503,772.540,814.969
82,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00083.jpg,0.882976,1,4,13,1,1,4,10.142839,14.595,0.838247,13.919,804.842,848.875
83,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00084.jpg,0.864393,1,4,14,1,1,4,11.975136,16.031,0.805256,13.974,637.944,683.244
84,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00085.jpg,0.876987,1,4,15,1,1,4,10.615733,14.432,0.816263,14.419,494.545,538.527
85,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00086.jpg,0.874721,1,4,16,1,1,4,11.388892,15.177,0.809320,13.585,705.950,749.755
86,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00087.jpg,0.898552,1,4,17,1,1,4,10.210361,14.991,0.832687,14.077,750.961,793.603
87,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00088.jpg,0.898547,1,4,18,1,1,4,10.357534,14.143,0.826470,13.037,555.678,595.712
88,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00089.jpg,0.906925,1,4,19,1,1,4,9.097413,13.553,0.826665,12.941,544.400,585.886
89,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00090.jpg,0.906877,1,4,20,1,1,4,9.206683,12.964,0.821077,13.002,410.944,450.594
90,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00091.jpg,0.909980,1,4,21,1,1,4,9.366499,12.939,0.819664,12.629,545.004,584.305
91,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00092.jpg,0.887552,1,4,22,1,1,4,9.047190,13.972,0.794176,12.899,367.853,408.032
92,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00093.jpg,0.843833,1,4,23,1,1,4,8.864590,14.456,0.712405,13.064,528.975,571.221
93,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00094.jpg,0.898241,1,4,24,1,1,4,9.387796,14.095,0.806374,13.361,576.544,617.940
94,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00095.jpg,0.899169,1,4,25,1,1,4,8.899629,13.087,0.806993,13.362,589.628,630.286
95,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00096.jpg,0.909922,1,4,26,1,1,4,9.417523,13.862,0.818058,12.880,503.596,544.611
96,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00097.jpg,0.910395,1,4,27,1,1,4,8.695566,13.394,0.811687,13.439,412.757,453.771
97,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00098.jpg,0.910300,1,4,28,1,1,4,9.706821,14.086,0.811225,13.365,510.178,551.544
98,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00099.jpg,0.913358,1,4,29,1,1,4,8.391256,13.212,0.812563,12.951,613.770,653.583
99,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00100.jpg,0.913278,1,4,30,1,1,4,8.446837,12.658,0.813049,13.210,734.774,778.246
100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00101.jpg,0.901316,1,4,31,1,1,4,7.568952,12.859,0.799679,13.447,320.968,359.382
101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00102.jpg,0.896062,1,4,32,1,1,4,7.800762,13.197,0.793564,12.693,359.296,398.274
102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00103.jpg,0.899999,1,4,32,1,1,4,8.676394,12.484,0.802424,13.421,781.958,821.909
103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00104.jpg,0.816559,1,4,32,1,1,4,9.762825,12.935,0.699144,13.132,563.785,603.994
104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00105.jpg,0.885280,1,4,32,1,1,4,8.623045,12.681,0.789349,12.635,731.631,771.012
105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00106.jpg,0.885238,1,4,32,1,1,4,10.519194,12.851,0.792724,14.778,783.399,824.320
106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00107.jpg,0.737591,0,4,32,1,1,4,10.549191,12.961,0.591073,15.190,409.541,451.218
107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00108.jpg,0.820635,1,4,32,1,1,4,11.608532,13.501,0.714939,12.675,648.127,685.831
108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00109.jpg,0.890518,1,4,32,1,1,4,10.642502,14.370,0.815603,16.716,508.024,552.931
109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00110.jpg,0.845541,1,4,32,1,1,4,11.130220,13.251,0.767365,14.184,590.474,631.311
110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00111.jpg,0.855818,1,4,32,1,1,4,10.226301,12.766,0.757348,13.201,528.557,568.130
111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00112.jpg,0.880415,1,4,32,1,1,4,9.831491,13.266,0.799890,13.135,608.249,648.017
112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00113.jpg,0.899978,1,4,32,1,1,4,10.230472,13.159,0.824269,13.801,490.308,531.814
113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00114.jpg,0.896496,1,4,32,1,1,4,10.645679,14.260,0.830679,15.966,860.972,904.448
114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00115.jpg,0.904899,1,4,32,1,1,4,11.010826,14.219,0.845394,13.004,365.938,407.566
115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00116.jpg,0.904823,1,4,32,1,1,4,11.003412,12.984,0.846264,17.001,486.737,529.326
116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00117.jpg,0.901383,1,4,32,1,1,4,11.591904,16.906,0.848780,13.141,464.983,512.771
117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00118.jpg,0.901329,1,4,32,1,1,4,11.327768,13.663,0.849092,13.873,603.935,644.933
118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00119.jpg,0.908873,1,4,32,1,1,4,10.699226,12.472,0.854880,13.240,549.417,587.857
119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00120.jpg,0.908830,1,4,32,1,1,4,9.502243,14.452,0.855383,13.640,608.927,650.896
120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00121.jpg,0.909090,1,4,32,1,1,4,8.917862,12.396,0.858767,12.721,655.368,694.388
121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00122.jpg,0.819958,1,4,32,1,1,4,10.622602,12.873,0.750924,14.536,517.355,558.107
122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00123.jpg,0.819927,1,4,32,1,1,4,11.000937,13.475,0.750652,13.298,413.025,451.989
123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00124.jpg,0.851079,1,4,32,1,1,4,11.544031,12.231,0.775797,12.371,520.935,556.892
124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00125.jpg,0.858437,1,4,32,1,1,4,14.141935,13.095,0.767950,13.904,285.414,325.874
125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00126.jpg,0.857673,1,4,32,1,1,4,10.777975,12.878,0.759954,13.356,480.678,519.915
126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00127.jpg,0.857578,1,4,32,1,1,4,9.442816,13.165,0.758422,13.099,460.466,500.174
127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00128.jpg,0.865392,1,4,32,1,1,4,10.125472,12.634,0.768564,12.684,638.834,677.319
128,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00129.jpg,0.851059,1,4,32,1,1,4,10.702898,12.696,0.748478,12.554,399.569,437.918
129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00130.jpg,0.780085,0,4,32,1,1,4,9.671337,12.840,0.675639,12.914,828.897,866.139
130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00131.jpg,0.744516,0,4,32,1,1,4,9.975704,12.617,0.655512,13.220,529.753,567.871
131,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00132.jpg,0.610426,0,4,32,1,1,4,9.781604,12.460,0.625645,12.973,681.405,718.960
132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00133.jpg,0.462639,0,4,32,1,1,4,9.562420,12.707,0.512191,13.112,570.180,607.881
133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00134.jpg,0.838580,1,4,32,1,1,4,10.795525,13.277,0.766506,12.884,525.446,565.364
134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00135.jpg,0.716956,0,4,32,1,1,4,10.280141,12.505,0.633670,13.275,684.355,722.017
135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00136.jpg,0.721997,0,4,32,1,1,4,13.273547,12.743,0.636652,13.635,581.741,621.383
136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00137.jpg,0.699109,0,4,32,1,1,4,10.387053,13.315,0.609691,13.339,365.363,405.839
137,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00138.jpg,0.747200,0,4,32,1,1,4,10.404595,12.708,0.668187,14.555,397.815,437.070
138,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00139.jpg,0.784137,0,4,32,1,1,4,10.526317,14.701,0.701911,13.253,659.830,701.991
139,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00140.jpg,0.784141,0,4,32,1,1,4,10.653249,13.412,0.705226,13.882,525.591,565.274
140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00141.jpg,0.772170,0,4,32,1,1,4,10.546626,13.083,0.700553,14.979,465.461,506.453
141,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00142.jpg,0.755348,0,4,32,1,1,4,11.254393,13.270,0.677216,14.854,435.102,475.480
142,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00143.jpg,0.796756,0,4,32,1,1,4,10.264165,14.805,0.726995,14.148,363.154,404.785
143,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00144.jpg,0.720923,0,4,32,1,1,4,10.417364,14.450,0.615165,16.946,598.160,644.197
144,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00145.jpg,0.707625,0,4,32,1,1,4,10.039631,16.545,0.608154,13.338,577.057,621.769
145,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00146.jpg,0.653201,0,4,32,1,1,4,9.664584,15.089,0.533877,14.212,678.718,721.334
146,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00147.jpg,0.677080,0,4,32,1,1,4,10.754435,12.862,0.508999,14.688,592.851,632.969
147,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00148.jpg,0.644217,0,4,32,1,1,4,9.611553,13.140,0.527675,14.788,449.814,491.510
148,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00149.jpg,0.644006,0,4,32,1,1,4,9.612288,15.388,0.531021,13.654,745.898,789.027
149,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00150.jpg,0.709953,0,4,32,1,1,4,10.481112,13.700,0.664742,12.770,644.233,683.877
150,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00151.jpg,0.619329,0,4,32,1,1,4,9.409476,12.877,0.477534,13.062,672.120,711.383
151,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00152.jpg,0.529126,0,4,32,1,1,4,9.540389,13.247,0.402502,13.082,488.266,527.951
152,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00153.jpg,0.581186,0,4,32,1,1,4,10.304155,12.926,0.531157,13.193,502.739,540.932
153,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00154.jpg,0.579698,0,4,32,1,1,4,9.928836,14.207,0.561619,14.020,489.156,531.529
154,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00155.jpg,0.502679,0,4,32,1,1,4,9.302386,13.474,0.392847,12.692,610.470,648.561
155,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00156.jpg,0.407388,0,4,32,1,1,4,9.926111,13.432,0.263177,12.543,445.550,483.381
156,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00157.jpg,0.465777,0,4,32,1,1,4,10.952367,12.921,0.464476,13.161,354.099,392.752
157,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00158.jpg,0.310009,0,4,32,1,1,4,9.841327,13.341,0.212270,16.672,538.642,580.758
158,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00159.jpg,0.329491,0,4,32,1,1,4,9.900346,16.577,0.266734,13.963,356.644,402.177
159,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00160.jpg,0.300305,0,4,32,1,1,4,9.408271,14.484,0.293447,13.025,698.220,738.451
160,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00161.jpg,0.219339,0,4,32,1,1,4,9.534469,13.543,0.159669,14.080,572.992,613.232
161,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00162.jpg,0.219100,0,4,32,1,1,4,9.573164,14.587,0.160729,12.613,529.847,570.926
162,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00163.jpg,0.709128,0,4,32,1,1,4,9.577463,13.073,0.390431,14.745,540.446,581.848
163,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00164.jpg,0.544762,0,4,32,1,1,4,12.140411,13.688,0.323910,15.150,416.814,457.444
164,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00165.jpg,0.544659,0,4,32,1,1,4,8.979778,12.943,0.325934,13.018,486.168,525.645
165,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00166.jpg,0.212609,0,4,32,1,1,4,10.347620,13.205,0.214607,12.793,493.649,533.061
166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00167.jpg,0.265098,0,4,32,1,1,4,10.554779,13.011,0.189415,13.124,482.455,522.011
167,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00168.jpg,0.265100,0,4,32,1,1,4,12.544332,13.778,0.190179,13.172,571.928,612.356
168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00169.jpg,0.426613,0,4,32,1,1,4,8.924304,12.864,0.424192,12.935,520.704,559.812
169,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00170.jpg,0.426704,0,4,32,1,1,4,9.968164,14.111,0.422501,13.029,601.236,640.657
170,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00171.jpg,0.270449,0,4,32,1,1,4,8.951719,13.332,0.211821,13.935,704.286,745.673
171,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00172.jpg,0.300215,0,4,32,1,1,4,9.408419,14.396,0.242320,12.608,525.808,565.387
172,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00173.jpg,0.692733,0,4,32,1,1,4,9.106721,12.300,0.375705,13.293,272.243,309.283
173,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00174.jpg,0.353971,0,4,32,1,1,4,10.809685,12.503,0.161868,13.645,557.700,595.587
174,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00175.jpg,0.654589,0,4,32,1,1,4,9.689296,13.598,0.637746,12.829,611.644,651.572
175,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00176.jpg,0.665875,0,4,32,1,1,4,9.617682,12.795,0.648075,12.557,411.466,449.578
176,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00177.jpg,0.665779,0,4,32,1,1,4,9.614494,12.539,0.646961,15.883,695.145,737.129
177,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00178.jpg,0.707064,0,4,32,1,1,4,8.796369,12.413,0.688720,14.136,518.306,556.371
178,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00179.jpg,0.655467,0,4,32,1,1,4,9.386770,14.204,0.636197,12.648,427.849,467.036
179,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00180.jpg,0.602834,0,4,32,1,1,4,9.056369,13.870,0.581663,15.161,418.042,460.437
180,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00181.jpg,0.547306,0,4,32,1,1,4,9.624079,14.270,0.526966,14.205,593.125,634.367
181,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00182.jpg,0.784978,0,4,32,1,1,4,9.585044,13.910,0.458988,12.554,734.526,773.446
182,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00183.jpg,0.784767,0,4,32,1,1,4,9.741085,12.465,0.459231,14.795,633.503,672.918
183,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00184.jpg,0.206252,0,4,32,1,1,4,11.575677,14.861,0.192001,13.036,715.927,756.369
184,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00185.jpg,0.520231,0,4,32,1,1,4,9.021705,12.793,0.502985,12.596,412.517,450.893
185,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00186.jpg,0.562587,0,4,32,1,1,4,9.137879,14.015,0.541807,13.155,417.834,458.577
186,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00187.jpg,0.439731,0,4,32,1,1,4,9.266335,12.727,0.417243,15.019,555.735,597.794
187,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00188.jpg,0.439667,0,4,32,1,1,4,8.378615,14.260,0.417177,13.564,515.851,556.751
188,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00189.jpg,0.362607,0,4,32,1,1,4,9.468830,13.237,0.246623,14.542,436.894,478.018
189,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00190.jpg,0.737017,0,4,32,1,1,4,9.658211,12.951,0.524906,12.850,488.798,528.053
190,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00191.jpg,0.778452,0,4,32,1,1,4,9.481974,13.257,0.603846,12.625,396.571,434.644
191,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00192.jpg,0.738259,0,4,32,1,1,4,12.531794,14.013,0.520362,13.492,644.134,685.272
192,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00193.jpg,0.536936,0,4,32,1,1,4,11.194633,14.716,0.472210,14.458,595.051,638.286
193,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00194.jpg,0.748697,0,4,32,1,1,4,8.792294,13.158,0.539038,13.291,604.820,644.300
194,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00195.jpg,0.742115,0,4,32,1,1,4,8.821451,15.653,0.573142,12.989,410.465,450.721
195,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00196.jpg,0.621986,0,4,32,1,1,4,9.760283,12.114,0.603271,13.304,599.792,636.265
196,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00197.jpg,0.676547,0,4,32,1,1,4,9.385522,12.850,0.452133,12.091,592.515,629.591
197,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00198.jpg,0.449338,0,4,32,1,1,4,9.201050,13.250,0.433128,12.640,659.109,698.447
198,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00199.jpg,0.447518,0,4,32,1,1,4,9.523459,12.074,0.322203,13.274,647.322,684.669
199,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00200.jpg,0.341373,0,4,32,1,1,4,9.836060,12.493,0.218911,12.505,786.202,822.950
200,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00201.jpg,0.431243,0,4,32,1,1,4,9.232311,12.455,0.257252,12.732,233.556,272.185
201,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00202.jpg,0.403508,0,4,32,1,1,4,8.607948,12.835,0.389012,12.991,580.095,618.983
