frame,path,teacher_top1_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,prototype_memory_size,update_applied,updates_this_frame,batch_size_used,det_loss,prototype_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00117.jpg,0.901698,1,1,1,1,1,10,0.963149,0.963149,0.002445,1.001607,4,32,41,1,1,4,11.987830,0.000000,11.987830,12.773,0.836747,12.637,825.501,863.408
117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00118.jpg,0.901598,1,1,1,1,1,11,0.999931,0.999931,0.000007,1.000065,4,32,42,1,1,4,11.519773,0.000000,11.519773,12.783,0.836732,12.780,336.106,373.106
118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00119.jpg,0.909134,1,1,1,1,1,12,0.952933,0.952933,0.004658,1.033219,4,32,43,1,1,4,10.334804,0.000000,10.334804,12.301,0.841973,12.684,456.937,495.043
119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00120.jpg,0.909089,1,1,1,1,1,13,0.999909,0.999909,0.000012,1.000055,4,32,44,1,1,4,9.885277,0.000000,9.885277,12.723,0.841836,12.637,422.787,459.571
120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00121.jpg,0.909335,1,1,1,1,1,14,0.971895,0.971895,0.002521,1.028311,4,32,45,1,1,4,9.523417,0.000000,9.523417,12.189,0.845112,12.272,573.199,609.173
121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00122.jpg,0.820356,1,1,1,1,1,15,0.921789,0.921789,0.004490,1.048918,4,32,46,1,1,4,9.332546,0.000000,9.332546,12.574,0.735488,12.586,519.712,556.514
122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00123.jpg,0.820228,1,1,1,1,1,16,0.999956,0.999956,0.000005,1.000044,4,32,47,1,1,4,10.642385,0.000000,10.642385,12.327,0.736523,12.377,583.479,621.241
123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00124.jpg,0.851027,1,1,1,1,1,17,0.737146,0.737146,0.020030,1.001264,4,32,48,1,1,4,10.877824,0.000000,10.877824,12.340,0.766259,12.130,608.031,643.481
124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00125.jpg,0.858797,1,1,1,1,1,18,0.710403,0.710403,0.022107,1.039986,4,32,49,1,1,4,11.590391,0.000000,11.590391,12.255,0.758895,12.333,494.642,531.087
125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00126.jpg,0.858039,1,1,1,1,1,19,0.954003,0.954003,0.003569,1.043924,4,32,50,1,1,4,11.228372,0.000000,11.228372,12.507,0.754724,12.389,379.279,415.319
126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00127.jpg,0.857955,1,1,1,1,1,20,0.999853,0.999853,0.000014,1.000147,4,32,51,1,1,4,11.000406,0.000000,11.000406,12.177,0.755511,12.314,502.060,539.796
127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00128.jpg,0.865732,1,1,1,1,1,21,0.980698,0.980698,0.000870,1.019682,4,32,52,1,1,4,10.205066,0.000000,10.205066,12.700,0.768002,12.274,263.627,299.835
128,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00129.jpg,0.851469,1,1,1,1,1,22,0.955858,0.955858,0.005098,1.032858,4,32,53,1,1,4,9.741548,0.000000,9.741548,12.210,0.750734,12.378,466.788,504.397
129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00130.jpg,0.780635,0,0,0,1,0,0,,,0.008206,1.097789,4,32,53,1,1,4,9.496165,0.000000,9.496165,12.584,0.679734,12.397,434.833,472.478
130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00131.jpg,0.745162,0,0,0,1,0,0,,,0.013799,1.062598,4,32,53,1,1,4,9.703940,0.000000,9.703940,12.127,0.659708,12.122,607.531,643.386
131,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00132.jpg,0.611236,0,0,0,1,0,0,,,0.009270,1.018756,4,32,53,1,1,4,10.428734,0.000000,10.428734,12.613,0.627958,12.664,366.601,403.303
132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00133.jpg,0.462653,0,0,0,1,0,0,,,0.044392,1.447956,4,32,53,1,1,4,9.413246,0.000000,9.413246,12.202,0.514442,13.094,768.755,807.002
133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00134.jpg,0.838903,0,0,1,1,0,1,0.572559,,0.066529,1.541193,4,32,53,1,1,4,9.711475,0.000000,9.711475,12.537,0.774906,12.353,496.429,534.043
134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00135.jpg,0.717515,0,0,0,1,0,0,,,0.003102,1.003837,4,32,53,1,1,4,9.618792,0.000000,9.618792,13.164,0.643956,13.588,676.112,716.136
135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00136.jpg,0.722134,0,0,0,1,0,0,,,0.000513,1.005576,4,32,53,1,1,4,9.486812,0.000000,9.486812,13.093,0.648924,14.174,544.688,585.152
136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00137.jpg,0.700161,0,0,0,1,0,0,,,0.008893,1.053651,4,32,53,1,1,4,10.412387,0.000000,10.412387,12.891,0.623624,12.647,501.379,539.951
137,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00138.jpg,0.747663,0,0,0,1,0,0,,,0.006390,1.036896,4,32,53,1,1,4,8.867594,0.000000,8.867594,12.661,0.683245,12.721,649.195,687.394
138,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00139.jpg,0.784512,0,0,0,1,0,0,,,0.001282,1.037425,4,32,53,1,1,4,9.227987,0.000000,9.227987,12.260,0.718286,12.675,535.911,572.666
139,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00140.jpg,0.784525,0,0,0,1,0,0,,,0.000025,1.000168,4,32,53,1,1,4,9.417310,0.000000,9.417310,12.631,0.722633,12.510,328.646,366.553
140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00141.jpg,0.772788,0,0,0,1,0,0,,,0.003875,1.014400,4,32,53,1,1,4,9.008084,0.000000,9.008084,12.224,0.717954,12.463,373.324,410.981
141,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00142.jpg,0.755618,0,0,0,1,0,0,,,0.001186,1.019859,4,32,53,1,1,4,9.104478,0.000000,9.104478,12.781,0.697423,12.229,619.732,657.953
142,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00143.jpg,0.797389,0,0,0,1,0,0,,,0.011993,1.130486,4,32,53,1,1,4,9.064128,0.000000,9.064128,12.120,0.748428,14.258,508.250,548.873
143,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00144.jpg,0.721631,0,0,0,1,0,0,,,0.013602,1.144068,4,32,53,1,1,4,8.882645,0.000000,8.882645,12.814,0.641811,13.093,425.986,464.665
144,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00145.jpg,0.708409,0,0,0,1,0,0,,,0.014757,1.075995,4,32,53,1,1,4,9.259725,0.000000,9.259725,12.307,0.634614,12.769,381.690,420.113
145,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00146.jpg,0.654694,0,0,0,0,0,0,,,0.439004,5.126963,4,32,53,1,1,4,8.984168,0.000000,8.984168,12.573,0.557598,14.808,341.733,384.711
146,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00147.jpg,0.678479,0,0,0,1,0,0,,,0.004115,1.028270,4,32,53,1,1,4,8.539148,0.000000,8.539148,12.292,0.560727,12.742,495.650,534.300
147,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00148.jpg,0.645601,0,0,0,1,0,0,,,0.004479,1.017063,4,32,53,1,1,4,8.934648,0.000000,8.934648,12.470,0.550920,12.398,518.387,554.350
148,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00149.jpg,0.645564,0,0,0,1,0,0,,,0.000014,1.000055,4,32,53,1,1,4,8.577265,0.000000,8.577265,12.010,0.554703,12.238,609.133,646.307
149,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00150.jpg,0.710858,0,0,0,0,0,0,,,0.442006,5.287455,4,32,53,1,1,4,8.638089,0.000000,8.638089,12.330,0.690334,12.212,524.745,560.306
150,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00151.jpg,0.621020,0,0,0,0,0,0,,,0.458421,4.719481,4,32,53,1,1,4,8.068823,0.000000,8.068823,12.196,0.530245,13.020,387.689,424.377
151,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00152.jpg,0.530631,0,0,0,1,0,0,,,0.041614,1.138374,4,32,53,1,1,4,8.270151,0.000000,8.270151,12.387,0.448550,12.344,643.566,681.153
152,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00153.jpg,0.582179,0,0,0,0,0,0,,,0.448816,4.942661,4,32,53,1,1,4,8.075415,0.000000,8.075415,12.352,0.555644,13.013,631.803,668.705
153,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00154.jpg,0.580363,0,0,0,1,0,0,,,0.001634,1.001554,4,32,53,1,1,4,8.454252,0.000000,8.454252,12.697,0.585319,12.975,616.848,655.534
154,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00155.jpg,0.504481,0,0,0,0,0,0,,,0.453780,4.825574,4,32,53,1,1,4,8.788980,0.000000,8.788980,12.550,0.442368,12.800,466.506,505.476
155,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00156.jpg,0.409115,0,0,0,0,0,0,,,0.278619,4.000405,4,32,53,1,1,4,8.048629,0.000000,8.048629,13.380,0.277945,12.887,466.617,508.056
156,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00157.jpg,0.466636,0,0,0,0,0,0,,,0.179182,19.492876,4,32,53,1,1,4,7.932615,0.000000,7.932615,12.928,0.486750,12.946,463.954,503.584
157,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00158.jpg,0.311307,0,0,0,0,0,0,,,0.520168,2.498390,4,32,53,1,1,4,7.632335,0.000000,7.632335,14.308,0.236539,12.937,575.448,614.137
158,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00159.jpg,0.330670,0,0,0,1,0,0,,,0.015427,1.302528,4,32,53,1,1,4,8.476658,0.000000,8.476658,12.517,0.309335,12.463,436.003,472.594
159,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00160.jpg,0.301683,0,0,0,1,0,0,,,0.054067,2.096818,4,32,53,1,1,4,7.922279,0.000000,7.922279,12.560,0.334603,12.758,341.471,379.872
160,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00161.jpg,0.220203,0,0,0,1,0,0,,,0.066192,1.182978,4,32,53,1,1,4,8.034770,0.000000,8.034770,13.054,0.178116,13.247,508.830,547.229
161,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00162.jpg,0.220204,0,0,0,1,0,0,,,0.000019,1.000094,4,32,53,1,1,4,8.623291,0.000000,8.623291,13.016,0.179403,12.566,304.874,342.613
162,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00163.jpg,0.711752,0,0,0,0,0,0,,,0.349559,6.362682,4,32,53,1,1,4,7.958808,0.000000,7.958808,12.245,0.463005,13.139,630.699,667.346
163,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00164.jpg,0.547511,0,0,0,1,0,0,,,0.032737,1.084918,4,32,53,1,1,4,7.935007,0.000000,7.935007,12.252,0.384999,12.565,536.217,573.606
164,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00165.jpg,0.547673,0,0,0,1,0,0,,,0.000001,1.000003,4,32,53,1,1,4,7.671198,0.000000,7.671198,11.965,0.387614,12.555,510.593,547.231
165,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00166.jpg,0.213508,0,0,0,0,0,0,,,0.131955,38.456098,4,32,53,1,1,4,8.433428,0.000000,8.433428,12.314,0.261361,11.972,498.991,534.440
166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00167.jpg,0.266478,0,0,0,0,0,0,,,0.463702,3.674507,4,32,53,1,1,4,8.054215,0.000000,8.054215,11.931,0.215717,12.330,386.472,423.342
167,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00168.jpg,0.266492,0,0,0,1,0,0,,,0.000007,1.000014,4,32,53,1,1,4,7.629921,0.000000,7.629921,12.250,0.216930,12.187,450.176,487.558
168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00169.jpg,0.428175,0,0,0,0,0,0,,,0.465698,3.369510,4,32,53,1,1,4,7.752416,0.000000,7.752416,12.012,0.522351,12.485,464.052,500.135
169,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00170.jpg,0.428203,0,0,0,1,0,0,,,0.000016,1.000151,4,32,53,1,1,4,7.673623,0.000000,7.673623,15.960,0.524745,12.483,452.040,493.319
170,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00171.jpg,0.272045,0,0,0,0,0,0,,,0.483089,2.887511,4,32,53,1,1,4,8.521774,0.000000,8.521774,12.196,0.276070,12.935,540.761,578.912
171,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00172.jpg,0.301870,0,0,0,0,0,0,,,0.562170,8.502704,4,32,53,1,1,4,7.820509,0.000000,7.820509,12.246,0.323593,12.358,485.794,521.437
172,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00173.jpg,0.696113,0,0,0,0,0,0,,,0.216059,1.497521,4,32,53,1,1,4,7.970513,0.000000,7.970513,13.167,0.452239,12.458,584.772,621.885
173,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00174.jpg,0.356904,0,0,0,1,0,0,,,0.002674,1.006962,4,32,53,1,1,4,7.270032,0.000000,7.270032,12.300,0.196061,12.165,650.884,687.826
174,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00175.jpg,0.656764,0,0,0,0,0,0,,,0.152955,38.451419,4,32,53,1,1,4,8.626273,0.000000,8.626273,12.296,0.757405,12.588,496.026,533.919
175,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00176.jpg,0.668297,0,0,0,1,0,0,,,0.000399,1.013689,4,32,53,1,1,4,7.766313,0.000000,7.766313,12.265,0.767980,12.052,262.927,298.079
176,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00177.jpg,0.668347,0,0,0,1,0,0,,,0.000003,1.000024,4,32,53,1,1,4,7.847268,0.000000,7.847268,11.760,0.769087,12.095,549.794,584.849
177,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00178.jpg,0.709327,0,0,0,1,0,0,,,0.002853,1.032290,4,32,53,1,1,4,8.014263,0.000000,8.014263,12.289,0.807192,12.451,578.252,615.789
178,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00179.jpg,0.658215,0,0,0,1,0,0,,,0.001633,1.007765,4,32,53,1,1,4,8.189727,0.000000,8.189727,11.747,0.763381,11.959,383.714,420.085
179,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00180.jpg,0.605798,0,0,0,1,0,0,,,0.000979,1.005139,4,32,53,1,1,4,8.123727,0.000000,8.123727,13.177,0.716757,12.176,662.573,699.221
180,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00181.jpg,0.550273,0,0,0,1,0,0,,,0.001429,1.012372,4,32,53,1,1,4,7.805832,0.000000,7.805832,12.474,0.669153,12.103,501.468,537.273
181,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00182.jpg,0.788728,0,0,0,0,0,0,,,0.163346,36.828744,4,32,53,1,1,4,7.562961,0.000000,7.562961,12.132,0.560073,11.963,377.708,414.164
182,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00183.jpg,0.788538,0,0,0,1,0,0,,,0.000006,1.000015,4,32,53,1,1,4,8.125328,0.000000,8.125328,11.767,0.560521,12.009,393.940,428.789
183,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00184.jpg,0.207452,0,0,0,0,0,0,,,0.342464,1.927358,4,32,53,1,1,4,7.416652,0.000000,7.416652,12.848,0.284128,12.483,543.911,580.824
184,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00185.jpg,0.523828,0,0,0,0,0,0,,,0.228200,16.824700,4,32,53,1,1,4,7.760839,0.000000,7.760839,12.274,0.650270,12.181,660.202,696.060
185,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00186.jpg,0.566478,0,0,0,1,0,0,,,0.007837,1.074997,4,32,53,1,1,4,7.512945,0.000000,7.512945,12.497,0.692551,12.760,539.983,578.529
186,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00187.jpg,0.443635,0,0,0,1,0,0,,,0.004251,1.008706,4,32,53,1,1,4,7.489676,0.000000,7.489676,12.892,0.579804,12.871,671.206,708.914
187,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00188.jpg,0.443632,0,0,0,1,0,0,,,0.000007,1.000032,4,32,53,1,1,4,7.768456,0.000000,7.768456,13.135,0.582048,12.402,385.745,422.560
188,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00189.jpg,0.366605,0,0,0,0,0,0,,,0.138515,34.562446,4,32,53,1,1,4,7.846260,0.000000,7.846260,12.268,0.366958,12.582,390.778,428.545
189,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00190.jpg,0.741085,0,0,0,1,0,0,,,0.055367,1.143284,4,32,53,1,1,4,7.487324,0.000000,7.487324,13.109,0.607205,12.540,507.664,546.089
190,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00191.jpg,0.782283,0,0,0,1,0,0,,,0.025510,1.060473,4,32,53,1,1,4,7.138713,0.000000,7.138713,12.354,0.684670,12.519,471.382,509.761
191,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00192.jpg,0.742306,0,0,0,1,0,0,,,0.007168,1.002417,4,32,53,1,1,4,7.753947,0.000000,7.753947,12.980,0.603666,12.943,385.797,424.487
192,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00193.jpg,0.541469,0,0,0,1,0,0,,,0.012102,1.026639,4,32,53,1,1,4,7.889728,0.000000,7.889728,12.552,0.649060,13.404,489.674,529.070
193,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00194.jpg,0.753034,0,0,0,1,0,0,,,0.028138,1.065219,4,32,53,1,1,4,8.435503,0.000000,8.435503,12.748,0.622321,12.898,352.392,389.480
194,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00195.jpg,0.746424,0,0,0,1,0,0,,,0.007999,1.021148,4,32,53,1,1,4,7.795361,0.000000,7.795361,13.021,0.747485,12.736,610.564,649.219
195,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00196.jpg,0.627560,0,0,0,0,0,0,,,0.205008,24.576858,4,32,53,1,1,4,7.881036,0.000000,7.881036,12.513,0.770343,12.031,530.295,565.910
196,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00197.jpg,0.681500,0,0,0,0,0,0,,,0.230664,22.703843,4,32,53,1,1,4,7.666484,0.000000,7.666484,11.832,0.593267,12.455,532.328,569.369
197,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00198.jpg,0.454835,0,0,0,0,0,0,,,0.231728,23.177003,4,32,53,1,1,4,7.219544,0.000000,7.219544,12.265,0.616390,12.571,371.361,407.262
198,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00199.jpg,0.452165,0,0,0,0,0,0,,,0.232607,22.690947,4,32,53,1,1,4,7.529094,0.000000,7.529094,12.772,0.481534,12.021,539.529,577.325
199,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00200.jpg,0.345411,0,0,0,1,0,0,,,0.008229,1.008142,4,32,53,1,1,4,7.670547,0.000000,7.670547,12.112,0.328058,12.992,539.629,577.416
200,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00201.jpg,0.436217,0,0,0,1,0,0,,,0.003443,1.004322,4,32,53,1,1,4,7.504472,0.000000,7.504472,12.180,0.386191,12.297,636.477,672.667
201,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00202.jpg,0.409081,0,0,0,0,0,0,,,0.237186,22.848034,4,32,53,1,1,4,7.274719,0.000000,7.274719,12.247,0.562651,12.541,615.857,653.478
202,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00203.jpg,0.428703,0,0,0,1,0,0,,,0.002155,1.015997,4,32,53,1,1,4,7.604619,0.000000,7.604619,12.487,0.587172,12.553,732.866,770.598
203,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00204.jpg,0.469206,0,0,0,1,0,0,,,0.010554,1.106716,4,32,53,1,1,4,7.479406,0.000000,7.479406,12.765,0.628349,12.546,226.382,264.567
204,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00205.jpg,0.478970,0,0,0,1,0,0,,,0.119679,2.050089,4,32,53,1,1,4,7.222412,0.000000,7.222412,12.260,0.607728,12.167,555.227,594.996
205,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00206.jpg,0.548851,0,0,0,1,0,0,,,0.130818,2.185054,4,32,53,1,1,4,7.335385,0.000000,7.335385,12.158,0.706189,12.621,425.928,461.608
206,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00207.jpg,0.594845,0,0,0,1,0,0,,,0.003415,1.041598,4,32,53,1,1,4,6.996999,0.000000,6.996999,12.391,0.747170,12.565,503.138,539.914
207,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00208.jpg,0.595087,0,0,0,1,0,0,,,0.000009,1.000054,4,32,53,1,1,4,7.225745,0.000000,7.225745,12.976,0.748460,12.897,503.785,543.017
208,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00209.jpg,0.623936,0,0,0,1,0,0,,,0.005106,1.028022,4,32,53,1,1,4,7.359522,0.000000,7.359522,12.340,0.774928,12.383,503.557,541.397
209,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00210.jpg,0.624648,0,0,0,1,0,0,,,0.000712,1.009949,4,32,53,1,1,4,7.009906,0.000000,7.009906,12.664,0.781855,12.696,435.230,472.018
210,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00211.jpg,0.672085,0,0,0,1,0,0,,,0.001764,1.018978,4,32,53,1,1,4,7.393632,0.000000,7.393632,11.840,0.819832,11.970,417.183,454.411
211,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00212.jpg,0.584467,0,0,0,0,0,0,,,0.267409,17.467652,4,32,53,1,1,4,7.095111,0.000000,7.095111,12.085,0.664861,12.229,418.985,455.563
212,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00213.jpg,0.595885,0,0,0,0,0,0,,,0.291010,11.369038,4,32,53,1,1,4,7.144062,0.000000,7.144062,12.155,0.767276,13.081,460.407,496.989
213,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00214.jpg,0.649289,0,0,0,1,0,0,,,0.048076,1.381994,4,32,53,1,1,4,7.313148,0.000000,7.313148,12.303,0.805502,12.046,348.362,385.556
214,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00215.jpg,0.660524,0,0,0,1,0,0,,,0.004643,1.038738,4,32,53,1,1,4,7.628055,0.000000,7.628055,11.649,0.815438,12.095,663.289,698.273
215,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00216.jpg,0.592697,0,0,0,1,0,0,,,0.048587,1.467959,4,32,53,1,1,4,7.179440,0.000000,7.179440,12.146,0.761579,12.050,258.699,296.033
216,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00217.jpg,0.732818,0,0,0,1,0,0,,,0.007587,1.045938,4,32,53,1,1,4,7.291602,0.000000,7.291602,11.816,0.865459,12.967,508.090,544.175
217,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00218.jpg,0.698929,0,0,0,1,0,0,,,0.003276,1.032684,4,32,53,1,1,4,7.410298,0.000000,7.410298,12.217,0.849857,12.382,641.881,677.606
218,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00219.jpg,0.698732,0,0,0,1,0,0,,,0.000010,1.000104,4,32,53,1,1,4,7.106101,0.000000,7.106101,11.887,0.850314,12.180,619.091,654.481
219,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00220.jpg,0.765396,0,0,0,1,0,0,,,0.043474,1.394686,4,32,53,1,1,4,7.392015,0.000000,7.392015,12.106,0.889416,12.183,774.931,810.044
220,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00221.jpg,0.740322,0,0,0,1,0,0,,,0.006329,1.072980,4,32,53,1,1,4,7.224168,0.000000,7.224168,12.132,0.872341,12.684,512.334,549.988
221,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00222.jpg,0.740443,0,0,0,1,0,0,,,0.000006,1.000008,4,32,53,1,1,4,7.235038,0.000000,7.235038,12.116,0.872888,14.789,463.881,502.064
222,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00223.jpg,0.787478,0,0,0,1,0,0,,,0.024134,1.192727,4,32,53,1,1,4,6.894826,0.000000,6.894826,12.619,0.904494,12.639,626.888,665.862
223,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00224.jpg,0.784158,0,0,0,1,0,0,,,0.013912,1.107263,4,32,53,1,1,4,7.046319,0.000000,7.046319,12.158,0.904702,11.906,505.865,542.879
224,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00225.jpg,0.720465,0,0,0,1,0,0,,,0.009195,1.059377,4,32,53,1,1,4,6.868217,0.000000,6.868217,11.800,0.864197,13.028,622.991,659.773
225,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00226.jpg,0.720780,0,0,0,1,0,0,,,0.000007,1.000047,4,32,53,1,1,4,7.065207,0.000000,7.065207,12.063,0.864833,11.917,435.025,469.782
226,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00227.jpg,0.710636,0,0,0,1,0,0,,,0.000432,1.016163,4,32,53,1,1,4,7.579415,0.000000,7.579415,11.738,0.859211,12.096,391.752,428.169
227,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00228.jpg,0.777359,0,0,0,1,0,0,,,0.011802,1.102380,4,32,53,1,1,4,7.139769,0.000000,7.139769,12.094,0.896995,12.400,428.036,465.264
228,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00229.jpg,0.710068,0,0,0,1,0,0,,,0.014039,1.108919,4,32,53,1,1,4,7.100945,0.000000,7.100945,12.301,0.864371,12.026,545.180,580.678
229,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00230.jpg,0.710148,0,0,0,1,0,0,,,0.000006,1.000054,4,32,53,1,1,4,7.398612,0.000000,7.398612,12.164,0.865285,11.945,504.044,540.644
