frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,memory_contrastive_loss,memory_contrastive_valid_entries,memory_contrastive_mean_pos_sim,memory_contrastive_mean_neg_sim,memory_contrastive_margin,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
4096,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04097.jpg,0.947458,1,1,1,1,1,1,1,1.947166,0.947458,0.999708,5,0.999856,0.999856,0.000012,1.000135,4,32,1,1,1,4,5.746948,5.747064,0,0,0,0.000000,0,,,,0.001160,4,0.841557,0.010697,0.830860,13.518,0.965655,13.859,337.661,380.873
4097,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04098.jpg,0.862623,1,1,1,1,1,1,1,1.693658,0.862623,0.831036,6,0.888749,0.888749,0.010203,1.022006,4,32,1,1,1,4,5.714957,5.715133,0,0,0,0.000000,0,,,,0.001762,4,0.833971,0.035422,0.798548,13.298,0.909446,13.862,384.429,428.600
4098,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04099.jpg,0.899912,1,1,1,1,1,1,1,1.706524,0.899912,0.806612,7,0.877525,0.877525,0.010590,1.044126,4,32,1,1,1,4,5.682424,5.682633,0,0,0,0.000000,0,,,,0.002100,4,0.852374,0.079764,0.772610,13.149,0.941254,13.999,510.694,554.497
4099,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04100.jpg,0.915153,1,1,1,1,1,1,1,1.892774,0.915153,0.977621,8,0.984860,0.984860,0.001338,1.000998,4,32,1,1,1,4,5.076177,5.076420,0,0,0,0.000000,0,,,,0.002436,4,0.845262,0.062015,0.783246,13.608,0.950354,13.772,684.097,728.945
4100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04101.jpg,0.915120,1,1,1,1,1,1,1,1.914911,0.915120,0.999790,9,0.999875,0.999875,0.000008,1.000063,4,32,1,1,1,4,4.841441,4.841593,0,0,0,0.000000,0,,,,0.001528,4,0.868931,0.075831,0.793101,13.768,0.950100,13.996,637.108,682.209
4101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04102.jpg,0.924804,1,1,1,1,1,1,1,1.886360,0.924804,0.961556,10,0.978765,0.978765,0.001830,1.012764,4,32,1,1,1,4,4.769539,4.769648,0,0,0,0.000000,0,,,,0.001082,4,0.866210,0.051924,0.814286,13.717,0.958042,13.796,563.757,609.219
4102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04103.jpg,0.936576,1,1,1,1,1,1,1,1.909846,0.936576,0.973270,11,0.983716,0.983716,0.001329,1.005998,4,32,1,1,1,4,4.871508,4.871611,0,0,0,0.000000,0,,,,0.001028,4,0.866508,0.048247,0.818261,13.572,0.968408,13.689,644.541,688.987
4103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04104.jpg,0.920675,1,1,1,1,1,1,1,1.884325,0.920675,0.963650,12,0.981294,0.981294,0.001708,1.014283,4,32,1,1,1,4,5.050578,5.050691,0,0,0,0.000000,0,,,,0.001130,4,0.865489,0.056465,0.809024,13.595,0.956947,13.771,580.719,624.105
4104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04105.jpg,0.944267,1,1,1,1,1,1,1,1.844593,0.944267,0.900326,13,0.945368,0.945368,0.005464,1.031344,4,32,1,1,1,4,5.165415,5.165511,0,0,0,0.000000,0,,,,0.000954,4,0.864503,0.039332,0.825172,13.813,0.970748,13.858,381.335,426.929
4105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04106.jpg,0.951004,1,1,1,1,1,1,1,1.897020,0.951004,0.946017,14,0.972609,0.972609,0.001746,1.028163,4,32,1,1,1,4,5.229472,5.229550,0,0,0,0.000000,0,,,,0.000784,4,0.874826,0.034214,0.840612,13.337,0.976037,13.790,464.476,507.113
4106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04107.jpg,0.946054,1,1,1,1,1,1,1,1.937274,0.946054,0.991221,15,0.994816,0.994816,0.000193,1.003973,4,32,1,1,1,4,5.599031,5.599179,0,0,0,0.000000,0,,,,0.001479,4,0.869143,0.057278,0.811864,13.403,0.972986,13.414,714.959,758.495
4107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04108.jpg,0.936149,1,1,1,1,1,1,1,1.913524,0.936149,0.977375,16,0.984992,0.984992,0.001084,1.003488,4,32,1,1,1,4,5.430110,5.430190,0,0,0,0.000000,0,,,,0.000803,4,0.877466,0.038625,0.838841,13.988,0.965314,13.246,505.199,549.305
4108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04109.jpg,0.941598,1,1,1,1,1,1,1,1.889853,0.941598,0.948255,17,0.974414,0.974414,0.002187,1.024133,4,32,1,1,1,4,5.127343,5.127416,0,0,0,0.000000,0,,,,0.000727,4,0.874025,0.022615,0.851410,13.283,0.969400,13.535,586.336,630.543
4109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04110.jpg,0.945444,1,1,1,1,1,1,1,1.922983,0.945444,0.977539,18,0.988162,0.988162,0.000863,1.009695,4,32,1,1,1,4,5.048134,5.048210,0,0,0,0.000000,0,,,,0.000763,4,0.874846,0.027957,0.846888,13.697,0.971566,13.944,441.079,484.748
4110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04111.jpg,0.942661,1,1,1,1,1,1,1,1.899972,0.942661,0.957312,19,0.970031,0.970031,0.002576,1.000350,4,32,1,1,1,4,4.981957,4.982035,0,0,0,0.000000,0,,,,0.000771,4,0.873085,0.027570,0.845515,13.838,0.967707,14.001,722.925,768.806
4111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04112.jpg,0.919539,1,1,1,1,1,1,1,1.694931,0.919539,0.775393,20,0.883647,0.883647,0.011593,1.102769,4,32,1,1,1,4,5.623625,5.623714,0,0,0,0.000000,0,,,,0.000892,4,0.871632,0.038000,0.833632,13.417,0.939758,13.653,335.409,382.160
4112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04113.jpg,0.919411,1,1,1,1,1,1,1,1.917598,0.919411,0.998187,21,0.999169,0.999169,0.000086,1.000832,4,32,1,1,1,4,6.143439,6.143551,0,0,0,0.000000,0,,,,0.001119,4,0.880803,0.071310,0.809493,13.995,0.938491,13.952,594.972,640.360
4113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04114.jpg,0.942291,1,1,1,1,1,1,1,1.737413,0.942291,0.795121,22,0.901344,0.901344,0.009682,1.109455,4,32,1,1,1,4,6.464408,6.464497,0,0,0,0.000000,0,,,,0.000884,4,0.873132,0.038422,0.834710,13.798,0.960058,13.907,567.252,611.619
4114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04115.jpg,0.946069,1,1,1,1,1,2,1,1.918752,0.946069,0.972684,23,0.983962,0.983962,0.001570,1.005458,4,32,1,1,1,4,6.493107,6.493202,0,0,0,0.000000,0,,,,0.000954,4,0.877519,0.054628,0.822891,13.036,0.965105,15.823,729.198,775.464
4115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04116.jpg,0.935470,1,1,1,1,1,1,1,1.875089,0.935470,0.939619,24,0.958986,0.958986,0.003432,1.004636,4,32,1,1,1,4,5.769833,5.769939,0,0,0,0.000000,0,,,,0.001068,4,0.872719,0.053100,0.819619,13.510,0.938538,13.762,380.208,423.062
4116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04117.jpg,0.887203,1,1,1,1,1,1,1,1.668173,0.887203,0.780970,25,0.853986,0.853986,0.015285,1.014735,4,32,1,1,1,4,5.505603,5.505800,0,0,0,0.000000,0,,,,0.001966,4,0.864151,0.086365,0.777786,13.112,0.903881,13.015,695.054,738.382
4117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04118.jpg,0.957406,1,1,1,1,1,1,1,1.737043,0.957406,0.779637,26,0.841332,0.841332,0.014349,1.002561,4,32,1,1,1,4,5.766402,5.766743,0,0,0,0.000000,0,,,,0.003408,4,0.854705,0.103272,0.751433,13.548,0.968700,13.534,546.193,592.324
4118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04119.jpg,0.954649,1,1,1,1,1,1,1,1.927530,0.954649,0.972882,27,0.984859,0.984859,0.001295,1.008582,4,32,1,1,1,4,5.425674,5.425824,0,0,0,0.000000,0,,,,0.001503,4,0.862226,0.079404,0.782822,13.908,0.968292,14.226,422.487,468.296
4119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04120.jpg,0.953446,1,1,1,1,1,1,1,1.897957,0.953446,0.944511,28,0.968981,0.968981,0.003038,1.015330,4,32,1,1,1,4,5.280595,5.280725,0,0,0,0.000000,0,,,,0.001306,4,0.866778,0.071603,0.795175,13.757,0.963117,13.807,502.806,546.380
4120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04121.jpg,0.932277,1,1,1,1,1,1,1,1.918077,0.932277,0.985801,29,0.991338,0.991338,0.000675,1.003330,4,32,1,1,1,4,4.941883,4.942000,0,0,0,0.000000,0,,,,0.001175,4,0.871059,0.067939,0.803119,13.767,0.944510,13.737,289.034,334.089
4121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04122.jpg,0.946725,1,1,1,1,1,1,1,1.815117,0.946725,0.868392,30,0.936243,0.936243,0.006431,1.062480,4,32,1,1,1,4,4.710187,4.710332,0,0,0,0.000000,0,,,,0.001452,4,0.867911,0.090813,0.777098,13.746,0.957472,13.911,411.044,455.868
4122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04123.jpg,0.925097,1,1,1,1,1,1,1,1.860745,0.925097,0.935648,31,0.961968,0.961968,0.002433,1.023079,4,32,1,1,1,4,4.862350,4.862473,0,0,0,0.000000,0,,,,0.001230,4,0.866076,0.070347,0.795729,13.627,0.939282,13.658,385.389,428.463
4123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04124.jpg,0.934687,1,1,1,1,1,1,1,1.863666,0.934687,0.928978,32,0.965038,0.965038,0.003480,1.030477,4,32,1,1,1,4,4.871654,4.871807,0,0,0,0.000000,0,,,,0.001537,4,0.861716,0.093357,0.768359,13.416,0.949241,13.699,431.239,478.647
4124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04125.jpg,0.851293,1,1,1,1,1,1,1,1.585935,0.851293,0.734643,33,0.812706,0.812706,0.018948,1.002172,4,32,1,1,1,4,5.973369,5.973587,0,0,0,0.000000,0,,,,0.002177,4,0.856662,0.112226,0.744436,13.128,0.822322,13.501,740.206,782.301
4125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04126.jpg,0.853454,1,1,1,1,1,1,1,1.849631,0.853454,0.996178,34,0.998229,0.998229,0.000175,1.001774,4,32,1,1,1,4,7.941629,7.942159,0,0,0,0.000000,0,,,,0.005292,4,0.839379,0.146542,0.692836,12.865,0.821176,13.605,560.756,604.588
4126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04127.jpg,0.896015,1,1,1,1,1,1,1,1.783994,0.896015,0.887979,35,0.931322,0.931322,0.007323,1.015455,4,32,1,1,1,4,5.538255,5.538711,0,0,0,0.000000,0,,,,0.004555,4,0.827925,0.149915,0.678010,12.993,0.891925,13.877,248.415,293.535
4127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04128.jpg,0.935833,1,1,1,1,1,1,1,1.874010,0.935833,0.938177,36,0.963188,0.963188,0.003619,1.012025,4,32,1,1,1,4,5.687898,5.688455,0,0,0,0.000000,0,,,,0.005573,4,0.837722,0.176129,0.661594,13.661,0.945840,14.142,688.967,733.282
4128,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04129.jpg,0.903838,1,1,1,1,1,1,1,1.839750,0.903838,0.935912,37,0.967352,0.967352,0.002538,1.030095,4,32,1,1,1,4,9.592065,9.592945,0,0,0,0.000000,0,,,,0.008798,4,0.816728,0.186613,0.630116,13.514,0.925175,13.749,555.002,598.329
4129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04130.jpg,0.913865,1,1,1,1,1,1,1,1.865811,0.913865,0.951945,38,0.968096,0.968096,0.002769,1.004317,4,32,1,1,1,4,5.787369,5.787866,0,0,0,0.000000,0,,,,0.004969,4,0.836352,0.134581,0.701771,13.390,0.930994,13.832,455.044,497.951
4130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04131.jpg,0.908106,1,1,1,1,1,1,1,1.649379,0.908106,0.741273,39,0.857468,0.857468,0.008949,1.142526,4,32,1,1,1,4,6.299179,6.299338,0,0,0,0.000000,0,,,,0.001592,4,0.853037,0.076930,0.776107,13.872,0.917970,14.461,521.709,566.159
4131,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04132.jpg,0.783311,0,0,0,1,0,1,1,1.408201,0.783311,0.624890,0,,,0.014747,1.242575,4,32,1,1,1,4,5.459692,5.459840,0,0,0,0.000000,0,,,,0.001474,4,0.858029,0.074373,0.783656,14.262,0.771332,13.182,599.398,642.758
4132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04133.jpg,0.777821,0,0,0,1,0,1,1,1.583781,0.777821,0.805960,0,,,0.012547,1.062870,4,32,1,1,1,4,5.239059,5.239223,0,0,0,0.000000,0,,,,0.001647,4,0.856552,0.084221,0.772331,13.374,0.800424,13.193,555.775,598.014
4133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04134.jpg,0.913145,0,0,1,1,0,1,1,1.728176,0.913145,0.815031,1,0.891783,,0.004752,1.095734,4,32,1,1,1,4,6.271019,6.271299,0,0,0,0.000000,0,,,,0.002806,4,0.851381,0.105088,0.746293,13.452,0.926990,13.930,590.022,632.380
4134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04135.jpg,0.926136,1,1,1,1,1,1,1,1.860374,0.926136,0.934238,2,0.964319,0.964319,0.001350,1.036917,4,32,1,1,1,4,6.293682,6.293841,0,0,0,0.000000,0,,,,0.001593,4,0.868719,0.094506,0.774212,14.187,0.942164,18.925,743.743,793.308
4135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04136.jpg,0.925665,1,1,1,1,1,1,1,1.923849,0.925665,0.998184,3,0.999111,0.999111,0.000067,1.000887,4,32,1,1,1,4,6.386852,6.386968,0,0,0,0.000000,0,,,,0.001164,4,0.874570,0.073581,0.800989,16.402,0.942435,18.249,665.351,719.139
4136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04137.jpg,0.862993,1,1,1,1,1,1,1,1.723831,0.862993,0.860839,4,0.927157,0.927157,0.006235,1.062477,4,32,1,1,1,4,7.198962,7.199129,0,0,0,0.000000,0,,,,0.001663,4,0.867662,0.081018,0.786644,13.731,0.895126,13.651,600.620,645.791
4137,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04138.jpg,0.864692,1,1,1,1,1,1,1,1.861636,0.864692,0.996944,5,0.998440,0.998440,0.000091,1.001562,4,32,1,1,1,4,9.910315,9.910863,0,0,0,0.000000,0,,,,0.005486,4,0.851696,0.177488,0.674209,13.679,0.895057,13.577,599.541,643.290
4138,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04139.jpg,0.903750,1,1,1,1,1,1,1,1.754191,0.903750,0.850441,6,0.927506,0.927506,0.007163,1.073547,4,32,1,1,1,4,9.647584,9.647850,0,0,0,0.000000,0,,,,0.002661,4,0.866787,0.146099,0.720688,13.346,0.917646,13.819,837.460,884.664
4139,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04140.jpg,0.925721,1,1,1,1,1,1,1,1.888038,0.925721,0.962316,7,0.975058,0.975058,0.001385,1.009277,4,32,1,1,1,4,8.959425,8.959740,0,0,0,0.000000,0,,,,0.003143,4,0.848531,0.134979,0.713552,13.448,0.939721,13.520,254.941,297.598
4140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04141.jpg,0.903239,1,1,1,1,1,1,1,1.832224,0.903239,0.928985,8,0.955836,0.955836,0.004456,1.008913,4,32,1,1,1,4,6.818087,6.818357,0,0,0,0.000000,0,,,,0.002703,4,0.852761,0.127056,0.725705,13.648,0.929446,13.794,293.353,338.534
4141,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04142.jpg,0.920490,1,1,1,1,1,1,1,1.865674,0.920490,0.945183,9,0.969917,0.969917,0.001041,1.030604,4,32,1,1,1,4,6.428279,6.428476,0,0,0,0.000000,0,,,,0.001976,4,0.847231,0.092650,0.754581,13.562,0.938931,14.459,562.065,605.796
4142,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04143.jpg,0.914225,1,1,1,1,1,1,1,1.794803,0.914225,0.880579,10,0.925007,0.925007,0.007786,1.014206,4,32,1,1,1,4,5.351327,5.351538,0,0,0,0.000000,0,,,,0.002110,4,0.852497,0.095881,0.756615,15.094,0.923643,14.936,567.604,615.495
4143,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04144.jpg,0.915044,1,1,1,1,1,1,1,1.913666,0.915044,0.998622,11,0.999270,0.999270,0.000032,1.000731,4,32,1,1,1,4,5.478624,5.478834,0,0,0,0.000000,0,,,,0.002097,4,0.846837,0.100479,0.746358,13.704,0.923089,14.201,599.660,644.221
4144,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04145.jpg,0.886280,1,1,1,1,1,1,1,1.842340,0.886280,0.956060,12,0.972714,0.972714,0.000766,1.020016,4,32,1,1,1,4,5.402458,5.402744,0,0,0,0.000000,0,,,,0.002860,4,0.830413,0.099945,0.730468,15.329,0.913451,14.063,554.789,601.124
4145,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04146.jpg,0.887757,1,1,1,1,1,1,1,1.842608,0.887757,0.954851,13,0.972076,0.972076,0.002868,1.005146,4,32,1,1,1,4,13.201048,13.201740,0,0,0,0.000000,0,,,,0.006919,4,0.808134,0.178543,0.629591,13.461,0.913797,13.759,638.226,682.930
4146,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04147.jpg,0.887818,1,1,1,1,1,1,1,1.887758,0.887818,0.999940,14,0.999961,0.999961,0.000004,1.000005,4,32,1,1,1,4,11.858992,11.859695,0,0,0,0.000000,0,,,,0.007037,4,0.811655,0.171800,0.639855,14.136,0.912863,13.987,442.492,487.361
4147,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04148.jpg,0.882753,1,1,1,1,1,1,1,1.837783,0.882753,0.955030,15,0.972439,0.972439,0.002620,1.007301,4,32,1,1,1,4,12.299863,12.300470,0,0,0,0.000000,0,,,,0.006073,4,0.808098,0.152495,0.655604,13.470,0.911016,13.834,484.736,529.534
4148,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04149.jpg,0.907032,1,1,1,1,1,1,1,1.877490,0.907032,0.970458,16,0.982484,0.982484,0.000180,1.017027,4,32,1,1,1,4,15.953682,15.953975,0,0,0,0.000000,0,,,,0.002931,4,0.839932,0.127089,0.712843,13.596,0.918433,13.875,680.156,723.727
4149,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04150.jpg,0.830350,1,1,1,1,1,1,1,1.780465,0.830350,0.950115,17,0.969440,0.969440,0.002860,1.008576,4,32,1,1,1,4,8.347639,8.348019,0,0,0,0.000000,0,,,,0.003797,4,0.820072,0.125121,0.694951,13.300,0.868724,14.036,574.865,620.120
4150,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04151.jpg,0.869127,1,1,1,1,1,1,1,1.812968,0.869127,0.943841,18,0.966193,0.966193,0.003234,1.010616,4,32,1,1,1,4,7.519709,7.520027,0,0,0,0.000000,0,,,,0.003183,4,0.829942,0.107401,0.722542,13.631,0.889830,14.001,571.512,616.426
4151,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04152.jpg,0.863668,1,1,1,1,1,1,1,1.304995,0.863668,0.441326,19,0.720852,0.720852,0.035810,1.381363,4,32,1,1,1,4,7.993974,7.994356,0,0,0,0.000000,0,,,,0.003817,4,0.810661,0.109687,0.700975,13.876,0.867449,13.925,491.138,535.393
4152,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04153.jpg,0.863639,1,1,1,1,1,1,1,1.863084,0.863639,0.999445,20,0.999735,0.999735,0.000023,1.000265,4,32,1,1,1,4,10.603996,10.604477,0,0,0,0.000000,0,,,,0.004805,4,0.826743,0.147516,0.679228,14.107,0.865595,13.583,849.756,894.062
4153,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04154.jpg,0.864029,1,1,1,1,1,2,1,1.743335,0.864029,0.879306,21,0.919164,0.919164,0.007273,1.010890,4,32,1,1,1,4,11.454332,11.454817,0,0,0,0.000000,0,,,,0.004848,4,0.815869,0.136021,0.679848,13.827,0.837726,14.241,556.191,600.603
4154,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04155.jpg,0.862281,1,1,1,1,1,1,1,1.595573,0.862281,0.733292,22,0.860385,0.860385,0.012085,1.139355,4,32,1,1,1,4,11.959288,11.959494,0,0,0,0.000000,0,,,,0.002058,4,0.856375,0.110203,0.746173,13.698,0.841328,14.096,628.941,672.692
4155,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04156.jpg,0.860639,1,1,1,1,1,1,1,1.634425,0.860639,0.773785,23,0.887076,0.887076,0.009564,1.125854,4,32,1,1,1,4,10.756575,10.756858,0,0,0,0.000000,0,,,,0.002830,4,0.842879,0.113283,0.729596,13.688,0.844830,13.801,584.115,628.296
4156,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04157.jpg,0.863247,1,1,1,1,1,1,1,1.685319,0.863247,0.822072,24,0.912109,0.912109,0.007482,1.095531,4,32,1,1,1,4,11.000094,11.000274,0,0,0,0.000000,0,,,,0.001796,4,0.858092,0.091354,0.766737,14.001,0.834076,13.955,585.255,631.176
4157,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04158.jpg,0.836488,1,1,1,1,1,1,1,1.693729,0.836488,0.857241,25,0.922744,0.922744,0.006178,1.062066,4,32,1,1,1,4,9.211519,9.211698,0,0,0,0.000000,0,,,,0.001780,4,0.849113,0.076647,0.772466,13.221,0.842876,13.898,545.495,590.438
4158,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04159.jpg,0.818125,1,1,1,1,1,1,1,1.636389,0.818125,0.818264,26,0.905582,0.905582,0.006866,1.096450,4,32,1,1,1,4,9.374876,9.375026,0,0,0,0.000000,0,,,,0.001493,4,0.865796,0.088382,0.777415,13.951,0.803868,13.946,720.941,766.205
4159,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04160.jpg,0.572644,0,0,0,1,0,1,1,1.451014,0.572644,0.878369,0,,,0.006901,1.010319,4,32,1,1,1,4,9.233881,9.234147,0,0,0,0.000000,0,,,,0.002656,4,0.843438,0.104415,0.739022,13.146,0.683670,13.712,710.062,753.592
4160,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04161.jpg,0.376689,0,0,0,1,0,1,1,1.023969,0.376689,0.647279,0,,,0.016418,1.189910,4,32,1,1,1,4,8.411552,8.411745,0,0,0,0.000000,0,,,,0.001928,4,0.848335,0.084667,0.763669,13.491,0.451998,13.254,718.341,761.622
4161,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04162.jpg,0.863482,0,0,1,1,0,1,1,1.326202,0.863482,0.462719,1,0.708503,,0.034849,1.313640,4,32,1,1,1,4,11.655445,11.656097,0,0,0,0.000000,0,,,,0.006519,4,0.821522,0.174637,0.646886,13.673,0.853730,13.044,766.641,809.676
4162,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04163.jpg,0.869237,1,1,1,1,1,1,1,1.657392,0.869237,0.788155,2,0.883459,0.883459,0.012789,1.070395,4,32,1,1,1,4,8.284563,8.284778,0,0,0,0.000000,0,,,,0.002143,4,0.832309,0.078652,0.753657,12.910,0.860123,13.423,433.911,478.690
4163,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04164.jpg,0.824409,1,1,1,1,1,1,1,1.682082,0.824409,0.857672,3,0.906073,0.906073,0.007750,1.022886,4,32,1,1,1,4,9.108238,9.108473,0,0,0,0.000000,0,,,,0.002347,4,0.816494,0.069532,0.746962,13.816,0.817477,14.126,464.132,508.204
4164,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04165.jpg,0.877920,1,1,1,1,1,1,1,1.742011,0.877920,0.864092,4,0.931885,0.931885,0.005050,1.073093,4,32,1,1,1,4,8.477867,8.478147,0,0,0,0.000000,0,,,,0.002792,4,0.814028,0.082861,0.731166,13.820,0.876823,13.822,675.490,718.653
4165,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04166.jpg,0.838727,1,1,1,1,1,1,1,1.164521,0.838727,0.325794,5,0.652053,0.652053,0.045332,1.530874,4,32,1,1,1,4,11.113675,11.113911,0,0,0,0.000000,0,,,,0.002360,4,0.804496,0.058576,0.745921,13.713,0.833610,13.847,653.246,696.921
4166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04167.jpg,0.818998,1,1,1,1,1,1,1,1.209570,0.818998,0.390573,6,0.682938,0.682938,0.038481,1.437771,4,32,1,1,1,4,13.897028,13.897325,0,0,0,0.000000,0,,,,0.002963,4,0.806779,0.081899,0.724880,14.026,0.846207,13.683,845.886,891.186
4167,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04168.jpg,0.819109,1,1,1,1,1,1,1,1.818648,0.819109,0.999539,7,0.999778,0.999778,0.000022,1.000191,4,32,1,1,1,4,20.633823,20.634186,0,0,0,0.000000,0,,,,0.003620,4,0.811872,0.104209,0.707662,13.773,0.845639,13.857,863.846,909.118
4168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04169.jpg,0.907363,1,1,1,1,1,1,1,1.689433,0.907363,0.782070,8,0.852235,0.852235,0.013014,1.027691,4,32,1,1,1,4,10.497365,10.497527,0,0,0,0.000000,0,,,,0.001618,4,0.817468,0.024974,0.792494,13.554,0.882139,14.776,546.975,591.202
4169,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04170.jpg,0.858226,1,1,1,1,1,1,1,1.819242,0.858226,0.961017,9,0.979851,0.979851,0.001118,1.020563,4,32,1,1,1,4,8.496052,8.496226,0,0,0,0.000000,0,,,,0.001748,4,0.826552,0.032571,0.793981,13.966,0.860943,14.245,518.508,564.208
4170,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04171.jpg,0.861883,1,1,1,1,1,1,1,1.861119,0.861883,0.999236,10,0.999604,0.999604,0.000032,1.000315,4,32,1,1,1,4,7.282055,7.282191,0,0,0,0.000000,0,,,,0.001352,4,0.814683,0.008425,0.806257,13.960,0.862618,13.629,561.789,608.280
4171,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04172.jpg,0.847961,1,1,1,1,1,1,1,1.831702,0.847961,0.983741,11,0.989239,0.989239,0.001037,1.000564,4,32,1,1,1,4,10.096861,10.097167,0,0,0,0.000000,0,,,,0.003064,4,0.793496,0.053042,0.740454,13.786,0.841324,14.415,467.005,511.298
