frame,path,width,height,teacher_det,teacher_conf,teacher_x1,teacher_y1,teacher_x2,teacher_y2,teacher_iou_prev,student_pre_det,student_pre_conf,student_pre_x1,student_pre_y1,student_pre_x2,student_pre_y2,student_pre_iou_prev,student_post_det,student_post_conf,student_post_x1,student_post_y1,student_post_x2,student_post_y2,student_post_iou_prev,student_delta_conf,student_pre_post_iou,student_pre_post_center_shift,pseudo_accepted,update_applied,loss_total,loss_box,loss_cls,loss_dfl,latency_teacher_ms,latency_student_pre_ms,latency_student_post_ms
6470,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06471.jpg,1936,1216,1,0.119583,436.325,0.000,1936.000,1216.000,0.587858,1,0.101958,829.398,849.130,1024.762,1122.615,0.028123,1,0.101958,829.398,849.130,1024.762,1122.615,0.028123,0.000000,1.000000,0.000000,0,0,,,,,11.612,11.201,11.338
6471,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06472.jpg,1936,1216,1,0.062322,109.505,940.100,159.146,1050.999,0.000000,1,0.062443,109.511,940.066,159.249,1051.150,0.000000,1,0.062443,109.511,940.066,159.249,1051.150,0.000000,0.000000,1.000000,0.000000,0,0,,,,,12.811,12.162,11.927
6472,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06473.jpg,1936,1216,1,0.432982,848.092,815.703,1035.603,1123.087,0.000000,1,0.448763,846.456,815.656,1035.833,1124.089,0.000000,1,0.448763,846.456,815.656,1035.833,1124.089,0.000000,0.000000,1.000000,0.000000,0,0,,,,,12.086,11.947,11.906
6473,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06474.jpg,1936,1216,1,0.595816,845.798,819.067,1035.775,1125.657,0.968256,1,0.610667,844.157,819.022,1036.063,1126.675,0.968073,1,0.610667,844.157,819.022,1036.063,1126.675,0.968073,0.000000,1.000000,0.000000,0,0,,,,,13.033,12.673,12.091
6474,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06475.jpg,1936,1216,1,0.500358,844.700,813.855,1035.962,1128.770,0.967026,1,0.519530,843.282,814.445,1035.996,1129.853,0.970657,1,0.519530,843.282,814.445,1035.996,1129.853,0.970657,0.000000,1.000000,0.000000,0,0,,,,,11.961,11.811,11.869
6475,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06476.jpg,1936,1216,1,0.484700,843.357,814.492,1033.007,1126.893,0.969935,1,0.505481,842.034,815.091,1033.137,1128.121,0.971499,1,0.505481,842.034,815.091,1033.137,1128.121,0.971499,0.000000,1.000000,0.000000,0,0,,,,,12.905,12.340,12.027
6476,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06477.jpg,1936,1216,1,0.440938,844.026,814.081,1031.491,1126.250,0.985160,1,0.459408,842.650,814.643,1031.730,1127.518,0.986110,1,0.459408,842.650,814.643,1031.730,1127.518,0.986110,0.000000,1.000000,0.000000,0,0,,,,,11.887,11.552,11.815
6477,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06478.jpg,1936,1216,1,0.024626,595.930,1010.164,1936.000,1216.000,0.069618,1,0.024819,595.839,1012.348,1936.000,1216.000,0.070176,1,0.024819,595.839,1012.348,1936.000,1216.000,0.070176,0.000000,1.000000,0.000000,0,0,,,,,12.538,11.857,11.790
6478,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06479.jpg,1936,1216,1,0.024626,595.930,1010.164,1936.000,1216.000,1.000000,1,0.024819,595.839,1012.348,1936.000,1216.000,1.000000,1,0.024819,595.839,1012.348,1936.000,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.681,11.420,11.442
6479,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06480.jpg,1936,1216,1,0.008239,444.308,0.000,1936.000,1216.000,0.152067,1,0.006840,444.236,0.000,1936.000,1216.000,0.150457,1,0.006840,444.236,0.000,1936.000,1216.000,0.150457,0.000000,1.000000,0.000000,0,0,,,,,12.602,12.683,11.810
6480,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06481.jpg,1936,1216,1,0.098594,797.199,814.942,990.313,1132.275,0.033785,1,0.104930,797.231,815.525,990.236,1133.428,0.033824,1,0.104930,797.231,815.525,990.236,1133.428,0.033824,0.000000,1.000000,0.000000,0,0,,,,,12.056,11.707,11.849
6481,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06482.jpg,1936,1216,1,0.016835,5.523,3.055,839.329,1216.000,0.012621,1,0.016610,5.598,2.996,839.627,1216.000,0.012720,1,0.016610,5.598,2.996,839.627,1216.000,0.012720,0.000000,1.000000,0.000000,0,0,,,,,12.664,12.255,11.871
6482,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06483.jpg,1936,1216,1,0.018601,726.090,814.469,1172.964,1197.276,0.038056,1,0.017998,727.795,816.189,1171.331,1194.460,0.037201,1,0.017998,727.795,816.189,1171.331,1194.460,0.037201,0.000000,1.000000,0.000000,0,0,,,,,11.890,11.259,11.721
6483,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06484.jpg,1936,1216,1,0.026871,626.086,813.419,1409.102,1197.868,0.568269,1,0.025927,627.678,815.508,1408.437,1194.869,0.566453,1,0.025927,627.678,815.508,1408.437,1194.869,0.566453,0.000000,1.000000,0.000000,0,0,,,,,12.860,12.012,11.886
6484,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06485.jpg,1936,1216,1,0.021927,1.721,8.254,1225.310,1216.000,0.148776,1,0.020587,1.628,8.228,1225.603,1216.000,0.146564,1,0.020587,1.628,8.228,1225.603,1216.000,0.146564,0.000000,1.000000,0.000000,0,0,,,,,12.054,11.520,11.942
6485,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06486.jpg,1936,1216,1,0.074818,800.822,814.523,992.336,1131.078,0.041024,1,0.079445,800.677,815.049,992.329,1132.380,0.041140,1,0.079445,800.677,815.049,992.329,1132.380,0.041140,0.000000,1.000000,0.000000,0,0,,,,,12.755,12.089,11.897
6486,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06487.jpg,1936,1216,1,0.074818,800.822,814.523,992.336,1131.078,1.000000,1,0.079445,800.677,815.049,992.329,1132.380,1.000000,1,0.079445,800.677,815.049,992.329,1132.380,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.704,11.656,11.554
6487,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06488.jpg,1936,1216,1,0.015249,580.939,904.392,1936.000,1216.000,0.098789,1,0.015358,580.920,907.059,1936.000,1216.000,0.098982,1,0.015358,580.920,907.059,1936.000,1216.000,0.098982,0.000000,1.000000,0.000000,0,0,,,,,12.378,12.076,11.668
6488,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06489.jpg,1936,1216,1,0.009905,556.304,790.610,1936.000,1216.000,0.719444,1,0.010173,556.282,791.929,1936.000,1216.000,0.715503,1,0.010173,556.282,791.929,1936.000,1216.000,0.715503,0.000000,1.000000,0.000000,0,0,,,,,11.460,11.138,11.307
6489,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06490.jpg,1936,1216,1,0.704992,813.581,821.850,1030.646,1205.581,0.141920,1,0.722932,814.181,821.530,1030.635,1206.928,0.142576,1,0.722932,814.181,821.530,1030.635,1206.928,0.142576,0.000000,1.000000,0.000000,0,0,,,,,12.655,11.992,13.766
6490,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06491.jpg,1936,1216,1,0.704992,813.581,821.850,1030.646,1205.581,1.000000,1,0.722932,814.181,821.530,1030.635,1206.928,1.000000,1,0.722932,814.181,821.530,1030.635,1206.928,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.819,11.326,11.694
6491,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06492.jpg,1936,1216,1,0.557103,807.172,820.121,1035.076,1205.282,0.947464,1,0.580667,807.765,819.805,1035.054,1205.961,0.945820,1,0.580667,807.765,819.805,1035.054,1205.961,0.945820,0.000000,1.000000,0.000000,0,0,,,,,12.597,12.042,11.930
6492,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06493.jpg,1936,1216,1,0.705340,836.400,816.789,1024.995,1173.093,0.752971,1,0.722703,835.658,816.463,1025.137,1178.234,0.768248,1,0.722703,835.658,816.463,1025.137,1178.234,0.768248,0.000000,1.000000,0.000000,0,0,,,,,11.904,11.795,11.746
6493,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06494.jpg,1936,1216,1,0.130720,707.616,808.975,1328.467,1196.646,0.279190,1,0.132913,708.583,810.727,1328.050,1193.825,0.288846,1,0.132913,708.583,810.727,1328.050,1193.825,0.288846,0.000000,1.000000,0.000000,0,0,,,,,12.741,12.695,11.827
6494,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06495.jpg,1936,1216,1,0.334568,808.490,819.972,1039.509,1206.521,0.358151,1,0.360734,808.826,819.644,1039.362,1206.702,0.359000,1,0.360734,808.826,819.644,1039.362,1206.702,0.359000,0.000000,1.000000,0.000000,0,0,,,,,11.578,11.600,12.019
6495,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06496.jpg,1936,1216,1,0.414890,766.798,812.577,1094.064,1184.229,0.663758,1,0.438096,766.221,814.483,1091.751,1179.375,0.663009,1,0.438096,766.221,814.483,1091.751,1179.375,0.663009,0.000000,1.000000,0.000000,0,0,,,,,12.218,11.884,11.612
6496,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06497.jpg,1936,1216,1,0.414890,766.798,812.577,1094.064,1184.229,1.000000,1,0.438096,766.221,814.483,1091.751,1179.375,1.000000,1,0.438096,766.221,814.483,1091.751,1179.375,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.646,11.137,11.517
6497,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06498.jpg,1936,1216,1,0.414890,766.798,812.577,1094.064,1184.229,1.000000,1,0.438096,766.221,814.483,1091.751,1179.375,1.000000,1,0.438096,766.221,814.483,1091.751,1179.375,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.834,11.787,11.826
6498,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06499.jpg,1936,1216,1,0.556077,799.724,817.943,1035.739,1210.217,0.676638,1,0.584711,800.463,817.616,1035.845,1209.903,0.675973,1,0.584711,800.463,817.616,1035.845,1209.903,0.675973,0.000000,1.000000,0.000000,0,0,,,,,12.404,11.475,11.821
6499,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06500.jpg,1936,1216,1,0.511278,756.017,813.935,1030.043,1189.519,0.778565,1,0.539317,756.205,815.771,1028.848,1184.389,0.767978,1,0.539317,756.205,815.771,1028.848,1184.389,0.767978,0.000000,1.000000,0.000000,0,0,,,,,12.738,12.377,12.132
6500,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06501.jpg,1936,1216,1,0.005420,553.987,802.877,1936.000,1216.000,0.180263,1,0.005471,553.980,804.177,1936.000,1216.000,0.176581,1,0.005471,553.980,804.177,1936.000,1216.000,0.176581,0.000000,1.000000,0.000000,0,0,,,,,11.341,11.316,11.305
6501,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06502.jpg,1936,1216,1,0.041323,0.000,0.000,1526.047,1216.000,0.198308,1,0.033349,0.000,0.000,1526.049,1216.000,0.197738,1,0.033349,0.000,0.000,1526.049,1216.000,0.197738,0.000000,1.000000,0.000000,0,0,,,,,12.391,11.967,11.579
6502,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06503.jpg,1936,1216,1,0.168052,823.992,817.746,977.583,1142.985,0.026920,1,0.178555,823.324,818.173,977.504,1142.980,0.026987,1,0.178555,823.324,818.173,977.504,1142.980,0.026987,0.000000,1.000000,0.000000,0,0,,,,,11.641,11.444,11.816
6503,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06504.jpg,1936,1216,1,0.595157,678.143,815.288,972.769,1185.466,0.437388,1,0.630441,679.663,817.310,971.726,1180.401,0.446636,1,0.630441,679.663,817.310,971.726,1180.401,0.446636,0.000000,1.000000,0.000000,0,0,,,,,12.649,11.839,11.811
6504,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06505.jpg,1936,1216,1,0.402235,679.035,815.664,974.128,1190.165,0.979004,1,0.429594,680.145,817.896,973.272,1185.053,0.978975,1,0.429594,680.145,817.896,973.272,1185.053,0.978975,0.000000,1.000000,0.000000,0,0,,,,,11.498,11.496,11.711
6505,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06506.jpg,1936,1216,1,0.463334,692.281,816.269,977.256,1190.538,0.942684,1,0.496216,692.769,818.351,976.247,1185.621,0.944761,1,0.496216,692.769,818.351,976.247,1185.621,0.944761,0.000000,1.000000,0.000000,0,0,,,,,12.506,12.039,11.786
6506,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06507.jpg,1936,1216,1,0.214759,653.107,818.159,1017.415,1193.742,0.772521,1,0.225724,654.047,820.580,1017.054,1190.186,0.767656,1,0.225724,654.047,820.580,1017.054,1190.186,0.767656,0.000000,1.000000,0.000000,0,0,,,,,11.623,11.783,11.448
6507,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06508.jpg,1936,1216,1,0.033261,565.392,871.757,1936.000,1216.000,0.238735,1,0.034107,565.371,873.761,1936.000,1216.000,0.235191,1,0.034107,565.371,873.761,1936.000,1216.000,0.235191,0.000000,1.000000,0.000000,0,0,,,,,12.452,12.503,11.687
6508,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06509.jpg,1936,1216,1,0.033261,565.392,871.757,1936.000,1216.000,1.000000,1,0.034107,565.371,873.761,1936.000,1216.000,1.000000,1,0.034107,565.371,873.761,1936.000,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.451,11.204,11.395
6509,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06510.jpg,1936,1216,1,0.033261,565.392,871.757,1936.000,1216.000,1.000000,1,0.034107,565.371,873.761,1936.000,1216.000,1.000000,1,0.034107,565.371,873.761,1936.000,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.559,11.713,11.677
6510,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06511.jpg,1936,1216,1,0.053467,4.319,0.000,1524.556,1216.000,0.165902,1,0.041939,4.286,0.000,1524.575,1216.000,0.165007,1,0.041939,4.286,0.000,1524.575,1216.000,0.165007,0.000000,1.000000,0.000000,0,0,,,,,11.358,10.993,11.226
6511,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06512.jpg,1936,1216,1,0.053467,4.319,0.000,1524.556,1216.000,1.000000,1,0.041939,4.286,0.000,1524.575,1216.000,1.000000,1,0.041939,4.286,0.000,1524.575,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.085,11.485,11.486
6512,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06513.jpg,1936,1216,1,0.015038,0.751,0.000,1323.134,1216.000,0.865475,1,0.013126,0.646,0.000,1322.959,1216.000,0.865312,1,0.013126,0.646,0.000,1322.959,1216.000,0.865312,0.000000,1.000000,0.000000,0,0,,,,,11.255,11.099,11.095
6513,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06514.jpg,1936,1216,1,0.275004,741.027,817.917,1041.412,1192.071,0.069894,1,0.285653,742.332,820.119,1040.414,1187.625,0.068129,1,0.285653,742.332,820.119,1040.414,1187.625,0.068129,0.000000,1.000000,0.000000,0,0,,,,,12.455,12.058,11.771
6514,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06515.jpg,1936,1216,1,0.275004,741.027,817.917,1041.412,1192.071,1.000000,1,0.285653,742.332,820.119,1040.414,1187.625,1.000000,1,0.285653,742.332,820.119,1040.414,1187.625,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.659,11.377,11.463
6515,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06516.jpg,1936,1216,1,0.184811,724.172,817.974,1051.576,1194.790,0.910727,1,0.189589,723.542,820.343,1050.744,1191.191,0.901745,1,0.189589,723.542,820.343,1050.744,1191.191,0.901745,0.000000,1.000000,0.000000,0,0,,,,,12.594,12.090,11.873
6516,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06517.jpg,1936,1216,1,0.184811,724.172,817.974,1051.576,1194.790,1.000000,1,0.189589,723.542,820.343,1050.744,1191.191,1.000000,1,0.189589,723.542,820.343,1050.744,1191.191,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.711,11.315,11.715
6517,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06518.jpg,1936,1216,1,0.691210,738.545,819.059,1030.244,1188.145,0.872668,1,0.728776,740.081,821.486,1029.106,1182.801,0.860617,1,0.728776,740.081,821.486,1029.106,1182.801,0.860617,0.000000,1.000000,0.000000,0,0,,,,,12.651,12.207,11.978
6518,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06519.jpg,1936,1216,1,0.778831,739.004,818.532,1029.920,1188.584,0.994719,1,0.812555,740.611,820.895,1028.709,1183.018,0.994579,1,0.812555,740.611,820.895,1028.709,1183.018,0.994579,0.000000,1.000000,0.000000,0,0,,,,,11.629,11.313,11.570
6519,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06520.jpg,1936,1216,1,0.548100,732.554,817.621,1044.349,1193.975,0.917412,1,0.585096,734.062,820.206,1043.611,1189.361,0.912976,1,0.585096,734.062,820.206,1043.611,1189.361,0.912976,0.000000,1.000000,0.000000,0,0,,,,,12.472,12.198,11.844
6520,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06521.jpg,1936,1216,1,0.674992,735.154,818.545,1054.818,1188.697,0.944137,1,0.709281,737.174,821.025,1054.174,1183.990,0.941752,1,0.709281,737.174,821.025,1054.174,1183.990,0.941752,0.000000,1.000000,0.000000,0,0,,,,,11.786,11.578,11.619
6521,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06522.jpg,1936,1216,1,0.734067,735.640,818.291,1048.508,1190.218,0.974165,1,0.768843,737.889,820.705,1047.759,1185.105,0.973747,1,0.768843,737.889,820.705,1047.759,1185.105,0.973747,0.000000,1.000000,0.000000,0,0,,,,,12.528,12.127,12.425
6522,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06523.jpg,1936,1216,1,0.836851,734.403,818.631,1051.910,1189.843,0.983519,1,0.867158,736.859,821.021,1051.402,1184.730,0.983307,1,0.867464,736.946,821.026,1051.360,1184.827,0.983951,0.000306,0.999315,0.055663,1,1,2.052783,0.575478,0.721643,0.755661,11.916,11.270,12.409
6523,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06524.jpg,1936,1216,1,0.837018,734.411,818.629,1051.908,1189.828,0.999924,1,0.867464,736.946,821.026,1051.360,1184.827,0.999315,1,0.867921,737.104,821.041,1051.313,1184.918,0.999053,0.000456,0.999053,0.076816,1,1,2.623670,0.871487,0.943086,0.809097,12.390,12.103,12.815
6524,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06525.jpg,1936,1216,1,0.639374,733.598,821.366,1046.969,1178.372,0.944478,1,0.665891,732.863,827.608,1044.900,1176.276,0.927171,1,0.665891,732.863,827.608,1044.900,1176.276,0.926662,0.000000,1.000000,0.000000,0,0,,,,,12.288,11.885,11.594
6525,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06526.jpg,1936,1216,1,0.773959,732.894,822.943,1050.288,1180.385,0.977503,1,0.802799,732.132,829.146,1048.575,1178.389,0.975870,1,0.802799,732.132,829.146,1048.575,1178.389,0.975870,0.000000,1.000000,0.000000,0,0,,,,,12.751,12.451,12.140
6526,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06527.jpg,1936,1216,1,0.729064,729.880,822.218,1035.642,1174.441,0.927517,1,0.757907,729.213,828.494,1034.435,1172.420,0.928890,1,0.757907,729.213,828.494,1034.435,1172.420,0.928890,0.000000,1.000000,0.000000,0,0,,,,,11.729,11.867,11.817
6527,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06528.jpg,1936,1216,1,0.628598,730.127,822.743,1030.794,1174.089,0.980884,1,0.655796,729.381,828.965,1029.384,1172.115,0.980683,1,0.655796,729.381,828.965,1029.384,1172.115,0.980683,0.000000,1.000000,0.000000,0,0,,,,,12.571,12.369,11.977
6528,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06529.jpg,1936,1216,1,0.603943,733.497,819.891,1026.405,1186.371,0.934960,1,0.636952,735.636,822.357,1025.142,1181.387,0.923756,1,0.636952,735.636,822.357,1025.142,1181.387,0.923756,0.000000,1.000000,0.000000,0,0,,,,,11.871,11.538,11.710
6529,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06530.jpg,1936,1216,1,0.641753,732.652,823.138,1027.172,1174.990,0.955041,1,0.672564,732.041,829.319,1026.128,1172.733,0.942242,1,0.672564,732.041,829.319,1026.128,1172.733,0.942242,0.000000,1.000000,0.000000,0,0,,,,,12.603,12.247,12.002
6530,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06531.jpg,1936,1216,1,0.626877,734.498,819.717,1032.594,1186.054,0.937419,1,0.659116,736.677,822.088,1031.333,1181.016,0.925938,1,0.659116,736.677,822.088,1031.333,1181.016,0.925938,0.000000,1.000000,0.000000,0,0,,,,,11.927,11.662,11.764
6531,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06532.jpg,1936,1216,1,0.199134,702.263,819.132,1048.503,1195.556,0.837876,1,0.206119,702.022,821.694,1047.988,1192.204,0.825066,1,0.206119,702.022,821.694,1047.988,1192.204,0.825066,0.000000,1.000000,0.000000,0,0,,,,,12.755,12.162,12.471
6532,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06533.jpg,1936,1216,1,0.199134,702.263,819.132,1048.503,1195.556,1.000000,1,0.206119,702.022,821.694,1047.988,1192.204,1.000000,1,0.206119,702.022,821.694,1047.988,1192.204,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.012,11.343,11.707
6533,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06534.jpg,1936,1216,1,0.354173,726.550,818.784,1033.592,1191.548,0.876629,1,0.372913,725.925,821.375,1033.545,1187.587,0.877411,1,0.372913,725.925,821.375,1033.545,1187.587,0.877411,0.000000,1.000000,0.000000,0,0,,,,,12.522,11.781,11.758
6534,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06535.jpg,1936,1216,1,0.067567,619.466,818.452,1114.759,1198.749,0.607642,1,0.066261,619.977,820.824,1113.417,1196.520,0.607680,1,0.066261,619.977,820.824,1113.417,1196.520,0.607680,0.000000,1.000000,0.000000,0,0,,,,,11.830,11.572,11.603
6535,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06536.jpg,1936,1216,1,0.046020,91.429,818.025,1367.310,1207.455,0.379093,1,0.043871,91.537,819.955,1367.500,1206.254,0.376105,1,0.043871,91.537,819.955,1367.500,1206.254,0.376105,0.000000,1.000000,0.000000,0,0,,,,,12.779,12.112,11.854
6536,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06537.jpg,1936,1216,1,0.109645,618.977,820.589,1144.548,1201.643,0.403069,1,0.111227,619.898,823.223,1143.032,1198.985,0.398808,1,0.111227,619.898,823.223,1143.032,1198.985,0.398808,0.000000,1.000000,0.000000,0,0,,,,,11.821,11.600,11.431
6537,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06538.jpg,1936,1216,1,0.105683,645.984,820.131,1052.393,1200.882,0.771011,1,0.106199,646.228,822.849,1052.328,1198.487,0.774656,1,0.106199,646.228,822.849,1052.328,1198.487,0.774656,0.000000,1.000000,0.000000,0,0,,,,,12.776,12.549,12.176
6538,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06539.jpg,1936,1216,1,0.105683,645.984,820.131,1052.393,1200.882,1.000000,1,0.106199,646.228,822.849,1052.328,1198.487,1.000000,1,0.106199,646.228,822.849,1052.328,1198.487,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.103,11.709,11.788
6539,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06540.jpg,1936,1216,1,0.105846,605.191,821.200,1101.828,1199.813,0.814557,1,0.105874,605.627,823.818,1100.755,1197.401,0.816507,1,0.105874,605.627,823.818,1100.755,1197.401,0.816507,0.000000,1.000000,0.000000,0,0,,,,,12.928,12.348,11.940
6540,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06541.jpg,1936,1216,1,0.134706,670.778,820.461,1064.591,1198.065,0.788080,1,0.137641,671.027,823.085,1063.944,1195.521,0.788344,1,0.137641,671.027,823.085,1063.944,1195.521,0.788344,0.000000,1.000000,0.000000,0,0,,,,,11.907,11.642,12.021
6541,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06542.jpg,1936,1216,1,0.053760,537.641,823.674,1151.693,1201.639,0.631826,1,0.051905,538.133,826.063,1150.525,1199.851,0.630954,1,0.051905,538.133,826.063,1150.525,1199.851,0.630954,0.000000,1.000000,0.000000,0,0,,,,,13.148,12.474,12.157
6542,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06543.jpg,1936,1216,1,0.024104,113.920,757.721,1287.294,1214.152,0.433356,1,0.022341,114.022,760.133,1288.236,1213.631,0.429865,1,0.022341,114.022,760.133,1288.236,1213.631,0.429865,0.000000,1.000000,0.000000,0,0,,,,,12.113,11.769,12.014
6543,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06544.jpg,1936,1216,1,0.024104,113.920,757.721,1287.294,1214.152,1.000000,1,0.022341,114.022,760.133,1288.236,1213.631,1.000000,1,0.022341,114.022,760.133,1288.236,1213.631,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.829,12.441,12.240
6544,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06545.jpg,1936,1216,1,0.069998,75.038,819.624,1231.755,1213.922,0.800079,1,0.066738,75.120,821.553,1232.117,1212.828,0.798726,1,0.066738,75.120,821.553,1232.117,1212.828,0.798726,0.000000,1.000000,0.000000,0,0,,,,,12.105,11.803,11.892
6545,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06546.jpg,1936,1216,1,0.037799,219.120,808.073,1145.645,1213.535,0.781863,1,0.035492,219.565,810.124,1146.064,1212.752,0.782326,1,0.035492,219.565,810.124,1146.064,1212.752,0.782326,0.000000,1.000000,0.000000,0,0,,,,,12.580,12.786,13.338
6546,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06547.jpg,1936,1216,1,0.108517,676.761,827.354,1043.607,1191.783,0.355869,1,0.104973,676.662,832.852,1043.151,1189.804,0.350689,1,0.104973,676.662,832.852,1043.151,1189.804,0.350689,0.000000,1.000000,0.000000,0,0,,,,,11.861,11.688,11.832
6547,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06548.jpg,1936,1216,1,0.033209,158.057,786.847,1203.750,1211.998,0.300711,1,0.030918,159.351,789.088,1204.446,1211.207,0.296538,1,0.030918,159.351,789.088,1204.446,1211.207,0.296538,0.000000,1.000000,0.000000,0,0,,,,,12.576,12.208,12.034
6548,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06549.jpg,1936,1216,1,0.115046,680.945,829.123,1033.406,1194.742,0.289862,1,0.109925,681.049,834.440,1033.111,1192.623,0.285848,1,0.109925,681.049,834.440,1033.111,1192.623,0.285848,0.000000,1.000000,0.000000,0,0,,,,,11.807,11.581,11.628
