frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,teacher_selected_score_memory,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
2987,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02988.jpg,0.769167,0,0,0,1,0,1,1,1.725631,0.769167,0.956464,,0,,,0.000657,1.024833,4,32,1,1,1,4,6.780190,6.780190,12.686,0.915567,12.517,534.279,572.680
2988,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02989.jpg,0.700263,0,0,0,1,0,1,1,1.598908,0.700263,0.898645,,0,,,0.004325,1.023067,4,32,1,1,1,4,6.385110,6.385110,11.791,0.821895,12.707,222.163,259.453
2989,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02990.jpg,0.700406,0,0,0,1,0,1,1,1.700092,0.700406,0.999686,,0,,,0.000015,1.000140,4,32,1,1,1,4,8.488930,8.488930,12.315,0.821752,12.090,374.248,409.927
2990,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02991.jpg,0.963983,0,0,1,1,0,1,1,1.545711,0.963983,0.581728,,1,0.731989,,0.025990,1.129869,4,32,1,1,1,4,9.494309,9.494309,11.956,0.991165,12.623,534.163,571.647
2991,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02992.jpg,0.964032,1,1,1,1,1,1,1,1.964002,0.964032,0.999970,,2,0.999983,0.999983,0.000001,1.000012,4,32,1,1,1,4,6.893510,6.893510,12.246,0.991114,11.984,675.556,712.605
2992,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02993.jpg,0.975861,1,1,1,1,1,1,1,1.792961,0.975861,0.817101,,3,0.884852,0.884852,0.013821,1.012022,4,32,1,1,1,4,6.751916,6.751916,12.098,0.993442,11.834,613.439,648.870
2993,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02994.jpg,0.985742,1,1,1,1,1,2,1,1.940739,0.985742,0.954998,,4,0.970959,0.970959,0.003205,1.000634,4,32,1,1,1,4,5.760468,5.760468,12.627,0.995059,12.426,645.209,683.304
2994,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02995.jpg,0.992716,1,1,1,1,1,2,1,1.721452,0.992716,0.728736,,5,0.865093,0.865093,0.012218,1.154215,4,32,1,1,1,4,5.919992,5.919992,12.184,0.996943,12.194,526.871,562.792
2995,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02996.jpg,0.988288,1,1,1,1,1,2,1,1.807168,0.988288,0.818880,,6,0.914295,0.914295,0.010142,1.084770,4,32,1,1,1,4,4.770793,4.770793,12.737,0.995590,12.399,637.402,674.295
2996,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02997.jpg,0.991644,1,1,1,1,1,2,1,1.975457,0.991644,0.983813,,7,0.990227,0.990227,0.000796,1.003764,4,32,1,1,1,4,5.342342,5.342342,12.334,0.996896,12.526,699.536,736.067
2997,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02998.jpg,0.982494,1,1,1,1,1,2,1,1.864476,0.982494,0.881981,,8,0.936935,0.936935,0.005937,1.044783,4,32,1,1,1,4,6.605139,6.605139,12.906,0.992387,12.606,561.202,599.976
2998,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02999.jpg,0.989262,1,1,1,1,1,1,1,1.787529,0.989262,0.798267,,9,0.886968,0.886968,0.011721,1.065964,4,32,1,1,1,4,6.939091,6.939091,12.310,0.992243,12.639,572.274,610.693
2999,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03000.jpg,0.983434,1,1,1,1,1,2,1,1.654263,0.983434,0.670828,,10,0.838662,0.838662,0.016489,1.192375,4,32,1,1,1,4,7.414723,7.414723,12.636,0.991175,12.609,528.397,567.044
3000,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03001.jpg,0.984802,1,1,1,1,1,2,1,1.926141,0.984802,0.941338,,11,0.971341,0.971341,0.003174,1.022894,4,32,1,1,1,4,7.594689,7.594689,12.790,0.992332,12.361,716.827,755.204
3001,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03002.jpg,0.990547,1,1,1,1,1,1,1,1.625521,0.990547,0.634974,,12,0.816818,0.816818,0.021872,1.190759,4,32,1,1,1,4,8.742364,8.742364,12.483,0.994173,12.351,486.572,524.653
3002,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03003.jpg,0.985139,1,1,1,1,1,1,1,1.960839,0.985139,0.975700,,13,0.986434,0.986434,0.000862,1.009903,4,32,1,1,1,4,9.160015,9.160015,12.319,0.991810,12.570,608.067,646.261
3003,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03004.jpg,0.985148,1,1,1,1,1,1,1,1.984941,0.985148,0.999793,,14,0.999866,0.999866,0.000013,1.000014,4,32,1,1,1,4,10.286537,10.286537,12.579,0.991633,12.479,583.358,621.936
3004,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03005.jpg,0.994445,1,1,1,1,1,2,1,1.664918,0.994445,0.670473,,15,0.829962,0.829962,0.019105,1.160271,4,32,1,1,1,4,11.116627,11.116627,12.354,0.996865,12.507,497.583,535.913
3005,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03006.jpg,0.987642,1,1,1,1,1,1,1,1.838352,0.987642,0.850710,,16,0.931135,0.931135,0.008054,1.072054,4,32,1,1,1,4,8.441206,8.441206,12.788,0.994631,12.425,543.610,582.102
3006,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03007.jpg,0.995060,1,1,1,1,1,1,1,1.967516,0.995060,0.972456,,17,0.984570,0.984570,0.000891,1.011824,4,32,1,1,1,4,8.059987,8.059987,12.210,0.997492,12.513,446.813,484.828
3007,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03008.jpg,0.995063,1,1,1,1,1,1,1,1.994953,0.995063,0.999890,,18,0.999948,0.999948,0.000006,1.000040,4,32,1,1,1,4,7.325327,7.325327,12.679,0.997421,12.931,579.159,618.176
3008,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03009.jpg,0.992020,1,1,1,1,1,1,1,1.948648,0.992020,0.956629,,19,0.974024,0.974024,0.002412,1.008806,4,32,1,1,1,4,6.861907,6.861907,12.345,0.995855,13.042,546.358,585.374
3009,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03010.jpg,0.992025,1,1,1,1,1,1,1,1.991826,0.992025,0.999801,,20,0.999867,0.999867,0.000006,1.000051,4,32,1,1,1,4,7.188745,7.188745,12.809,0.995752,15.437,489.667,531.356
3010,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03011.jpg,0.990290,1,1,1,1,1,1,1,1.959245,0.990290,0.968956,,21,0.984206,0.984206,0.001434,1.012579,4,32,1,1,1,4,6.810646,6.810646,13.143,0.994644,14.754,573.940,615.943
3011,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03012.jpg,0.989563,1,1,1,1,1,1,1,1.953866,0.989563,0.964303,,22,0.982216,0.982216,0.001248,1.018106,4,32,1,1,1,4,7.044666,7.044666,12.780,0.994689,13.042,496.124,535.962
3012,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03013.jpg,0.986807,1,1,1,1,1,1,1,1.928156,0.986807,0.941349,,23,0.972394,0.972394,0.003498,1.022038,4,32,1,1,1,4,6.869052,6.869052,12.839,0.992486,12.586,486.008,525.167
3013,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03014.jpg,0.977237,1,1,1,1,1,1,1,1.965260,0.977237,0.988023,,24,0.993205,0.993205,0.000491,1.004151,4,32,1,1,1,4,6.854708,6.854708,12.853,0.985986,12.968,361.465,400.965
3014,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03015.jpg,0.973496,1,1,1,1,1,1,1,1.923776,0.973496,0.950280,,25,0.973818,0.973818,0.002323,1.019052,4,32,1,1,1,4,6.606645,6.606645,12.993,0.988858,13.363,375.338,415.330
3015,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03016.jpg,0.968702,1,1,1,1,1,1,1,1.926206,0.968702,0.957504,,26,0.976298,0.976298,0.002201,1.012504,4,32,1,1,1,4,7.234141,7.234141,12.930,0.985463,13.231,595.927,636.057
3016,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03017.jpg,0.997783,1,1,1,1,1,1,1,1.621599,0.997783,0.623816,,27,0.814659,0.814659,0.022929,1.202654,4,32,1,1,1,4,7.388994,7.388994,12.870,0.997312,12.904,576.441,616.389
3017,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03018.jpg,0.997783,1,1,1,1,1,1,1,1.997516,0.997783,0.999733,,28,0.999853,0.999853,0.000013,1.000084,4,32,1,1,1,4,7.796092,7.796092,12.988,0.997260,13.146,574.069,612.467
3018,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03019.jpg,0.980692,1,1,1,1,1,1,1,1.752659,0.980692,0.771967,,29,0.890131,0.890131,0.010998,1.123430,4,32,1,1,1,4,8.626015,8.626015,12.935,0.984959,13.067,496.912,535.031
3019,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03020.jpg,0.966929,1,1,1,1,1,1,1,1.781997,0.966929,0.815068,,30,0.913067,0.913067,0.010793,1.084611,4,32,1,1,1,4,7.421773,7.421773,12.876,0.982261,12.838,376.967,414.765
3020,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03021.jpg,0.967147,1,1,1,1,1,1,1,1.925554,0.967147,0.958407,,31,0.976013,0.976013,0.002398,1.009179,4,32,1,1,1,4,5.821319,5.821319,12.784,0.979742,12.917,482.652,522.084
3021,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03022.jpg,0.927776,1,1,1,1,1,1,1,1.862695,0.927776,0.934919,,32,0.970074,0.970074,0.003456,1.028941,4,32,1,1,1,4,5.568619,5.568619,13.507,0.968148,13.392,714.030,753.244
3022,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03023.jpg,0.938612,1,1,1,1,1,1,1,1.814400,0.938612,0.875788,,33,0.941156,0.941156,0.007116,1.052687,4,32,1,1,1,4,4.992802,4.992802,13.113,0.961998,12.973,495.148,533.632
3023,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03024.jpg,0.956431,1,1,1,1,1,1,1,1.900956,0.956431,0.944525,,34,0.972150,0.972150,0.002366,1.025181,4,32,1,1,1,4,5.375739,5.375739,13.143,0.974623,13.240,555.124,594.057
3024,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03025.jpg,0.956454,1,1,1,1,1,1,1,1.956318,0.956454,0.999864,,35,0.999934,0.999934,0.000006,1.000060,4,32,1,1,1,4,6.823880,6.823880,12.615,0.974494,13.466,443.474,484.238
3025,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03026.jpg,0.668705,0,0,0,1,0,1,1,1.585971,0.668705,0.917266,,0,,,0.004451,1.033938,4,32,1,1,1,4,4.872389,4.872389,13.275,0.863010,14.232,481.819,521.105
3026,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03027.jpg,0.877515,0,0,1,1,0,1,1,1.807167,0.877515,0.929651,,1,0.953791,,0.005043,1.000148,4,32,1,1,1,4,4.811711,4.811711,12.836,0.949504,12.950,656.178,694.413
3027,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03028.jpg,0.719810,0,0,0,1,0,1,1,1.605525,0.719810,0.885714,,0,,,0.007673,1.016706,4,32,1,1,1,4,5.642195,5.642195,13.417,0.916368,12.767,592.752,632.790
3028,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03029.jpg,0.720103,0,0,0,1,0,1,1,1.720042,0.720103,0.999939,,0,,,0.000004,1.000008,4,32,1,1,1,4,5.096820,5.096820,12.429,0.916463,13.164,596.382,635.741
3029,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03030.jpg,0.713425,0,0,0,1,0,2,1,1.683658,0.713425,0.970233,,0,,,0.001409,1.006469,4,32,1,1,1,4,5.550902,5.550902,13.392,0.920571,13.349,433.602,474.811
3030,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03031.jpg,0.713740,0,0,0,1,0,2,1,1.713670,0.713740,0.999931,,0,,,0.000004,1.000017,4,32,1,1,1,4,4.517475,4.517475,12.800,0.920984,12.953,504.779,544.115
3031,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03032.jpg,0.680504,0,0,0,1,0,1,1,1.645682,0.680504,0.965178,,0,,,0.001248,1.013181,4,32,1,1,1,4,4.648890,4.648890,12.810,0.885231,13.065,725.952,765.417
3032,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03033.jpg,0.380574,0,0,0,1,0,1,1,1.330561,0.380574,0.949987,,0,,,0.002599,1.014728,4,32,1,1,1,4,5.154222,5.154222,12.900,0.719153,13.065,543.737,583.417
3033,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03034.jpg,0.720276,0,0,0,1,0,1,1,1.704032,0.720276,0.983756,,0,,,0.000733,1.005401,4,32,1,1,1,4,4.387749,4.387749,13.333,0.902373,12.676,608.825,648.432
3034,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03035.jpg,0.381208,0,0,0,1,0,1,1,1.330454,0.381208,0.949247,,0,,,0.001991,1.020532,4,32,1,1,1,4,4.912948,4.912948,12.316,0.755755,12.464,444.220,482.481
3035,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03036.jpg,0.381589,0,0,0,1,0,1,1,1.381460,0.381589,0.999871,,0,,,0.000003,1.000067,4,32,1,1,1,4,4.600842,4.600842,13.166,0.757460,14.562,486.187,527.768
3036,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03037.jpg,0.416305,0,0,0,1,0,1,1,1.395123,0.416305,0.978819,,0,,,0.001262,1.002928,4,32,1,1,1,4,4.756347,4.756347,12.631,0.757546,12.951,602.015,641.404
3037,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03038.jpg,0.614860,0,0,0,1,0,2,1,1.600387,0.614860,0.985527,,0,,,0.000795,1.000537,4,32,1,1,1,4,5.381301,5.381301,12.702,0.873790,13.024,424.836,464.613
3038,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03039.jpg,0.804890,0,0,1,1,0,1,1,1.780080,0.804890,0.975190,,1,0.986217,,0.001122,1.008405,4,32,1,1,1,4,4.761103,4.761103,12.884,0.939230,12.400,513.461,552.344
3039,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03040.jpg,0.447198,0,0,0,1,0,1,1,1.420210,0.447198,0.973013,,0,,,0.000180,1.013910,4,32,1,1,1,4,5.572412,5.572412,12.757,0.781825,12.944,487.638,527.171
3040,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03041.jpg,0.700823,0,0,0,1,0,1,1,1.615432,0.700823,0.914609,,0,,,0.004371,1.037085,4,32,1,1,1,4,5.856829,5.856829,12.777,0.883677,12.682,417.159,456.291
3041,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03042.jpg,0.342185,0,0,0,1,0,1,1,1.275363,0.342185,0.933178,,0,,,0.002241,1.031418,4,32,1,1,1,4,4.761341,4.761341,12.889,0.666432,13.013,494.733,532.322
3042,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03043.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.760329,4.760329,12.492,0.562447,13.394,610.105,650.464
3043,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03044.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,5.463259,5.463259,12.942,0.565728,15.370,592.833,635.675
3044,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03045.jpg,0.573971,0,0,0,1,0,2,1,0.573971,0.573971,0.000000,,0,,,,,4,32,1,1,1,4,4.887757,4.887757,12.612,0.861951,13.353,722.383,762.180
3045,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03046.jpg,0.448272,0,0,0,1,0,1,1,1.374406,0.448272,0.926134,,0,,,0.004772,1.010686,4,32,1,1,1,4,4.706570,4.706570,13.164,0.691880,13.362,222.477,262.920
3046,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03047.jpg,0.404806,0,0,0,1,0,1,1,1.311151,0.404806,0.906345,,0,,,0.004841,1.042650,4,32,1,1,1,4,4.889902,4.889902,12.909,0.672215,13.053,392.425,432.305
3047,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03048.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.408500,4.408500,13.601,0.297026,13.370,442.953,483.882
3048,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03049.jpg,0.322662,0,0,0,1,0,1,1,0.322662,0.322662,0.000000,,0,,,,,4,32,1,1,1,4,4.367968,4.367968,13.087,0.589110,13.171,557.564,597.709
3049,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03050.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.910636,4.910636,12.972,0.485655,13.066,500.041,539.819
3050,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03051.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.892963,4.892963,12.879,0.202554,13.230,390.989,430.908
3051,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03052.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.359628,4.359628,12.914,0.203776,14.669,528.621,570.398
3052,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03053.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.530581,4.530581,12.516,0.009857,13.551,456.825,497.278
3053,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03054.jpg,0.270183,0,0,0,1,0,1,1,0.270183,0.270183,0.000000,,0,,,,,4,32,1,1,1,4,4.467340,4.467340,13.382,0.564270,15.024,499.304,541.486
3054,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03055.jpg,0.602498,0,0,0,1,0,1,1,1.553607,0.602498,0.951109,,0,,,0.003217,1.000109,4,32,1,1,1,4,4.407071,4.407071,13.149,0.782856,12.979,514.104,554.493
3055,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03056.jpg,0.819774,0,0,1,1,0,1,1,1.677066,0.819774,0.857292,,1,0.921060,,0.009444,1.034660,4,32,1,1,1,4,4.643819,4.643819,13.175,0.902513,13.452,369.889,410.954
3056,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03057.jpg,0.903186,1,1,1,1,1,1,1,1.762102,0.903186,0.858916,,2,0.932841,0.932841,0.006658,1.071309,4,32,1,1,1,4,4.955502,4.955502,13.198,0.959228,13.396,515.883,556.394
3057,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03058.jpg,0.894516,1,1,1,1,1,1,1,1.755475,0.894516,0.860959,,3,0.921618,0.921618,0.007801,1.041853,4,32,1,1,1,4,5.709926,5.709926,13.665,0.972297,13.822,621.707,661.566
3058,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03059.jpg,0.870243,1,1,1,1,1,1,1,1.822147,0.870243,0.951903,,4,0.974808,0.974808,0.002479,1.016859,4,32,1,1,1,4,7.261595,7.261595,12.979,0.956771,15.009,256.079,296.569
3059,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03060.jpg,0.975953,1,1,1,1,1,1,1,1.763681,0.975953,0.787729,,5,0.895800,0.895800,0.013290,1.087077,4,32,1,1,1,4,8.141417,8.141417,13.785,0.988566,13.337,463.684,505.005
3060,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03061.jpg,0.965810,1,1,1,1,1,1,1,1.804114,0.965810,0.838304,,6,0.912765,0.912765,0.009824,1.051201,4,32,1,1,1,4,11.356469,11.356469,12.863,0.982798,13.072,692.010,731.678
3061,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03062.jpg,0.276629,0,0,0,1,0,1,1,1.024970,0.276629,0.748341,,0,,,0.015844,1.070392,4,32,1,1,1,4,7.907103,7.907103,13.246,0.699618,14.731,505.101,546.682
3062,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03063.jpg,0.276991,0,0,0,1,0,1,1,1.276896,0.276991,0.999905,,0,,,0.000006,1.000022,4,32,1,1,1,4,9.220551,9.220551,12.806,0.703472,12.542,474.284,513.760
3063,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03064.jpg,0.816077,0,0,1,1,0,1,1,1.704403,0.816077,0.888326,,1,0.943090,,0.004840,1.052063,4,32,1,1,1,4,8.270103,8.270103,12.936,0.960307,12.924,644.379,682.379
3064,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03065.jpg,0.816331,1,1,1,1,1,1,1,1.816302,0.816331,0.999971,,2,0.999982,0.999982,0.000002,1.000005,4,32,1,1,1,4,8.775398,8.775398,12.741,0.960963,13.292,601.960,640.385
3065,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03066.jpg,0.764206,0,0,0,1,0,1,1,1.731469,0.764206,0.967263,,0,,,0.001176,1.016477,4,32,1,1,1,4,9.667578,9.667578,13.052,0.959638,13.880,389.330,429.830
3066,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03067.jpg,0.744547,0,0,0,1,0,1,1,1.673686,0.744547,0.929139,,0,,,0.002566,1.036561,4,32,1,1,1,4,9.871784,9.871784,12.727,0.946871,13.363,538.091,576.940
3067,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03068.jpg,0.744891,0,0,0,1,0,1,1,1.744752,0.744891,0.999861,,0,,,0.000005,1.000057,4,32,1,1,1,4,7.545861,7.545861,13.268,0.947877,13.390,448.340,487.428
3068,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03069.jpg,0.773034,0,0,0,1,0,1,1,1.664124,0.773034,0.891090,,0,,,0.003055,1.060504,4,32,1,1,1,4,8.032445,8.032445,12.972,0.960522,12.667,424.639,464.007
3069,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03070.jpg,0.766827,0,0,0,1,0,1,1,1.715090,0.766827,0.948263,,0,,,0.001868,1.024379,4,32,1,1,1,4,8.463121,8.463121,13.061,0.956924,12.802,520.710,560.120
3070,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03071.jpg,0.273799,0,0,0,1,0,1,1,1.185078,0.273799,0.911280,,0,,,0.005754,1.015452,4,32,1,1,1,4,8.241257,8.241257,12.621,0.680190,13.462,721.891,760.507
3071,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03072.jpg,0.692252,0,0,0,1,0,1,1,1.627618,0.692252,0.935366,,0,,,0.004076,1.008341,4,32,1,1,1,4,8.786173,8.786173,13.749,0.931035,13.430,773.711,814.763
3072,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03073.jpg,0.273099,0,0,0,1,0,1,1,1.078618,0.273099,0.805519,,0,,,0.012239,1.055493,4,32,1,1,1,4,7.539432,7.539432,12.866,0.581772,13.111,494.780,534.096
3073,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03074.jpg,0.301535,0,0,0,1,0,1,1,1.109598,0.301535,0.808064,,0,,,0.011845,1.058218,4,32,1,1,1,4,8.694801,8.694801,13.646,0.743050,12.778,623.540,662.471
3074,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03075.jpg,0.481181,0,0,0,1,0,1,1,1.393932,0.481181,0.912751,,0,,,0.005833,1.016067,4,32,1,1,1,4,7.763803,7.763803,12.917,0.867218,13.595,594.499,635.014
3075,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03076.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,7.615405,7.615405,13.874,0.610743,13.402,487.726,527.764
3076,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03077.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,7.320480,7.320480,12.670,0.619041,13.395,564.540,603.037
3077,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03078.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,7.883889,7.883889,13.544,0.312384,13.295,379.510,420.245
3078,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03079.jpg,0.423683,0,0,0,1,0,1,1,0.423683,0.423683,0.000000,,0,,,,,4,32,1,1,1,4,7.570603,7.570603,12.795,0.844122,13.407,697.863,736.512
3079,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03080.jpg,0.637965,0,0,0,1,0,1,1,1.623318,0.637965,0.985353,,0,,,0.000649,1.001574,4,32,1,1,1,4,8.527758,8.527758,12.915,0.926933,12.859,742.348,780.273
3080,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03081.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,8.400268,8.400268,12.305,0.098255,12.314,484.640,521.204
3081,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03082.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,7.630859,7.630859,12.915,0.250459,12.649,447.778,487.071
3082,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03083.jpg,0.352918,0,0,0,1,0,1,1,0.352918,0.352918,0.000000,,0,,,,,4,32,1,1,1,4,7.503433,7.503433,12.647,0.659134,13.422,443.182,482.408
3083,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03084.jpg,0.756823,0,0,0,1,0,1,1,1.382493,0.756823,0.625670,,0,,,0.019668,1.218976,4,32,1,1,1,4,7.818753,7.818753,13.177,0.819323,14.586,472.851,514.497
3084,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03085.jpg,0.756893,0,0,0,1,0,1,1,1.756563,0.756893,0.999670,,0,,,0.000017,1.000122,4,32,1,1,1,4,8.928690,8.928690,12.949,0.820461,12.876,650.080,689.434
3085,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03086.jpg,0.622344,0,0,0,1,0,1,1,1.485221,0.622344,0.862876,,0,,,0.007552,1.033236,4,32,1,1,1,4,8.767286,8.767286,13.165,0.764494,13.015,652.496,691.167
3086,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03087.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,11.308891,11.308891,12.828,0.557565,12.854,699.869,738.418
3087,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03088.jpg,0.261063,0,0,0,1,0,1,1,0.261063,0.261063,0.000000,,0,,,,,4,32,1,1,1,4,7.991009,7.991009,13.025,0.602144,12.890,524.165,562.914
3088,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03089.jpg,0.669586,0,0,0,1,0,1,1,1.440186,0.669586,0.770600,,0,,,0.011639,1.099555,4,32,1,1,1,4,7.326967,7.326967,12.625,0.777669,12.761,333.708,371.287
