frame,memory_bank_active_slots,memory_bank_writes,memory_bank_appends,memory_bank_replacements,memory_bank_duplicate_skips,memory_bank_low_quality_skips,memory_bank_stable_medium_writes,memory_slot_scale_small,memory_slot_scale_medium,memory_slot_scale_large,memory_slot_conf_medium,memory_slot_conf_high,memory_retrieval_top1_sim,memory_retrieval_mean_topk_sim,memory_retrieval_top1_slot,memory_retrieval_entropy,memory_slot_mean_pairwise_sim,memory_slot_max_pairwise_sim,memory_bank_context_norm,memory_crosslite_mean_attn_entropy,memory_crosslite_top1_attn_weight,memory_crosslite_mean_context_norm,memory_debug_images_saved
4748.0,16.0,33.0,16.0,17.0,1592.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9409394264221191,0.878271758556366,14.0,0.7640200853347778,0.7087998390197754,0.8490587472915649,1.0,0.9024505317211151,0.1928063929080963,0.5314355194568634,64.0
4749.0,16.0,33.0,16.0,17.0,1593.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9471445679664612,0.8764019012451172,14.0,0.7127744555473328,0.7087998390197754,0.8490587472915649,1.0,0.9028736352920532,0.19171645492315292,0.5316265523433685,64.0
4750.0,16.0,33.0,16.0,17.0,1594.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9405648708343506,0.874925434589386,14.0,0.7453271150588989,0.7087998390197754,0.8490587472915649,1.0,0.9034936726093292,0.1910749301314354,0.5314092934131622,64.0
4751.0,16.0,33.0,16.0,17.0,1595.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9528899788856506,0.8995074033737183,14.0,0.8204187750816345,0.7087998390197754,0.8490587472915649,1.0,0.8995583057403564,0.19287538528442383,0.5312207043170929,64.0
4752.0,16.0,33.0,16.0,17.0,1596.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9419018626213074,0.8823858499526978,14.0,0.7835508584976196,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9046211838722229,0.1868273690342903,0.5319494903087616,64.0
4753.0,16.0,33.0,16.0,17.0,1597.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9326303601264954,0.8801469206809998,14.0,0.8256712555885315,0.7087998390197754,0.8490587472915649,1.0,0.9032141864299774,0.19144655764102936,0.5317549705505371,64.0
4754.0,16.0,33.0,16.0,17.0,1598.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9313744902610779,0.8777787089347839,14.0,0.8191673755645752,0.7087998390197754,0.8490587472915649,1.0,0.9035049080848694,0.19012713432312012,0.5316709280014038,64.0
4755.0,16.0,33.0,16.0,17.0,1599.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9333561658859253,0.8870148658752441,14.0,0.8602684140205383,0.7087998390197754,0.8490587472915649,1.0,0.9029901325702667,0.19025831669569016,0.5319401621818542,64.0
4756.0,16.0,33.0,16.0,17.0,1600.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9334070682525635,0.8846325874328613,14.0,0.8468475341796875,0.7087998390197754,0.8490587472915649,1.0,0.903418779373169,0.18966365605592728,0.5320441722869873,64.0
4757.0,16.0,33.0,16.0,17.0,1601.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9290722012519836,0.8773174285888672,14.0,0.82989501953125,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9026744961738586,0.19197416305541992,0.531829833984375,64.0
4758.0,16.0,33.0,16.0,17.0,1602.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9382888078689575,0.8739372491836548,14.0,0.7534571886062622,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9040006399154663,0.18884073942899704,0.53192338347435,64.0
4759.0,16.0,33.0,16.0,17.0,1603.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9468817710876465,0.8969712853431702,14.0,0.8404490351676941,0.7087998390197754,0.8490587472915649,1.0,0.8977180123329163,0.19580364227294922,0.5316974222660065,64.0
4760.0,16.0,33.0,16.0,17.0,1604.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9548742771148682,0.8932571411132812,14.0,0.7705675959587097,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.899524450302124,0.19445734471082687,0.5320495665073395,64.0
4761.0,16.0,33.0,16.0,17.0,1605.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9636644721031189,0.885134220123291,14.0,0.6625544428825378,0.7087998390197754,0.8490587472915649,1.0,0.9006231129169464,0.19519411027431488,0.5323225557804108,64.0
4762.0,16.0,33.0,16.0,17.0,1606.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9490546584129333,0.8772980570793152,14.0,0.7062587738037109,0.7087998390197754,0.8490587472915649,1.0,0.9022348523139954,0.19213707745075226,0.5324000418186188,64.0
4763.0,16.0,33.0,16.0,17.0,1607.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9490476846694946,0.8772721886634827,14.0,0.7061373591423035,0.7087998390197754,0.8490587472915649,1.0,0.9021508991718292,0.19232086092233658,0.5324860215187073,64.0
4764.0,16.0,33.0,16.0,17.0,1608.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9346455335617065,0.8744083046913147,14.0,0.7791116833686829,0.7087998390197754,0.8490587472915649,1.0,0.9021017253398895,0.19355503469705582,0.5324738025665283,64.0
4765.0,16.0,33.0,16.0,17.0,1609.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9477252960205078,0.8791791200637817,14.0,0.7268421649932861,0.7087998390197754,0.8490587472915649,1.0,0.9018943309783936,0.1931084543466568,0.532662034034729,64.0
4766.0,16.0,33.0,16.0,17.0,1610.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9505420923233032,0.8792229294776917,14.0,0.7090712785720825,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9010023772716522,0.1950409859418869,0.5323788523674011,64.0
4767.0,16.0,33.0,16.0,17.0,1611.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9438943862915039,0.8836091160774231,14.0,0.7788153290748596,0.7087998390197754,0.8490587472915649,1.0,0.9023610353469849,0.19154681265354156,0.5320316553115845,64.0
4768.0,16.0,33.0,16.0,17.0,1612.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.925792396068573,0.8831409215927124,14.0,0.8798161149024963,0.7087998390197754,0.8490587472915649,1.0,0.9018251001834869,0.19123637676239014,0.5320384800434113,64.0
4769.0,16.0,33.0,16.0,17.0,1613.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9261619448661804,0.8859158754348755,14.0,0.8919853568077087,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9027917087078094,0.1920079067349434,0.5321685969829559,64.0
4770.0,16.0,33.0,16.0,17.0,1614.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9290748834609985,0.8793048858642578,14.0,0.841244637966156,0.7087998390197754,0.8490587472915649,1.0,0.9025935530662537,0.19167070090770721,0.5320644974708557,64.0
4771.0,16.0,33.0,16.0,17.0,1615.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9425303936004639,0.88041752576828,14.0,0.7674818634986877,0.7087998390197754,0.8490587472915649,1.0000001192092896,0.9044885635375977,0.1890353113412857,0.5324013233184814,64.0
4772.0,16.0,33.0,16.0,17.0,1616.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9336569309234619,0.8789196014404297,14.0,0.8124263286590576,0.7087998390197754,0.8490587472915649,1.0,0.9034094512462616,0.19008801132440567,0.5323160588741302,64.0
4773.0,16.0,33.0,16.0,17.0,1617.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9383249282836914,0.882753849029541,14.0,0.8074617981910706,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9048517942428589,0.1889083832502365,0.532015860080719,64.0
4774.0,16.0,33.0,16.0,17.0,1618.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9382981061935425,0.8827499151229858,14.0,0.807598352432251,0.7087998390197754,0.8490587472915649,1.0,0.9049308896064758,0.18877127021551132,0.5318985283374786,64.0
4775.0,16.0,33.0,16.0,17.0,1619.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9382661581039429,0.8827309608459473,14.0,0.8076757788658142,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9050165116786957,0.18861697614192963,0.5317663550376892,64.0
4776.0,16.0,33.0,16.0,17.0,1620.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9500452280044556,0.89131098985672,14.0,0.78834068775177,0.7087998390197754,0.8490587472915649,1.0,0.9065184891223907,0.18639135360717773,0.5315871238708496,64.0
4777.0,16.0,33.0,16.0,17.0,1621.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9648110270500183,0.8937677145004272,14.0,0.7108434438705444,0.7087998390197754,0.8490587472915649,1.0,0.9026021659374237,0.19123300909996033,0.531479150056839,64.0
4778.0,16.0,33.0,16.0,17.0,1622.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9651378989219666,0.9011510014533997,14.0,0.7557515501976013,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9055915176868439,0.1871647611260414,0.5315488278865814,64.0
4779.0,16.0,33.0,16.0,17.0,1623.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9634457230567932,0.901412844657898,14.0,0.7679802775382996,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.904622495174408,0.18913201242685318,0.531019538640976,64.0
4780.0,16.0,33.0,16.0,17.0,1624.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9577412605285645,0.9021726846694946,14.0,0.8074765801429749,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.903954803943634,0.19055576622486115,0.5314409732818604,64.0
4781.0,16.0,33.0,16.0,17.0,1625.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9579142332077026,0.8984076380729675,14.0,0.7836086750030518,0.7087998390197754,0.8490587472915649,1.0,0.9061768054962158,0.188012033700943,0.5311227738857269,64.0
4782.0,16.0,33.0,16.0,17.0,1626.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9601646661758423,0.9019526243209839,14.0,0.7915264964103699,0.7087998390197754,0.8490587472915649,1.0,0.902111291885376,0.19417527318000793,0.5308308303356171,64.0
4783.0,16.0,33.0,16.0,17.0,1627.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9573186635971069,0.8980862498283386,14.0,0.7852910161018372,0.7087998390197754,0.8490587472915649,1.0,0.9043658375740051,0.19055255502462387,0.5309181809425354,64.0
4784.0,16.0,33.0,16.0,17.0,1628.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9564759731292725,0.8962739706039429,14.0,0.7793289422988892,0.7087998390197754,0.8490587472915649,1.0,0.9043197333812714,0.19092463701963425,0.5306154191493988,64.0
4785.0,16.0,33.0,16.0,17.0,1629.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9540748000144958,0.8950608968734741,14.0,0.7866302132606506,0.7087998390197754,0.8490587472915649,1.0,0.9036728143692017,0.19069813936948776,0.5312803685665131,64.0
4786.0,16.0,33.0,16.0,17.0,1630.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9612076282501221,0.8921365737915039,14.0,0.723487138748169,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.905956894159317,0.18834953755140305,0.5308307409286499,64.0
4787.0,16.0,33.0,16.0,17.0,1630.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8830763101577759,0.8802027106285095,14.0,0.9994046092033386,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9079378247261047,0.1850707232952118,0.5310430228710175,64.0
4788.0,16.0,33.0,16.0,17.0,1630.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9133741855621338,0.8902829885482788,14.0,0.9625392556190491,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9058193266391754,0.18836134672164917,0.5307693779468536,64.0
4789.0,16.0,33.0,16.0,17.0,1630.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9099001884460449,0.8928287625312805,14.0,0.9792798757553101,0.7087998390197754,0.8490587472915649,1.0,0.9040916264057159,0.1913655921816826,0.5307551026344299,64.0
4790.0,16.0,33.0,16.0,17.0,1630.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9157819747924805,0.8949158787727356,14.0,0.9692636728286743,0.7087998390197754,0.8490587472915649,1.0,0.9052643179893494,0.18993765115737915,0.5307784080505371,64.0
4791.0,16.0,33.0,16.0,17.0,1630.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9120630025863647,0.8936530351638794,14.0,0.9759597182273865,0.7087998390197754,0.8490587472915649,1.0,0.9038009643554688,0.19174689799547195,0.5307369828224182,64.0
4792.0,16.0,33.0,16.0,17.0,1630.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9175783395767212,0.8913039565086365,14.0,0.951869785785675,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9031333923339844,0.19232454150915146,0.5308380424976349,64.0
4793.0,16.0,33.0,16.0,17.0,1630.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9146259427070618,0.8957880735397339,14.0,0.9748489856719971,0.7087998390197754,0.8490587472915649,1.0,0.9049984812736511,0.1901494339108467,0.5311142206192017,64.0
4794.0,16.0,33.0,16.0,17.0,1630.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.914591908454895,0.895771324634552,14.0,0.9748942852020264,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9050728678703308,0.1901286616921425,0.531112939119339,64.0
4795.0,16.0,33.0,16.0,17.0,1630.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9108117818832397,0.8947615623474121,14.0,0.9816539287567139,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9045108556747437,0.1911434903740883,0.5313167870044708,64.0
4796.0,16.0,33.0,16.0,17.0,1630.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9107825756072998,0.8947376012802124,14.0,0.9816657900810242,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9045716226100922,0.19117477536201477,0.5313417613506317,64.0
4797.0,16.0,33.0,16.0,17.0,1630.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9078820943832397,0.8915401101112366,14.0,0.9809898734092712,0.7087998390197754,0.8490587472915649,1.0,0.9048296809196472,0.18948110938072205,0.5311616361141205,64.0
4798.0,16.0,33.0,16.0,17.0,1631.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9380008578300476,0.8832813501358032,14.0,0.812531590461731,0.7087998390197754,0.8490587472915649,1.0,0.9009029865264893,0.1953219249844551,0.5307279825210571,64.0
4799.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9440443515777588,0.893047034740448,14.0,0.8342539668083191,0.7087998390197754,0.8490587472915649,1.0,0.9003470540046692,0.19656145572662354,0.5311382412910461,64.0
4800.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9365829825401306,0.8970363140106201,14.0,0.8954324722290039,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9027416408061981,0.19278397411108017,0.5311459898948669,64.0
4801.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9365648031234741,0.8970105051994324,14.0,0.8953949809074402,0.7087998390197754,0.8490587472915649,1.0,0.9027274549007416,0.19288372248411179,0.5312555432319641,64.0
4802.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9229897260665894,0.89405757188797,14.0,0.9420545697212219,0.7087998390197754,0.8490587472915649,1.0,0.9022176563739777,0.19472157210111618,0.5316759645938873,64.0
4803.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9247670769691467,0.8958460688591003,14.0,0.9420973062515259,0.7087998390197754,0.8490587472915649,1.0,0.9030990898609161,0.19376535713672638,0.5314282178878784,64.0
4804.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9194396138191223,0.8949882984161377,14.0,0.958128809928894,0.7087998390197754,0.8490587472915649,1.0,0.9028524458408356,0.19308335334062576,0.5315097272396088,64.0
4805.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9229219555854797,0.9000135660171509,14.0,0.963114857673645,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9005035758018494,0.1964644491672516,0.5316169559955597,64.0
4806.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9193740487098694,0.8939769268035889,14.0,0.9549307227134705,0.7087998390197754,0.8490587472915649,1.0,0.9007076025009155,0.1971024125814438,0.5319437980651855,64.0
4807.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.964379072189331,0.899099588394165,14.0,0.7476036548614502,0.7087998390197754,0.8490587472915649,1.0,0.8972069323062897,0.20045822858810425,0.531515508890152,64.0
4808.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8909444808959961,0.8863402605056763,8.0,0.9984724521636963,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9021990895271301,0.19580604135990143,0.5317121744155884,64.0
4809.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8979398012161255,0.8781540989875793,14.0,0.9723044037818909,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9040344059467316,0.19251026213169098,0.5322341322898865,64.0
4810.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8885066509246826,0.8737927675247192,14.0,0.984550416469574,0.7087998390197754,0.8490587472915649,1.0,0.90474733710289,0.1904665157198906,0.5319594740867615,64.0
4811.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8678425550460815,0.8566087484359741,8.0,0.9909538626670837,0.7087998390197754,0.8490587472915649,1.0,0.9044879376888275,0.1915227547287941,0.5320174396038055,64.0
4812.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8892005085945129,0.8865430355072021,8.0,0.9994907379150391,0.7087998390197754,0.8490587472915649,1.0,0.9018999636173248,0.1951620727777481,0.5321124196052551,64.0
4813.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8672561645507812,0.8626893162727356,14.0,0.9984971284866333,0.7087998390197754,0.8490587472915649,1.0,0.9007129371166229,0.1955130472779274,0.5321759879589081,64.0
4814.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8790768384933472,0.8782780766487122,8.0,0.9999539256095886,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9025573134422302,0.19368021190166473,0.5322329699993134,64.0
4815.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8787773251533508,0.8740594387054443,8.0,0.9983961582183838,0.7087998390197754,0.8490587472915649,1.0,0.9029258489608765,0.19361528754234314,0.5318716764450073,64.0
4816.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9248309135437012,0.908404529094696,14.0,0.9807956218719482,0.7087998390197754,0.8490587472915649,1.0,0.8973260223865509,0.2001119703054428,0.5316072106361389,64.0
4817.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8631742000579834,0.8573336005210876,14.0,0.997543454170227,0.7087998390197754,0.8490587472915649,1.0,0.9025397002696991,0.1931876838207245,0.5325272679328918,64.0
4818.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.880028247833252,0.8737366795539856,8.0,0.9971502423286438,0.7087998390197754,0.8490587472915649,1.0,0.9024301469326019,0.19339492917060852,0.5323788225650787,64.0
4819.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8771609663963318,0.8748937249183655,14.0,0.9996292591094971,0.7087998390197754,0.8490587472915649,0.9999999403953552,0.9022645950317383,0.19452505558729172,0.5322934687137604,64.0
4820.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8466561436653137,0.8320660591125488,15.0,0.9848065376281738,0.7087998390197754,0.8490587472915649,1.0,0.9011937081813812,0.19531694799661636,0.5320414006710052,64.0
4821.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8356835842132568,0.8330300450325012,15.0,0.9994922876358032,0.7087998390197754,0.8490587472915649,1.0,0.9008520245552063,0.19662019610404968,0.5321808755397797,64.0
4822.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.844172477722168,0.8310777544975281,15.0,0.9877362251281738,0.7087998390197754,0.8490587472915649,1.0,0.9006006419658661,0.1968689039349556,0.5316611528396606,64.0
4823.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.844172477722168,0.8310777544975281,15.0,0.9877362251281738,0.7087998390197754,0.8490587472915649,1.0,0.9000118970870972,0.19741278141736984,0.5316605865955353,64.0
4824.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.844172477722168,0.8310777544975281,15.0,0.9877362251281738,0.7087998390197754,0.8490587472915649,1.0,0.8999360501766205,0.1975509375333786,0.5316870212554932,64.0
4825.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8527753949165344,0.8470766544342041,15.0,0.9976611733436584,0.7087998390197754,0.8490587472915649,1.0,0.8988892138004303,0.1989128515124321,0.5317548215389252,64.0
4826.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8651614785194397,0.8557370901107788,14.0,0.9936213493347168,0.7087998390197754,0.8490587472915649,1.0,0.9003314077854156,0.19700531661510468,0.531810462474823,64.0
4827.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.8988613188266754,0.19797536730766296,0.5317386984825134,64.0
4828.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.8987916111946106,0.1984945833683014,0.5317670404911041,64.0
4829.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.8976714015007019,0.20051337778568268,0.5318750143051147,64.0
4830.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.8972295522689819,0.20202217251062393,0.5320441126823425,64.0
4831.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.8954463303089142,0.20494480431079865,0.5322028398513794,64.0
4832.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.8974258899688721,0.20118074864149094,0.532161146402359,64.0
4833.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.8969187438488007,0.2028484120965004,0.5323843955993652,64.0
4834.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.896788477897644,0.20309381186962128,0.5325084924697876,64.0
4835.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.8970782160758972,0.20134876668453217,0.5325863659381866,64.0
4836.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.8975194096565247,0.2015201896429062,0.5327154099941254,64.0
4837.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.8958546221256256,0.2028743326663971,0.532637745141983,64.0
4838.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.8974202275276184,0.2014697641134262,0.533010333776474,64.0
4839.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.8962889015674591,0.20201459527015686,0.5334310233592987,64.0
4840.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8524076342582703,0.8436251878738403,14.0,0.994457483291626,0.7087998390197754,0.8490587472915649,1.0,0.896051824092865,0.20211052149534225,0.5334551334381104,64.0
4841.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9232357144355774,0.9068468809127808,15.0,0.9808821678161621,0.7087998390197754,0.8490587472915649,1.0,0.8957528173923492,0.20444387197494507,0.5333193838596344,64.0
4842.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9232357144355774,0.9068468809127808,15.0,0.9808821678161621,0.7087998390197754,0.8490587472915649,1.0,0.8977864682674408,0.20031262934207916,0.5335301756858826,64.0
4843.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9232357144355774,0.9068468809127808,15.0,0.9808821678161621,0.7087998390197754,0.8490587472915649,1.0,0.8958569169044495,0.2034529224038124,0.5335321128368378,64.0
4844.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9232357144355774,0.9068468809127808,15.0,0.9808821678161621,0.7087998390197754,0.8490587472915649,1.0,0.8954314291477203,0.2039005309343338,0.5337720513343811,64.0
4845.0,16.0,33.0,16.0,17.0,1632.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9232357144355774,0.9068468809127808,15.0,0.9808821678161621,0.7087998390197754,0.8490587472915649,1.0,0.8944367170333862,0.2051827758550644,0.5339223146438599,64.0
