frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
5357,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05358.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.115595,8.115595,13.874,0.046619,13.854,557.099,600.008
5358,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05359.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.785674,6.785674,13.856,0.019323,14.303,556.083,599.311
5359,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05360.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.844730,6.844730,13.814,0.071153,14.675,679.602,723.024
5360,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05361.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.381573,6.381573,13.618,0.103130,13.865,350.891,391.758
5361,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05362.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.572426,6.572426,13.584,0.060986,13.567,659.964,701.546
5362,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05363.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.054589,6.054589,14.578,0.191895,13.862,421.610,463.916
5363,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05364.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.644447,6.644447,13.328,0.126043,13.781,415.279,458.209
5364,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05365.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.945731,7.945731,13.426,0.120756,13.646,532.665,576.380
5365,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05366.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.030767,9.030767,13.513,0.029613,14.799,768.744,812.407
5366,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05367.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.546355,7.546355,14.279,0.050777,14.008,793.330,835.683
5367,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05368.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.054332,9.054332,13.960,0.131517,13.979,474.613,517.504
5368,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05369.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,10.783971,10.783971,13.416,0.424115,13.471,595.643,635.790
5369,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05370.jpg,0.434783,0,0,0,1,0,1,1,0.434783,0.434783,0.000000,0,,,,,4,32,1,1,1,4,6.356718,6.356718,13.951,0.368784,13.709,436.777,478.235
5370,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05371.jpg,0.789990,0,0,0,1,0,1,1,1.216117,0.789990,0.426127,0,,,0.036637,1.398410,4,32,1,1,1,4,7.756957,7.756957,14.030,0.715033,13.806,758.600,799.753
5371,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05372.jpg,0.780729,0,0,0,1,0,1,1,1.663097,0.780729,0.882368,0,,,0.006034,1.040817,4,32,1,1,1,4,7.042035,7.042035,13.532,0.663577,14.512,751.940,793.353
5372,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05373.jpg,0.829526,0,0,1,1,0,1,1,1.272650,0.829526,0.443124,1,0.721782,,0.044641,1.314490,4,32,1,1,1,4,6.483410,6.483410,13.675,0.768505,13.815,352.854,396.144
5373,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05374.jpg,0.834917,0,0,0,1,0,1,1,1.748230,0.834917,0.913313,0,,,0.005896,1.017035,4,32,1,1,1,4,6.648966,6.648966,14.169,0.775739,13.851,667.319,711.700
5374,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05375.jpg,0.831568,0,0,1,1,0,1,1,1.663064,0.831568,0.831496,1,0.902832,,0.009212,1.051817,4,32,1,1,1,4,7.343723,7.343723,14.254,0.792428,14.762,801.463,844.194
5375,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05376.jpg,0.822517,0,0,0,1,0,1,1,1.623004,0.822517,0.800487,0,,,0.012231,1.080547,4,32,1,1,1,4,6.527386,6.527386,13.701,0.775797,14.145,434.199,477.793
5376,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05377.jpg,0.752450,0,0,0,1,0,1,1,1.687202,0.752450,0.934752,0,,,0.001395,1.022388,4,32,1,1,1,4,7.131747,7.131747,14.469,0.677947,14.199,692.104,735.877
5377,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05378.jpg,0.654043,0,0,0,1,0,1,1,1.544093,0.654043,0.890049,0,,,0.004757,1.025677,4,32,1,1,1,4,10.517552,10.517552,14.293,0.693533,13.754,759.440,802.832
5378,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05379.jpg,0.716100,0,0,0,1,0,1,1,1.415837,0.716100,0.699737,0,,,0.016143,1.149620,4,32,1,1,1,4,6.346993,6.346993,13.957,0.684194,14.065,520.884,564.789
5379,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05380.jpg,0.791894,0,0,0,1,0,1,1,1.449676,0.791894,0.657782,0,,,0.021867,1.146729,4,32,1,1,1,4,6.858190,6.858190,14.601,0.726616,14.566,701.660,744.474
5380,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05381.jpg,0.732362,0,0,0,1,0,1,1,1.657500,0.732362,0.925138,0,,,0.002159,1.033452,4,32,1,1,1,4,10.319761,10.319761,14.265,0.682971,14.694,783.136,825.789
5381,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05382.jpg,0.576867,0,0,0,1,0,1,1,1.330601,0.576867,0.753734,0,,,0.017949,1.081238,4,32,1,1,1,4,6.228287,6.228287,13.591,0.633312,14.974,424.487,466.702
5382,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05383.jpg,0.627265,0,0,0,1,0,1,1,1.178137,0.627265,0.550872,0,,,0.020005,1.286428,4,32,1,1,1,4,6.378178,6.378178,13.612,0.637801,14.051,506.938,553.526
5383,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05384.jpg,0.627541,0,0,0,1,0,1,1,1.626769,0.627541,0.999228,0,,,0.000042,1.000247,4,32,1,1,1,4,9.203129,9.203129,13.888,0.637026,13.985,470.389,513.758
5384,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05385.jpg,0.753989,0,0,0,1,0,1,1,1.313792,0.753989,0.559803,0,,,0.022980,1.282899,4,32,1,1,1,4,10.857131,10.857131,13.539,0.722460,13.375,880.659,922.581
5385,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05386.jpg,0.771043,0,0,0,1,0,1,1,1.318543,0.771043,0.547500,0,,,0.033363,1.034514,4,32,1,1,1,4,6.931075,6.931075,13.035,0.820382,13.686,335.479,375.889
5386,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05387.jpg,0.771189,0,0,0,1,0,1,1,1.770194,0.771189,0.999004,0,,,0.000041,1.000196,4,32,1,1,1,4,6.091731,6.091731,13.686,0.821025,13.914,660.300,703.538
5387,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05388.jpg,0.652624,0,0,0,1,0,1,1,1.383534,0.652624,0.730910,0,,,0.009719,1.086552,4,32,1,1,1,4,6.290214,6.290214,13.632,0.704604,13.629,252.850,293.487
5388,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05389.jpg,0.718275,0,0,0,1,0,1,1,1.325900,0.718275,0.607625,0,,,0.019529,1.216043,4,32,1,1,1,4,9.262607,9.262607,13.651,0.747539,13.875,427.286,468.155
5389,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05390.jpg,0.651833,0,0,0,1,0,1,1,1.273477,0.651833,0.621644,0,,,0.014770,1.245752,4,32,1,1,1,4,10.424277,10.424277,13.633,0.696200,14.013,337.063,378.270
5390,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05391.jpg,0.531904,0,0,0,1,0,1,1,1.437192,0.531904,0.905289,0,,,0.003951,1.023412,4,32,1,1,1,4,11.533190,11.533190,13.732,0.586262,14.069,756.390,797.682
5391,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05392.jpg,0.534484,0,0,0,1,0,1,1,1.217509,0.534484,0.683025,0,,,0.016003,1.110052,4,32,1,1,1,4,10.896403,10.896403,13.878,0.637774,15.237,648.876,692.132
5392,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05393.jpg,0.781267,0,0,0,1,0,1,1,1.231344,0.781267,0.450076,0,,,0.009984,1.448467,4,32,1,1,1,4,6.314291,6.314291,15.722,0.837747,15.372,505.282,549.697
5393,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05394.jpg,0.807023,0,0,1,1,0,1,1,1.515207,0.807023,0.708184,1,0.815802,,0.017215,1.075241,4,32,1,1,1,4,7.873115,7.873115,14.309,0.860490,14.103,637.368,682.065
5394,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05395.jpg,0.710065,0,0,0,1,0,1,1,1.083489,0.710065,0.373424,0,,,0.046515,1.166126,4,32,1,1,1,4,6.289340,6.289340,13.532,0.751227,13.885,684.343,725.410
5395,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05396.jpg,0.865031,0,0,1,1,0,1,1,1.490132,0.865031,0.625100,1,0.781960,,0.016310,1.194430,4,32,1,1,1,4,6.766150,6.766150,13.747,0.894174,13.883,302.150,344.878
5396,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05397.jpg,0.788321,0,0,0,1,0,1,1,1.338579,0.788321,0.550258,0,,,0.031581,1.033943,4,32,1,1,1,4,6.523371,6.523371,13.544,0.863727,14.060,845.041,888.310
5397,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05398.jpg,0.693913,0,0,0,1,0,1,1,1.423861,0.693913,0.729948,0,,,0.018262,1.011254,4,32,1,1,1,4,6.832243,6.832243,14.156,0.861519,13.941,483.675,527.305
5398,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05399.jpg,0.694406,0,0,0,1,0,1,1,1.693913,0.694406,0.999507,0,,,0.000026,1.000028,4,32,1,1,1,4,8.797648,8.797648,13.893,0.862463,13.933,390.862,432.319
5399,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05400.jpg,0.783871,0,0,0,1,0,1,1,1.429465,0.783871,0.645595,0,,,0.010881,1.235112,4,32,1,1,1,4,6.002531,6.002531,13.770,0.866856,18.172,570.869,615.647
5400,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05401.jpg,0.783801,0,0,0,1,0,1,1,1.782872,0.783801,0.999071,0,,,0.000053,1.000097,4,32,1,1,1,4,7.803453,7.803453,13.893,0.867385,13.843,861.164,903.848
5401,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05402.jpg,0.629649,0,0,0,1,0,1,1,1.106034,0.629649,0.476386,0,,,0.018311,1.399309,4,32,1,1,1,4,5.818385,5.818385,13.253,0.805163,14.067,633.026,673.358
5402,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05403.jpg,0.622329,0,0,0,1,0,1,1,1.242174,0.622329,0.619846,0,,,0.021770,1.123562,4,32,1,1,1,4,7.921816,7.921816,13.460,0.842360,13.754,498.329,540.404
5403,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05404.jpg,0.622564,0,0,0,1,0,1,1,1.621922,0.622564,0.999358,0,,,0.000025,1.000307,4,32,1,1,1,4,7.498481,7.498481,13.079,0.842954,13.750,668.583,709.320
5404,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05405.jpg,0.552213,0,0,0,1,0,1,1,1.201903,0.552213,0.649690,0,,,0.021551,1.070651,4,32,1,1,1,4,6.424433,6.424433,17.732,0.776490,13.950,675.214,721.871
5405,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05406.jpg,0.559015,0,0,0,1,0,1,1,1.342306,0.559015,0.783291,0,,,0.008472,1.095867,4,32,1,1,1,4,6.942284,6.942284,13.636,0.763043,13.868,649.527,690.410
5406,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05407.jpg,0.464153,0,0,0,1,0,1,1,0.745058,0.464153,0.280905,0,,,0.053910,1.469237,4,32,1,1,1,4,6.337176,6.337176,14.282,0.795938,14.233,692.439,735.967
5407,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05408.jpg,0.507674,0,0,0,1,0,1,1,0.823968,0.507674,0.316294,0,,,0.047296,1.495301,4,32,1,1,1,4,6.225101,6.225101,13.709,0.776509,14.141,722.779,764.672
5408,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05409.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.924132,5.924132,14.149,0.510468,14.299,578.978,621.037
5409,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05410.jpg,0.474093,0,0,0,1,0,1,1,0.474093,0.474093,0.000000,0,,,,,4,32,1,1,1,4,6.584514,6.584514,13.614,0.746620,13.814,567.628,608.633
5410,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05411.jpg,0.573471,0,0,0,1,0,1,1,1.323675,0.573471,0.750204,0,,,0.010701,1.096241,4,32,1,1,1,4,6.557064,6.557064,14.063,0.798136,16.386,562.968,607.467
5411,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05412.jpg,0.590555,0,0,0,1,0,1,1,1.079355,0.590555,0.488801,0,,,0.035048,1.146540,4,32,1,1,1,4,6.926682,6.926682,15.378,0.652872,14.046,730.814,773.730
5412,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05413.jpg,0.622087,0,0,0,1,0,1,1,1.395595,0.622087,0.773508,0,,,0.008584,1.129970,4,32,1,1,1,4,6.801583,6.801583,13.944,0.667661,16.065,423.830,469.233
5413,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05414.jpg,0.581222,0,0,0,1,0,1,1,1.136566,0.581222,0.555343,0,,,0.017078,1.308361,4,32,1,1,1,4,6.259003,6.259003,13.493,0.628603,18.440,492.721,540.648
5414,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05415.jpg,0.581424,0,0,0,1,0,1,1,1.581228,0.581424,0.999805,0,,,0.000007,1.000065,4,32,1,1,1,4,7.508904,7.508904,13.774,0.628203,13.941,425.027,470.038
5415,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05416.jpg,0.519210,0,0,0,1,0,1,1,0.863646,0.519210,0.344436,0,,,0.041628,1.464630,4,32,1,1,1,4,7.089138,7.089138,14.224,0.788880,14.493,554.708,596.676
5416,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05417.jpg,0.291006,0,0,0,1,0,1,1,0.911534,0.291006,0.620528,0,,,0.024176,1.169101,4,32,1,1,1,4,5.937636,5.937636,13.560,0.635719,13.761,292.251,334.975
5417,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05418.jpg,0.715800,0,0,0,1,0,1,1,1.260326,0.715800,0.544526,0,,,0.028985,1.098789,4,32,1,1,1,4,7.524880,7.524880,13.670,0.705826,13.924,535.486,576.414
5418,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05419.jpg,0.651516,0,0,0,1,0,1,1,1.430733,0.651516,0.779217,0,,,0.012161,1.089660,4,32,1,1,1,4,8.352444,8.352444,13.687,0.639805,13.837,646.334,687.281
5419,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05420.jpg,0.723800,0,0,0,1,0,1,1,1.405811,0.723800,0.682011,0,,,0.021433,1.145572,4,32,1,1,1,4,6.292422,6.292422,13.781,0.712476,13.914,556.338,600.076
5420,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05421.jpg,0.723822,0,0,0,1,0,1,1,1.723516,0.723822,0.999694,0,,,0.000018,1.000101,4,32,1,1,1,4,6.451252,6.451252,13.843,0.712419,14.009,510.788,552.594
5421,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05422.jpg,0.777939,0,0,0,1,0,1,1,1.562786,0.777939,0.784847,0,,,0.014878,1.068769,4,32,1,1,1,4,8.662411,8.662411,13.348,0.775367,16.264,686.482,729.929
5422,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05423.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.086241,7.086241,14.026,0.271614,13.775,560.794,603.120
5423,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05424.jpg,0.322114,0,0,0,1,0,1,1,0.322114,0.322114,0.000000,0,,,,,4,32,1,1,1,4,6.584076,6.584076,13.813,0.386919,18.036,433.745,480.952
5424,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05425.jpg,0.621069,0,0,0,1,0,1,1,1.545877,0.621069,0.924808,0,,,0.002421,1.035618,4,32,1,1,1,4,6.050879,6.050879,14.145,0.661418,15.913,659.942,704.458
5425,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05426.jpg,0.443671,0,0,0,1,0,1,1,1.373997,0.443671,0.930327,0,,,0.003719,1.011055,4,32,1,1,1,4,9.097770,9.097770,15.505,0.576893,14.555,743.288,789.805
5426,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05427.jpg,0.374183,0,0,0,1,0,1,1,1.219998,0.374183,0.845815,0,,,0.007507,1.032457,4,32,1,1,1,4,10.045379,10.045379,14.876,0.490102,15.413,551.674,596.061
5427,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05428.jpg,0.708271,0,0,0,1,0,1,1,1.597815,0.708271,0.889544,0,,,0.005780,1.004119,4,32,1,1,1,4,7.551506,7.551506,14.232,0.736072,13.975,789.088,831.699
5428,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05429.jpg,0.683330,0,0,0,1,0,1,1,1.634194,0.683330,0.950865,0,,,0.002295,1.011046,4,32,1,1,1,4,6.253052,6.253052,13.935,0.702599,14.340,653.948,696.629
5429,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05430.jpg,0.721552,0,0,0,1,0,1,1,1.474267,0.721552,0.752715,0,,,0.008164,1.148303,4,32,1,1,1,4,6.376610,6.376610,13.890,0.716773,14.252,804.191,848.856
5430,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05431.jpg,0.585068,0,0,0,1,0,1,1,1.338842,0.585068,0.753774,0,,,0.012347,1.133759,4,32,1,1,1,4,9.302603,9.302603,13.785,0.652651,13.968,519.027,560.307
5431,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05432.jpg,0.531521,0,0,0,1,0,1,1,1.507547,0.531521,0.976026,0,,,0.001210,1.000587,4,32,1,1,1,4,6.102760,6.102760,13.756,0.579949,14.395,559.206,602.781
5432,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05433.jpg,0.531838,0,0,0,1,0,1,1,1.531744,0.531838,0.999906,0,,,0.000004,1.000031,4,32,1,1,1,4,13.966375,13.966375,13.382,0.579065,14.342,598.449,639.961
5433,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05434.jpg,0.357510,0,0,0,1,0,1,1,1.311981,0.357510,0.954470,0,,,0.001972,1.009984,4,32,1,1,1,4,8.585431,8.585431,13.216,0.497356,13.765,470.210,510.470
5434,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05435.jpg,0.541865,0,0,0,1,0,1,1,1.498115,0.541865,0.956250,0,,,0.001398,1.004727,4,32,1,1,1,4,6.212651,6.212651,13.360,0.541115,13.695,698.517,741.873
5435,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05436.jpg,0.771700,0,0,0,1,0,1,1,1.603425,0.771700,0.831725,0,,,0.008202,1.086513,4,32,1,1,1,4,6.890544,6.890544,13.568,0.732208,14.202,534.025,575.081
5436,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05437.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.565858,6.565858,13.370,0.018728,14.189,585.053,625.600
5437,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05438.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,10.245789,10.245789,13.351,0.014555,15.528,766.232,809.853
5438,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05439.jpg,0.339278,0,0,0,1,0,1,1,0.339278,0.339278,0.000000,0,,,,,4,32,1,1,1,4,8.072555,8.072555,13.125,0.542067,14.012,520.442,561.361
5439,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05440.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.882635,6.882635,13.203,0.515945,14.067,602.455,643.228
5440,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05441.jpg,0.461179,0,0,0,1,0,1,1,0.461179,0.461179,0.000000,0,,,,,4,32,1,1,1,4,6.527734,6.527734,13.920,0.606026,13.615,476.566,517.829
5441,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05442.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.380376,6.380376,13.578,0.590471,15.013,473.075,517.487
5442,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05443.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.085925,6.085925,13.428,0.141331,13.318,723.200,762.972
5443,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05444.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.034613,6.034613,13.114,0.640345,13.428,462.420,503.459
5444,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05445.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.110324,6.110324,13.513,0.719246,13.845,500.213,542.401
5445,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05446.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.230022,7.230022,13.690,0.554617,13.828,758.354,800.769
5446,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05447.jpg,0.269826,0,0,0,1,0,1,1,0.269826,0.269826,0.000000,0,,,,,4,32,1,1,1,4,5.983058,5.983058,13.776,0.547972,14.044,684.777,727.771
5447,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05448.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.710413,6.710413,15.117,0.437063,13.950,459.335,501.704
5448,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05449.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.371495,9.371495,13.631,0.537330,13.854,897.190,939.503
5449,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05450.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.503276,7.503276,13.391,0.742409,13.506,722.192,763.785
5450,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05451.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.772488,6.772488,13.138,0.326974,15.206,753.136,796.204
5451,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05452.jpg,0.394628,0,0,0,1,0,1,1,0.394628,0.394628,0.000000,0,,,,,4,32,1,1,1,4,7.576095,7.576095,13.856,0.583899,13.518,681.145,723.206
5452,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05453.jpg,0.395000,0,0,0,1,0,1,1,1.394614,0.395000,0.999614,0,,,0.000015,1.000089,4,32,1,1,1,4,5.752670,5.752670,13.324,0.584417,13.724,425.839,466.893
5453,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05454.jpg,0.660780,0,0,0,1,0,1,1,1.153176,0.660780,0.492396,0,,,0.022462,1.291734,4,32,1,1,1,4,6.599081,6.599081,13.620,0.608992,14.128,338.274,381.320
5454,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05455.jpg,0.849072,0,0,1,1,0,2,1,1.407632,0.849072,0.558560,1,0.763715,,0.016484,1.304403,4,32,1,1,1,4,7.532798,7.532798,13.897,0.879788,13.961,297.049,338.666
5455,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05456.jpg,0.804695,1,1,1,1,1,2,1,1.734253,0.804695,0.929558,2,0.962257,0.962257,0.001608,1.039224,4,32,1,1,1,4,8.920053,8.920053,13.279,0.874577,14.131,420.733,462.806
5456,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05457.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.193533,9.193533,13.269,0.229145,13.637,526.251,568.597
5457,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05458.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.426050,8.426050,13.363,0.723780,13.594,611.353,651.489
5458,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05459.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.011662,9.011662,13.476,0.721949,13.446,550.906,592.527
5459,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05460.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.209137,9.209137,13.267,0.589549,13.605,637.522,677.323
5460,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05461.jpg,0.310810,0,0,0,1,0,1,1,0.310810,0.310810,0.000000,0,,,,,4,32,1,1,1,4,9.144934,9.144934,13.331,0.679386,13.909,818.848,859.215
5461,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05462.jpg,0.762645,0,0,0,1,0,2,1,1.506495,0.762645,0.743850,0,,,0.010308,1.110704,4,32,1,1,1,4,11.489944,11.489944,13.399,0.857989,13.746,290.317,332.321
5462,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05463.jpg,0.892641,0,0,1,1,0,2,1,1.618243,0.892641,0.725601,1,0.851456,,0.012579,1.135923,4,32,1,1,1,4,8.454812,8.454812,13.987,0.922094,13.954,563.614,607.815
5463,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05464.jpg,0.880194,1,1,1,1,1,1,1,1.833773,0.880194,0.953580,2,0.975609,0.975609,0.002213,1.017468,4,32,1,1,1,4,9.494611,9.494611,15.107,0.903968,13.966,412.515,455.822
5464,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05465.jpg,0.908239,1,1,1,1,1,1,1,1.821937,0.908239,0.913698,3,0.942958,0.942958,0.004547,1.012734,4,32,1,1,1,4,10.752238,10.752238,13.643,0.951075,14.053,550.774,593.405
