frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,memory_contrastive_loss,memory_contrastive_valid_entries,memory_contrastive_mean_pos_sim,memory_contrastive_mean_neg_sim,memory_contrastive_margin,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
6216,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06217.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.229891,5.229891,0,0,0,0.000000,0,,,,,0,,,,14.996,0.036000,14.011,732.731,778.424
6217,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06218.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.033101,5.033101,0,0,0,0.000000,0,,,,,0,,,,14.537,0.280579,14.298,733.682,779.118
6218,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06219.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.019002,5.019002,0,0,0,0.000000,0,,,,,0,,,,14.095,0.174387,14.445,607.050,650.663
6219,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06220.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.980016,4.980016,0,0,0,0.000000,0,,,,,0,,,,14.063,0.014443,14.430,678.291,721.588
6220,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06221.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.748385,4.748385,0,0,0,0.000000,0,,,,,0,,,,15.330,0.005759,14.419,552.201,598.746
6221,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06222.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.945374,4.945374,0,0,0,0.000000,0,,,,,0,,,,14.570,0.131677,14.952,677.628,723.673
6222,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06223.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.913475,4.913475,0,0,0,0.000000,0,,,,,0,,,,14.664,0.131170,14.572,570.873,615.080
6223,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06224.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.943654,4.943654,0,0,0,0.000000,0,,,,,0,,,,13.847,0.023945,14.189,384.478,430.542
6224,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06225.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.901028,4.901028,0,0,0,0.000000,0,,,,,0,,,,14.254,0.038838,14.432,548.137,595.102
6225,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06226.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.840038,4.840038,0,0,0,0.000000,0,,,,,0,,,,14.159,0.017844,14.617,289.540,333.029
6226,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06227.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.140695,5.140695,0,0,0,0.000000,0,,,,,0,,,,14.123,0.387874,16.331,427.246,473.739
6227,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06228.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.180893,5.180893,0,0,0,0.000000,0,,,,,0,,,,14.349,0.716838,16.613,570.711,621.525
6228,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06229.jpg,0.496781,0,0,0,1,0,1,1,0.496781,0.496781,0.000000,0,,,,,4,32,1,1,1,4,5.597831,5.597831,0,0,0,0.000000,0,,,,,0,,,,16.101,0.849744,14.887,451.260,498.387
6229,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06230.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.852616,4.852616,0,0,0,0.000000,0,,,,,0,,,,14.342,0.056093,14.636,466.369,511.815
6230,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06231.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.896793,4.896793,0,0,0,0.000000,0,,,,,0,,,,14.179,0.490977,14.864,599.641,643.860
6231,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06232.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.901454,4.901454,0,0,0,0.000000,0,,,,,0,,,,14.619,0.689818,14.625,559.239,605.368
6232,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06233.jpg,0.677394,0,0,0,1,0,1,1,0.677394,0.677394,0.000000,0,,,,,4,32,1,1,1,4,5.018929,5.018929,0,0,0,0.000000,0,,,,,0,,,,14.383,0.865294,14.879,575.172,622.354
6233,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06234.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.934107,4.934107,0,0,0,0.000000,0,,,,,0,,,,14.651,0.310911,16.153,650.352,696.815
6234,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06235.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.125857,5.125857,0,0,0,0.000000,0,,,,,0,,,,14.561,0.308700,14.810,604.057,649.038
6235,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06236.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.054732,5.054732,0,0,0,0.000000,0,,,,,0,,,,13.780,0.082292,14.268,624.728,667.256
6236,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06237.jpg,0.710832,0,0,0,1,0,1,1,0.710832,0.710832,0.000000,0,,,,,4,32,1,1,1,4,4.835294,4.835294,0,0,0,0.000000,0,,,,,0,,,,14.026,0.869232,15.566,553.444,600.812
6237,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06238.jpg,0.711279,0,0,0,1,0,1,1,1.711179,0.711279,0.999900,0,,,0.000001,1.000055,4,32,1,1,1,4,4.842140,4.842140,0,0,0,0.000000,0,,,,,0,,,,13.897,0.869472,13.892,651.538,694.909
6238,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06239.jpg,0.408231,0,0,0,1,0,1,1,1.251771,0.408231,0.843539,0,,,0.007938,1.063772,4,32,1,1,1,4,5.223444,5.223444,0,0,0,0.000000,0,,,,,0,,,,15.402,0.675995,13.694,805.423,854.547
6239,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06240.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.900182,4.900182,0,0,0,0.000000,0,,,,,0,,,,13.852,0.492609,15.380,564.084,608.850
6240,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06241.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.034891,5.034891,0,0,0,0.000000,0,,,,,0,,,,14.600,0.492225,14.255,691.663,735.463
6241,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06242.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.638767,4.638767,0,0,0,0.000000,0,,,,,0,,,,14.340,0.011708,14.631,554.461,598.203
6242,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06243.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.524757,4.524757,0,0,0,0.000000,0,,,,,0,,,,14.257,0.333333,14.424,417.548,462.414
6243,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06244.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.957360,4.957360,0,0,0,0.000000,0,,,,,0,,,,14.590,0.019861,14.665,646.720,693.562
6244,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06245.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.014960,5.014960,0,0,0,0.000000,0,,,,,0,,,,13.937,0.002965,14.082,509.744,552.387
6245,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06246.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.810134,4.810134,0,0,0,0.000000,0,,,,,0,,,,13.892,0.001412,13.488,762.318,804.039
6246,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06247.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.825791,4.825791,0,0,0,0.000000,0,,,,,0,,,,14.369,0.235176,14.477,521.892,567.341
6247,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06248.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.985853,4.985853,0,0,0,0.000000,0,,,,,0,,,,14.374,0.126073,15.011,568.708,613.308
6248,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06249.jpg,0.259109,0,0,0,1,0,1,1,0.259109,0.259109,0.000000,0,,,,,4,32,1,1,1,4,4.722493,4.722493,0,0,0,0.000000,0,,,,,0,,,,14.379,0.620239,14.777,556.713,603.589
6249,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06250.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.917968,4.917968,0,0,0,0.000000,0,,,,,0,,,,14.325,0.111727,14.088,382.908,426.687
6250,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06251.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.223587,5.223587,0,0,0,0.000000,0,,,,,0,,,,14.115,0.042241,14.728,561.050,604.907
6251,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06252.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.976424,4.976424,0,0,0,0.000000,0,,,,,0,,,,14.317,0.455167,14.737,533.651,579.446
6252,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06253.jpg,0.423845,0,0,0,1,0,1,1,0.423845,0.423845,0.000000,0,,,,,4,32,1,1,1,4,4.933213,4.933213,0,0,0,0.000000,0,,,,,0,,,,14.585,0.697084,14.653,729.635,776.576
6253,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06254.jpg,0.582835,0,0,0,1,0,1,1,1.495399,0.582835,0.912564,0,,,0.002990,1.032400,4,32,1,1,1,4,4.949713,4.949713,0,0,0,0.000000,0,,,,,0,,,,14.443,0.788606,15.129,473.828,521.207
6254,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06255.jpg,0.415614,0,0,0,1,0,1,1,1.377640,0.415614,0.962025,0,,,0.002087,1.007232,4,32,1,1,1,4,5.288861,5.288861,0,0,0,0.000000,0,,,,,0,,,,14.680,0.737842,14.461,827.288,873.394
6255,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06256.jpg,0.416037,0,0,0,1,0,1,1,1.415917,0.416037,0.999880,0,,,0.000002,1.000053,4,32,1,1,1,4,4.966347,4.966347,0,0,0,0.000000,0,,,,,0,,,,14.522,0.738748,14.881,427.258,472.889
6256,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06257.jpg,0.958235,0,0,1,1,0,1,1,1.840447,0.958235,0.882212,1,0.925725,,0.006319,1.023868,4,32,1,1,1,4,5.071164,5.071164,0,0,0,0.000000,0,,,,,0,,,,14.502,0.974217,17.747,594.735,642.942
6257,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06258.jpg,0.980525,1,1,1,1,1,1,1,1.889911,0.980525,0.909386,2,0.942425,0.942425,0.004845,1.016649,4,32,1,1,1,4,4.971788,4.971788,0,0,0,0.000000,0,,,,,0,,,,14.960,0.987650,14.832,819.323,868.329
6258,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06259.jpg,0.975877,1,1,1,1,1,1,1,1.948571,0.975877,0.972694,3,0.982668,0.982668,0.000968,1.008007,4,32,1,1,1,4,5.039880,5.039880,0,0,0,0.000000,0,,,,,0,,,,14.549,0.985805,15.486,467.537,516.233
6259,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06260.jpg,0.975877,1,1,1,1,1,1,1,1.975815,0.975877,0.999938,4,0.999961,0.999961,0.000001,1.000031,4,32,1,1,1,4,5.197214,5.197214,0,0,0,0.000000,0,,,,,0,,,,14.722,0.985775,14.801,618.053,669.367
6260,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06261.jpg,0.971245,1,1,1,1,1,1,1,1.950351,0.971245,0.979106,5,0.984397,0.984397,0.000656,1.003152,4,32,1,1,1,4,5.537911,5.537911,0,0,0,0.000000,0,,,,,0,,,,14.640,0.982471,14.801,422.965,469.443
6261,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06262.jpg,0.896091,1,1,1,1,1,1,1,1.660973,0.896091,0.764882,6,0.859349,0.859349,0.015244,1.054738,4,32,1,1,1,4,5.297608,5.297608,0,0,0,0.000000,0,,,,,0,,,,14.258,0.919965,14.398,575.345,623.123
6262,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06263.jpg,0.971662,1,1,1,1,1,1,1,1.792349,0.971662,0.820687,7,0.892252,0.892252,0.010620,1.042939,4,32,1,1,1,4,4.900960,4.900960,0,0,0,0.000000,0,,,,,0,,,,14.247,0.982711,14.790,516.300,563.719
6263,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06264.jpg,0.953981,1,1,1,1,1,1,1,1.901356,0.953981,0.947375,8,0.967073,0.967073,0.003253,1.006258,4,32,1,1,1,4,4.502528,4.502528,0,0,0,0.000000,0,,,,,0,,,,14.080,0.972933,14.791,392.322,437.862
6264,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06265.jpg,0.961182,1,1,1,1,1,1,1,1.943466,0.961182,0.982284,9,0.990436,0.990436,0.000844,1.006044,4,32,1,1,1,4,4.559137,4.559137,0,0,0,0.000000,0,,,,,0,,,,13.724,0.974719,14.358,433.150,479.864
6265,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06266.jpg,0.958562,1,1,1,1,1,1,1,1.897821,0.958562,0.939258,10,0.955603,0.955603,0.002919,1.003822,4,32,1,1,1,4,4.298139,4.298139,0,0,0,0.000000,0,,,,,0,,,,14.504,0.975517,14.914,638.995,686.691
6266,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06267.jpg,0.958589,1,1,1,1,1,1,1,1.958515,0.958589,0.999925,11,0.999955,0.999955,0.000004,1.000013,4,32,1,1,1,4,4.145850,4.145850,0,0,0,0.000000,0,,,,,0,,,,14.578,0.975247,15.770,654.963,702.420
6267,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06268.jpg,0.951430,1,1,1,1,1,1,1,1.917882,0.951430,0.966452,12,0.976710,0.976710,0.001913,1.001418,4,32,1,1,1,4,4.204679,4.204679,0,0,0,0.000000,0,,,,,0,,,,15.122,0.971270,14.550,865.618,914.139
6268,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06269.jpg,0.951450,1,1,1,1,1,1,1,1.951365,0.951450,0.999915,13,0.999947,0.999947,0.000005,1.000010,4,32,1,1,1,4,3.807615,3.807615,0,0,0,0.000000,0,,,,,0,,,,14.662,0.970812,15.060,786.990,835.593
6269,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06270.jpg,0.942682,1,1,1,1,1,1,1,1.819449,0.942682,0.876768,14,0.926928,0.926928,0.006067,1.036784,4,32,1,1,1,4,4.890973,4.890973,0,0,0,0.000000,0,,,,,0,,,,14.796,0.968386,14.879,723.387,772.062
6270,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06271.jpg,0.960442,1,1,1,1,1,1,1,1.863383,0.960442,0.902941,15,0.953245,0.953245,0.004150,1.049048,4,32,1,1,1,4,4.575269,4.575269,0,0,0,0.000000,0,,,,,0,,,,14.831,0.977440,16.859,737.579,786.379
6271,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06272.jpg,0.971033,1,1,1,1,1,1,1,1.903245,0.971033,0.932212,16,0.963552,0.963552,0.003045,1.026355,4,32,1,1,1,4,4.281690,4.281690,0,0,0,0.000000,0,,,,,0,,,,15.241,0.981600,14.826,710.174,757.508
6272,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06273.jpg,0.948844,1,1,1,1,1,1,1,1.887864,0.948844,0.939020,17,0.965733,0.965733,0.002629,1.022061,4,32,1,1,1,4,4.601944,4.601944,0,0,0,0.000000,0,,,,,0,,,,14.689,0.965518,15.014,609.983,658.812
6273,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06274.jpg,0.965627,1,1,1,1,1,1,1,1.902334,0.965627,0.936708,18,0.969616,0.969616,0.002835,1.030069,4,32,1,1,1,4,4.484505,4.484505,0,0,0,0.000000,0,,,,,0,,,,15.653,0.975883,15.790,253.719,303.104
6274,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06275.jpg,0.966559,1,1,1,1,1,1,1,1.941528,0.966559,0.974969,19,0.985774,0.985774,0.000271,1.014432,4,32,1,1,1,4,4.587539,4.587539,0,0,0,0.000000,0,,,,,0,,,,15.084,0.976831,17.198,436.911,488.328
6275,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06276.jpg,0.966563,1,1,1,1,1,1,1,1.966392,0.966563,0.999829,20,0.999902,0.999902,0.000007,1.000054,4,32,1,1,1,4,8.855730,8.855730,0,0,0,0.000000,0,,,,,0,,,,17.500,0.976173,14.550,727.698,779.074
6276,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06277.jpg,0.965659,1,1,1,1,1,1,1,1.938913,0.965659,0.973254,21,0.983083,0.983083,0.000547,1.010926,4,32,1,1,1,4,6.140808,6.140808,0,0,0,0.000000,0,,,,,0,,,,15.105,0.973705,17.422,434.464,484.401
6277,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06278.jpg,0.927002,1,1,1,1,1,1,1,1.883868,0.927002,0.956867,22,0.974323,0.974323,0.001432,1.016250,4,32,1,1,1,4,6.449074,6.449074,0,0,0,0.000000,0,,,,,0,,,,15.366,0.941337,15.075,657.998,708.183
6278,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06279.jpg,0.941291,1,1,1,1,1,1,1,1.875916,0.941291,0.934626,23,0.965626,0.965626,0.002463,1.030054,4,32,1,1,1,4,5.955715,5.955715,0,0,0,0.000000,0,,,,,0,,,,15.275,0.953475,15.696,580.499,630.662
6279,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06280.jpg,0.937375,1,1,1,1,1,1,1,1.925615,0.937375,0.988240,24,0.993595,0.993595,0.000503,1.004322,4,32,1,1,1,4,6.960411,6.960411,0,0,0,0.000000,0,,,,,0,,,,14.872,0.950933,15.245,856.471,904.088
6280,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06281.jpg,0.928635,1,1,1,1,1,1,1,1.903909,0.928635,0.975274,25,0.981698,0.981698,0.001196,1.000850,4,32,1,1,1,4,4.736366,4.736366,0,0,0,0.000000,0,,,,,0,,,,15.384,0.947533,15.139,442.677,495.007
6281,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06282.jpg,0.957926,1,1,1,1,1,1,1,1.938464,0.957926,0.980538,26,0.988680,0.988680,0.000969,1.005109,4,32,1,1,1,4,5.275979,5.275979,0,0,0,0.000000,0,,,,,0,,,,14.858,0.969034,15.001,685.780,732.717
6282,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06283.jpg,0.958565,1,1,1,1,1,1,1,1.927020,0.958565,0.968454,27,0.984173,0.984173,0.001348,1.013939,4,32,1,1,1,4,5.257509,5.257509,0,0,0,0.000000,0,,,,,0,,,,14.997,0.966451,15.730,312.007,363.214
6283,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06284.jpg,0.939924,1,1,1,1,1,1,1,1.897895,0.939924,0.957971,28,0.977716,0.977716,0.002047,1.015093,4,32,1,1,1,4,6.889405,6.889405,0,0,0,0.000000,0,,,,,0,,,,15.660,0.952591,15.399,805.040,856.682
6284,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06285.jpg,0.952349,1,1,1,1,1,1,1,1.911071,0.952349,0.958722,29,0.972453,0.972453,0.002464,1.002730,4,32,1,1,1,4,5.361898,5.361898,0,0,0,0.000000,0,,,,,0,,,,15.257,0.958910,15.128,574.579,623.417
6285,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06286.jpg,0.952384,1,1,1,1,1,1,1,1.952328,0.952384,0.999945,30,0.999966,0.999966,0.000003,1.000009,4,32,1,1,1,4,5.167136,5.167136,0,0,0,0.000000,0,,,,,0,,,,15.062,0.958550,15.207,496.124,547.949
6286,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06287.jpg,0.924755,1,1,1,1,1,1,1,1.878467,0.924755,0.953713,31,0.973347,0.973347,0.002294,1.013204,4,32,1,1,1,4,5.163792,5.163792,0,0,0,0.000000,0,,,,,0,,,,15.627,0.942687,15.211,838.204,887.963
6287,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06288.jpg,0.884303,1,1,1,1,1,1,1,1.836881,0.884303,0.952578,32,0.967827,0.967827,0.002823,1.002493,4,32,1,1,1,4,6.298050,6.298050,0,0,0,0.000000,0,,,,,0,,,,14.809,0.916004,14.941,390.221,438.608
6288,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06289.jpg,0.884784,1,1,1,1,1,1,1,1.781650,0.884784,0.896866,33,0.926904,0.926904,0.006331,1.001165,4,32,1,1,1,4,6.908364,6.908364,0,0,0,0.000000,0,,,,,0,,,,14.853,0.911609,15.555,733.589,781.613
6289,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06290.jpg,0.884808,1,1,1,1,1,1,1,1.884708,0.884808,0.999901,34,0.999946,0.999946,0.000006,1.000025,4,32,1,1,1,4,6.483873,6.483873,0,0,0,0.000000,0,,,,,0,,,,14.795,0.911838,15.309,706.971,759.511
6290,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06291.jpg,0.906064,1,1,1,1,1,1,1,1.863236,0.906064,0.957171,35,0.978012,0.978012,0.002054,1.016728,4,32,1,1,1,4,7.627020,7.627020,0,0,0,0.000000,0,,,,,0,,,,15.170,0.924283,15.230,779.321,828.609
6291,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06292.jpg,0.930041,1,1,1,1,1,1,1,1.871179,0.930041,0.941138,36,0.962817,0.962817,0.004230,1.002090,4,32,1,1,1,4,5.179790,5.179790,0,0,0,0.000000,0,,,,,0,,,,14.762,0.932444,15.320,822.755,870.214
6292,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06293.jpg,0.930052,1,1,1,1,1,1,1,1.929942,0.930052,0.999890,37,0.999941,0.999941,0.000002,1.000059,4,32,1,1,1,4,5.661798,5.661798,0,0,0,0.000000,0,,,,,0,,,,14.892,0.931688,14.944,721.421,770.149
6293,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06294.jpg,0.922303,1,1,1,1,1,1,1,1.873897,0.922303,0.951593,38,0.969821,0.969821,0.002741,1.007741,4,32,1,1,1,4,5.381043,5.381043,0,0,0,0.000000,0,,,,,0,,,,15.062,0.928129,15.238,694.877,742.671
6294,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06295.jpg,0.953232,1,1,1,1,1,1,1,1.931152,0.953232,0.977919,39,0.986379,0.986379,0.001273,1.003339,4,32,1,1,1,4,5.087456,5.087456,0,0,0,0.000000,0,,,,,0,,,,15.575,0.952270,18.080,648.723,700.214
6295,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06296.jpg,0.920751,1,1,1,1,1,2,1,1.879003,0.920751,0.958252,40,0.977863,0.977863,0.001971,1.015449,4,32,1,1,1,4,5.100014,5.100014,0,0,0,0.000000,0,,,,,0,,,,18.000,0.929984,15.382,650.443,702.631
6296,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06297.jpg,0.920802,1,1,1,1,1,2,1,1.920735,0.920802,0.999933,41,0.999967,0.999967,0.000002,1.000033,4,32,1,1,1,4,5.607980,5.607980,0,0,0,0.000000,0,,,,,0,,,,15.588,0.928819,15.793,475.491,524.557
6297,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06298.jpg,0.944920,1,1,1,1,1,1,1,1.906554,0.944920,0.961634,42,0.977297,0.977297,0.002051,1.008746,4,32,1,1,1,4,5.337460,5.337460,0,0,0,0.000000,0,,,,,0,,,,15.084,0.939440,15.230,302.604,352.970
6298,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06299.jpg,0.915799,1,1,1,1,1,1,1,1.877882,0.915799,0.962083,43,0.977571,0.977571,0.002237,1.007068,4,32,1,1,1,4,5.288005,5.288005,0,0,0,0.000000,0,,,,,0,,,,14.940,0.926793,14.984,735.692,782.850
6299,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06300.jpg,0.915841,1,1,1,1,1,1,1,1.915721,0.915841,0.999880,44,0.999937,0.999937,0.000003,1.000063,4,32,1,1,1,4,5.672176,5.672176,0,0,0,0.000000,0,,,,,0,,,,15.207,0.926239,15.104,745.074,794.131
6300,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06301.jpg,0.903534,1,1,1,1,1,1,1,1.813270,0.903534,0.909736,45,0.946315,0.946315,0.004769,1.022753,4,32,1,1,1,4,5.040530,5.040530,0,0,0,0.000000,0,,,,,0,,,,14.503,0.916143,15.457,392.599,439.815
6301,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06302.jpg,0.933695,1,1,1,1,1,1,1,1.895374,0.933695,0.961679,46,0.978474,0.978474,0.002012,1.010762,4,32,1,1,1,4,5.345114,5.345114,0,0,0,0.000000,0,,,,,0,,,,15.099,0.929273,15.211,572.769,625.388
6302,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06303.jpg,0.933708,1,1,1,1,1,1,1,1.933688,0.933708,0.999980,47,0.999990,0.999990,0.000001,1.000010,4,32,1,1,1,4,5.355653,5.355653,0,0,0,0.000000,0,,,,,0,,,,16.728,0.928849,15.196,348.038,397.632
6303,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06304.jpg,0.884041,1,1,1,1,1,2,1,1.863084,0.884041,0.979043,48,0.987488,0.987488,0.001241,1.003543,4,32,1,1,1,4,4.829799,4.829799,0,0,0,0.000000,0,,,,,0,,,,15.250,0.901103,14.840,289.457,337.098
6304,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06305.jpg,0.892419,1,1,1,1,1,2,1,1.858895,0.892419,0.966476,49,0.979895,0.979895,0.000475,1.017021,4,32,1,1,1,4,5.239241,5.239241,0,0,0,0.000000,0,,,,,0,,,,14.080,0.904469,16.269,611.261,659.310
