frame,path,active_conf,active_latency_ms,shadow_teacher_conf,shadow_student_conf,shadow_teacher_latency_ms,shadow_student_latency_ms,shadow_update_latency_ms,shadow_update_applied,shadow_updates_this_frame,shadow_buffer_size,shadow_accepted,update_paused,throttle_weird_rate,throttle_box_jump_rate,active_weights
4829,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04830.jpg,0.7883645296096802,11.605536460876465,0.7125043869018555,0.36352241039276123,11.722335815429688,12.096159934997559,0.0,0,0,32,0,1,0.4399999976158142,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4830,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04831.jpg,0.7926475405693054,12.284543991088867,0.6955456733703613,0.3082296848297119,12.407072067260742,12.259712219238281,0.0,0,0,32,0,1,0.44999998807907104,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4831,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04832.jpg,0.7656705379486084,12.05958366394043,0.6440735459327698,0.3238992989063263,12.542495727539062,12.065055847167969,0.0,0,0,32,0,1,0.44999998807907104,0.09000000357627869,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4832,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04833.jpg,0.7902370691299438,12.390848159790039,0.6651055812835693,0.1592915952205658,12.09391975402832,11.782943725585938,0.0,0,0,32,0,1,0.44999998807907104,0.09000000357627869,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4833,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04834.jpg,0.7589698433876038,11.644767761230469,0.636795699596405,0.13698789477348328,12.2774076461792,11.998144149780273,0.0,0,0,32,0,1,0.44999998807907104,0.09000000357627869,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4834,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04835.jpg,0.7589698433876038,13.423551559448242,0.636795699596405,0.13698789477348328,11.603839874267578,12.310624122619629,0.0,0,0,32,0,1,0.44999998807907104,0.09000000357627869,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4835,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04836.jpg,0.7691894769668579,12.438431739807129,0.6441842913627625,0.14372745156288147,12.426207542419434,12.372703552246094,0.0,0,0,32,0,1,0.44999998807907104,0.09000000357627869,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4836,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04837.jpg,0.7654843926429749,12.238240242004395,0.6657053828239441,0.2635590434074402,13.580927848815918,12.881535530090332,0.0,0,0,32,0,1,0.44999998807907104,0.09000000357627869,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4837,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04838.jpg,0.7662386894226074,12.307392120361328,0.6346389651298523,0.3074116110801697,12.371071815490723,12.377152442932129,0.0,0,0,32,0,1,0.44999998807907104,0.09000000357627869,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4838,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04839.jpg,0.7228459119796753,13.439423561096191,0.6254613399505615,0.21746934950351715,12.853311538696289,12.057056427001953,0.0,0,0,32,0,1,0.44999998807907104,0.09000000357627869,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4839,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04840.jpg,0.7047641277313232,12.1364164352417,0.5831062197685242,0.1770395189523697,12.265983581542969,12.187264442443848,0.0,0,0,32,0,1,0.46000000834465027,0.10000000149011612,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4840,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04841.jpg,0.7650958895683289,12.052000045776367,0.6308803558349609,0.09844009578227997,12.356512069702148,12.373087882995605,0.0,0,0,32,0,1,0.46000000834465027,0.10999999940395355,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4841,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04842.jpg,0.6463324427604675,11.86963176727295,0.534361720085144,0.20988382399082184,11.696736335754395,12.331744194030762,0.0,0,0,32,0,1,0.4699999988079071,0.11999999731779099,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4842,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04843.jpg,0.7568575739860535,11.430335998535156,0.6304736137390137,0.09641575813293457,12.34335994720459,12.314592361450195,0.0,0,0,32,0,1,0.47999998927116394,0.11999999731779099,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4843,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04844.jpg,0.6792177557945251,11.709728240966797,0.5615689158439636,0.1124086007475853,11.917632102966309,12.111455917358398,0.0,0,0,32,0,1,0.49000000953674316,0.11999999731779099,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4844,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04845.jpg,0.7052597999572754,12.37939167022705,0.5949073433876038,0.13811279833316803,12.311936378479004,12.253536224365234,0.0,0,0,32,0,1,0.5,0.11999999731779099,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4845,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04846.jpg,0.7960275411605835,12.227231979370117,0.6663305759429932,0.13084636628627777,11.875904083251953,12.36076831817627,0.0,0,0,32,0,1,0.5099999904632568,0.11999999731779099,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4846,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04847.jpg,0.763554036617279,11.7640962600708,0.6300398707389832,0.09754735976457596,12.091903686523438,12.180288314819336,0.0,0,0,32,0,1,0.5199999809265137,0.12999999523162842,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4847,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04848.jpg,0.7929449081420898,12.342911720275879,0.6875664591789246,0.14901025593280792,11.8439359664917,12.256832122802734,0.0,0,0,32,0,1,0.5299999713897705,0.12999999523162842,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4848,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04849.jpg,0.7465221285820007,12.271391868591309,0.5891401767730713,0.11765735596418381,12.153632164001465,12.167136192321777,0.0,0,0,32,0,1,0.5400000214576721,0.12999999523162842,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4849,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04850.jpg,0.7678488492965698,12.285056114196777,0.6371899843215942,0.0893937274813652,12.409184455871582,12.465951919555664,0.0,0,0,32,0,1,0.550000011920929,0.12999999523162842,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4850,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04851.jpg,0.7482143044471741,11.993247985839844,0.6256558895111084,0.11107777804136276,12.191360473632812,12.250335693359375,0.0,0,0,32,0,1,0.5600000023841858,0.14000000059604645,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4851,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04852.jpg,0.7627953290939331,12.165311813354492,0.6450492143630981,0.11826371401548386,12.306495666503906,11.825695991516113,0.0,0,0,32,0,1,0.5699999928474426,0.14000000059604645,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4852,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04853.jpg,0.6598109602928162,11.717696189880371,0.5351366400718689,0.3476005792617798,13.196736335754395,12.405471801757812,0.0,0,0,32,0,1,0.5799999833106995,0.14000000059604645,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4853,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04854.jpg,0.6667580008506775,12.19638442993164,0.5510929822921753,0.1555868536233902,12.095711708068848,12.165184020996094,0.0,0,0,32,0,1,0.5799999833106995,0.14000000059604645,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4854,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04855.jpg,0.7183681130409241,12.26848030090332,0.586354672908783,0.10217475891113281,11.610527992248535,12.522175788879395,0.0,0,0,32,0,1,0.5899999737739563,0.15000000596046448,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4855,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04856.jpg,0.7189726233482361,12.12889575958252,0.5904732346534729,0.14090240001678467,12.174912452697754,12.253567695617676,0.0,0,0,32,0,1,0.5899999737739563,0.1599999964237213,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4856,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04857.jpg,0.6832267642021179,12.2576322555542,0.5573867559432983,0.08992735296487808,11.635071754455566,12.151552200317383,0.0,0,0,32,0,1,0.6000000238418579,0.1599999964237213,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4857,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04858.jpg,0.7921385765075684,11.756095886230469,0.6681147813796997,0.08590764552354813,12.80025577545166,12.608799934387207,0.0,0,0,32,0,1,0.6100000143051147,0.17000000178813934,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4858,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04859.jpg,0.7106237411499023,12.427776336669922,0.5773128271102905,0.08252774924039841,12.58291244506836,12.53600025177002,0.0,0,0,32,0,1,0.6200000047683716,0.17000000178813934,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4859,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04860.jpg,0.6979576945304871,12.130335807800293,0.5800224542617798,0.16155190765857697,12.019552230834961,12.170592308044434,0.0,0,0,32,0,1,0.6299999952316284,0.17000000178813934,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4860,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04861.jpg,0.7760180830955505,12.800704002380371,0.6767218112945557,0.18142595887184143,12.266688346862793,12.285951614379883,0.0,0,0,32,0,1,0.6399999856948853,0.17000000178813934,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4861,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04862.jpg,0.6579482555389404,12.308223724365234,0.5398974418640137,0.1197880282998085,12.280991554260254,12.421183586120605,0.0,0,0,32,0,1,0.6499999761581421,0.17000000178813934,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4862,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04863.jpg,0.6484993100166321,11.853728294372559,0.5321924686431885,0.11080516874790192,12.232288360595703,12.335488319396973,0.0,0,0,32,0,1,0.6600000262260437,0.18000000715255737,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4863,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04864.jpg,0.7666332125663757,12.534496307373047,0.6483124494552612,0.11875093728303909,12.008352279663086,12.756671905517578,0.0,0,0,32,0,1,0.6700000166893005,0.18000000715255737,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4864,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04865.jpg,0.766610324382782,12.483936309814453,0.6439449787139893,0.22683949768543243,12.525055885314941,12.8570556640625,0.0,0,0,32,0,1,0.6800000071525574,0.18000000715255737,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4865,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04866.jpg,0.7915484309196472,12.774911880493164,0.6760629415512085,0.12411806732416153,12.705792427062988,12.655263900756836,0.0,0,0,32,0,1,0.6800000071525574,0.1899999976158142,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4866,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04867.jpg,0.7839721441268921,12.228832244873047,0.6777443885803223,0.2521662712097168,12.016672134399414,12.206144332885742,0.0,0,0,32,0,1,0.6800000071525574,0.1899999976158142,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4867,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04868.jpg,0.7534111738204956,12.414815902709961,0.635269045829773,0.1176178976893425,12.452832221984863,12.97868824005127,0.0,0,0,32,0,1,0.6800000071525574,0.20000000298023224,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4868,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04869.jpg,0.7428184151649475,12.232192039489746,0.6267566680908203,0.11106646806001663,12.475104331970215,12.403072357177734,0.0,0,0,32,0,1,0.6899999976158142,0.20000000298023224,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4869,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04870.jpg,0.7355191707611084,12.602432250976562,0.6157568693161011,0.10325819998979568,12.658495903015137,12.525952339172363,0.0,0,0,32,0,1,0.699999988079071,0.20000000298023224,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4870,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04871.jpg,0.7511306405067444,12.705568313598633,0.6344823837280273,0.1104908287525177,12.371904373168945,12.179807662963867,0.0,0,0,32,0,1,0.7099999785423279,0.20999999344348907,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4871,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04872.jpg,0.7905268669128418,12.539999961853027,0.671796441078186,0.16612224280834198,12.300479888916016,12.257472038269043,0.0,0,0,32,0,1,0.7200000286102295,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4872,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04873.jpg,0.7491884827613831,12.401056289672852,0.6350874304771423,0.14915119111537933,12.532735824584961,12.845888137817383,0.0,0,0,32,0,1,0.7300000190734863,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4873,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04874.jpg,0.8040408492088318,12.533056259155273,0.7099100351333618,0.19461891055107117,12.468031883239746,12.421440124511719,0.0,0,0,32,0,1,0.7400000095367432,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4874,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04875.jpg,0.7836108803749084,12.013888359069824,0.666418194770813,0.12273657321929932,11.819519996643066,11.928704261779785,0.0,0,0,32,0,1,0.75,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4875,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04876.jpg,0.7599990367889404,12.261856079101562,0.6461837887763977,0.1607697308063507,12.438912391662598,12.375359535217285,0.0,0,0,32,0,1,0.7599999904632568,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4876,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04877.jpg,0.8465777039527893,11.93289566040039,0.7744009494781494,0.3563719391822815,12.136223793029785,12.024864196777344,0.0,0,0,32,0,1,0.7699999809265137,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4877,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04878.jpg,0.8295312523841858,12.732671737670898,0.7457295656204224,0.29184213280677795,12.31868839263916,12.18876838684082,0.0,0,0,32,0,1,0.7699999809265137,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4878,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04879.jpg,0.7688403725624084,12.464544296264648,0.6504314541816711,0.18418759107589722,12.286944389343262,12.291328430175781,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4879,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04880.jpg,0.8170844912528992,12.539392471313477,0.7003856897354126,0.18103651702404022,12.301376342773438,12.304256439208984,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4880,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04881.jpg,0.809687614440918,12.165727615356445,0.6869560480117798,0.15286095440387726,12.287679672241211,12.268511772155762,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4881,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04882.jpg,0.8180310130119324,12.408415794372559,0.7000560164451599,0.11814139783382416,12.381759643554688,15.111295700073242,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4882,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04883.jpg,0.8064789772033691,14.72815990447998,0.6834287643432617,0.2260475903749466,12.305855751037598,12.175935745239258,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4883,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04884.jpg,0.7933992147445679,13.028127670288086,0.6694719195365906,0.13657796382904053,12.31379222869873,12.194111824035645,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4884,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04885.jpg,0.8320168852806091,12.043871879577637,0.7572837471961975,0.35053330659866333,12.14691162109375,12.036383628845215,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4885,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04886.jpg,0.8032258749008179,12.283295631408691,0.6923059821128845,0.1326768845319748,12.422944068908691,13.119359970092773,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4886,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04887.jpg,0.816616952419281,12.234623908996582,0.7087887525558472,0.14748729765415192,12.12662410736084,11.950592041015625,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4887,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04888.jpg,0.8309885263442993,12.205408096313477,0.7250966429710388,0.26865604519844055,14.839232444763184,12.18835163116455,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4888,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04889.jpg,0.8149909377098083,13.02729606628418,0.7042685747146606,0.1298743039369583,12.314111709594727,12.165472030639648,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4889,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04890.jpg,0.8199378848075867,12.450719833374023,0.7099832892417908,0.16890233755111694,12.380736351013184,12.323136329650879,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4890,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04891.jpg,0.8095766305923462,12.279040336608887,0.7091580033302307,0.2002275437116623,12.148192405700684,12.382623672485352,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4891,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04892.jpg,0.82268887758255,12.39635181427002,0.7217915058135986,0.21745418012142181,12.32316780090332,11.97430419921875,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4892,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04893.jpg,0.8267046809196472,12.183584213256836,0.7234838604927063,0.2104654461145401,12.407584190368652,12.312064170837402,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4893,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04894.jpg,0.8378844261169434,12.268287658691406,0.7404727339744568,0.28312793374061584,12.495327949523926,12.33027172088623,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4894,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04895.jpg,0.8378844261169434,12.485631942749023,0.7404727339744568,0.28312793374061584,12.374048233032227,12.486432075500488,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4895,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04896.jpg,0.5676419138908386,12.021856307983398,0.4184279441833496,0.14857807755470276,12.025216102600098,12.151679992675781,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4896,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04897.jpg,0.8264597654342651,12.254719734191895,0.7463184595108032,0.3196575939655304,12.117088317871094,12.247232437133789,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4897,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04898.jpg,0.8320679664611816,12.642239570617676,0.7524096965789795,0.34195753931999207,12.312607765197754,12.464991569519043,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4898,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04899.jpg,0.8243710994720459,12.498720169067383,0.7352882623672485,0.27700966596603394,12.475232124328613,12.600959777832031,0.0,0,0,32,0,1,0.7799999713897705,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4899,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04900.jpg,0.8760855197906494,12.318400382995605,0.8147783875465393,0.45908617973327637,12.265791893005371,11.910335540771484,0.0,0,0,32,0,1,0.7900000214576721,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4900,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04901.jpg,0.8426720499992371,12.078432083129883,0.7441113591194153,0.3169878423213959,12.29036808013916,12.301600456237793,0.0,0,0,32,0,1,0.7900000214576721,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4901,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04902.jpg,0.8427442312240601,12.269791603088379,0.7690472602844238,0.37532874941825867,12.27667236328125,11.984576225280762,0.0,0,0,32,0,1,0.7900000214576721,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4902,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04903.jpg,0.8142160177230835,11.870016098022461,0.6907302737236023,0.2531910240650177,12.450752258300781,12.453120231628418,0.0,0,0,32,0,1,0.7900000214576721,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4903,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04904.jpg,0.827458918094635,12.43830394744873,0.742311954498291,0.2907862961292267,12.429759979248047,12.62720012664795,0.0,0,0,32,0,1,0.7900000214576721,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4904,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04905.jpg,0.8069723844528198,12.455360412597656,0.7262382507324219,0.3288879096508026,12.598719596862793,12.520031929016113,0.0,0,0,32,0,1,0.7900000214576721,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4905,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04906.jpg,0.8327252864837646,12.447199821472168,0.7549753189086914,0.3374224901199341,12.607232093811035,12.141216278076172,0.0,0,0,32,0,1,0.7900000214576721,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4906,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04907.jpg,0.775446355342865,12.578944206237793,0.6691480278968811,0.25482502579689026,12.145279884338379,12.092415809631348,0.0,0,0,32,0,1,0.7900000214576721,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4907,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04908.jpg,0.8783950805664062,12.404512405395508,0.8188353776931763,0.4675130844116211,12.106816291809082,12.182016372680664,0.0,0,0,32,0,1,0.7900000214576721,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4908,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04909.jpg,0.8408052325248718,12.25699234008789,0.7707768678665161,0.3912561237812042,12.203392028808594,12.91596794128418,0.0,0,0,32,0,1,0.800000011920929,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4909,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04910.jpg,0.8364388346672058,12.07868766784668,0.7591126561164856,0.35714438557624817,12.060352325439453,12.471776008605957,0.0,0,0,32,0,1,0.800000011920929,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4910,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04911.jpg,0.8571258187294006,12.68665599822998,0.7941902875900269,0.44944873452186584,12.537759780883789,12.623040199279785,0.0,0,0,32,0,1,0.800000011920929,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4911,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04912.jpg,0.836292564868927,12.490592002868652,0.7621394395828247,0.3581167161464691,13.18620777130127,12.314911842346191,0.0,0,0,32,0,1,0.800000011920929,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4912,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04913.jpg,0.8567175269126892,12.494943618774414,0.7903228998184204,0.4170818030834198,12.263711929321289,12.219327926635742,0.0,0,0,32,0,1,0.800000011920929,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4913,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04914.jpg,0.8708924055099487,12.506912231445312,0.8068727850914001,0.43247953057289124,12.389984130859375,12.514399528503418,0.0,0,0,32,0,1,0.800000011920929,0.2199999988079071,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4914,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04915.jpg,0.8345153331756592,12.076959609985352,0.7563430070877075,0.3665581941604614,12.290143966674805,12.444607734680176,0.0,0,0,32,0,1,0.8100000023841858,0.20999999344348907,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
