frame,path,active_conf,active_latency_ms,shadow_teacher_conf,shadow_student_conf,shadow_teacher_latency_ms,shadow_student_latency_ms,shadow_update_latency_ms,shadow_update_applied,shadow_updates_this_frame,shadow_buffer_size,shadow_accepted,update_paused,throttle_weird_rate,throttle_box_jump_rate,active_weights,active_model_kind,promotion_policy,active_current_bad_streak
4756,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04757.jpg,0.9929244518280029,12.97219181060791,0.9852509498596191,0.9698330760002136,13.634207725524902,12.729344367980957,649.7552394866943,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4757,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04758.jpg,0.9923753142356873,12.36188793182373,0.9908102750778198,0.9686498045921326,12.597375869750977,13.079551696777344,409.1212749481201,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4758,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04759.jpg,0.9900296330451965,12.593631744384766,0.9881964325904846,0.9564000964164734,12.51420783996582,12.802047729492188,563.5874271392822,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4759,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04760.jpg,0.9727010726928711,12.402239799499512,0.9652153849601746,0.8707057237625122,12.274656295776367,13.2423677444458,638.8912200927734,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4760,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04761.jpg,0.9785770177841187,16.321088790893555,0.9790842533111572,0.9595178961753845,12.374367713928223,12.99443244934082,688.5113716125488,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4761,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04762.jpg,0.9881771206855774,12.877216339111328,0.9865825772285461,0.9696035981178284,12.827839851379395,12.760224342346191,346.9994068145752,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4762,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04763.jpg,0.9842363595962524,12.686495780944824,0.9822695851325989,0.9711642265319824,12.687040328979492,12.897279739379883,653.7835597991943,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4763,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04764.jpg,0.9842363595962524,12.470656394958496,0.9822401404380798,0.9781072735786438,12.791680335998535,13.178784370422363,679.4123649597168,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4764,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04765.jpg,0.9816816449165344,12.624544143676758,0.9789566397666931,0.9856525659561157,12.078783988952637,13.124287605285645,767.5178050994873,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4765,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04766.jpg,0.9886521697044373,12.62060832977295,0.9869713187217712,0.9873928427696228,12.603936195373535,12.694527626037598,632.347822189331,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4766,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04767.jpg,0.989473283290863,11.815648078918457,0.98768150806427,0.9886859655380249,14.639776229858398,14.283424377441406,553.647518157959,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4767,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04768.jpg,0.9836093187332153,13.351679801940918,0.9762409329414368,0.9927593469619751,12.219712257385254,13.632608413696289,639.333963394165,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4768,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04769.jpg,0.9866514205932617,12.23465633392334,0.9825518131256104,0.98731529712677,12.03059196472168,12.98031997680664,723.9682674407959,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4769,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04770.jpg,0.9941357374191284,12.596192359924316,0.9887640476226807,0.988810122013092,12.586527824401855,12.97488021850586,637.265682220459,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4770,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04771.jpg,0.9921093583106995,12.490495681762695,0.9891190528869629,0.9829514622688293,12.825119972229004,12.885855674743652,634.0980529785156,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4771,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04772.jpg,0.9942042231559753,11.981184005737305,0.9917441010475159,0.9844449758529663,12.546527862548828,13.794272422790527,588.6566638946533,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4772,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04773.jpg,0.9965605139732361,12.705727577209473,0.9947636127471924,0.9757447242736816,12.691072463989258,13.141311645507812,352.41007804870605,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4773,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04774.jpg,0.9976638555526733,12.510496139526367,0.9963148236274719,0.9605942964553833,12.748096466064453,13.073280334472656,451.27105712890625,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4774,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04775.jpg,0.9976638555526733,12.014528274536133,0.9963034391403198,0.9533061385154724,12.567071914672852,15.814656257629395,597.9099273681641,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4775,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04776.jpg,0.9976638555526733,12.928095817565918,0.9962946772575378,0.9547321796417236,12.649375915527344,14.3274564743042,644.6146965026855,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4776,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04777.jpg,0.9978261590003967,12.93068790435791,0.9967156648635864,0.9548041224479675,13.617088317871094,13.15113639831543,441.0281181335449,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4777,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04778.jpg,0.9954440593719482,12.175040245056152,0.9937068819999695,0.9624629020690918,12.476544380187988,12.992480278015137,575.8407115936279,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4778,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04779.jpg,0.9914308190345764,12.326111793518066,0.9868782162666321,0.8053351640701294,12.114144325256348,12.670751571655273,481.43815994262695,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4779,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04780.jpg,0.9942400455474854,12.551072120666504,0.9914849400520325,0.9474021196365356,12.385696411132812,13.091839790344238,606.6734790802002,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4780,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04781.jpg,0.9968370199203491,12.704031944274902,0.9949889779090881,0.9687843918800354,12.29587173461914,13.005824089050293,760.1902484893799,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4781,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04782.jpg,0.9965920448303223,12.660320281982422,0.994570791721344,0.9776132702827454,12.682527542114258,13.073408126831055,653.9216041564941,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4782,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04783.jpg,0.9963633418083191,12.550239562988281,0.9944362640380859,0.987322986125946,12.5664644241333,12.866720199584961,501.4467239379883,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4783,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04784.jpg,0.9948136806488037,17.17728042602539,0.991999089717865,0.976134181022644,12.998335838317871,13.212960243225098,669.1882610321045,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4784,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04785.jpg,0.9955940842628479,12.764896392822266,0.9934009909629822,0.9841012358665466,12.645567893981934,12.96281623840332,675.2393245697021,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4785,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04786.jpg,0.9940477609634399,12.759296417236328,0.9907667636871338,0.9794164896011353,12.513312339782715,12.756768226623535,461.23218536376953,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4786,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04787.jpg,0.9922339916229248,12.606304168701172,0.9862745404243469,0.9650040864944458,12.632960319519043,12.646400451660156,626.9059181213379,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4787,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04788.jpg,0.6540762782096863,12.88646411895752,0.5778012275695801,0.6416176557540894,12.526464462280273,13.948927879333496,674.2455959320068,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4788,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04789.jpg,0.9179008603096008,12.74732780456543,0.8957179188728333,0.9449754953384399,12.603903770446777,13.087743759155273,816.8396949768066,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4789,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04790.jpg,0.8786860108375549,12.631199836730957,0.8378192782402039,0.9231746196746826,12.581536293029785,12.628992080688477,711.6696834564209,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4790,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04791.jpg,0.8094171285629272,12.693440437316895,0.7484482526779175,0.8868299722671509,12.472991943359375,12.219584465026855,689.3644332885742,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4791,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04792.jpg,0.7649203538894653,12.707391738891602,0.7021299004554749,0.8971627354621887,12.886079788208008,12.93712043762207,599.7896194458008,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4792,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04793.jpg,0.9044846892356873,13.020511627197266,0.8666285276412964,0.9665228128433228,12.576288223266602,13.172736167907715,520.7889080047607,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4793,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04794.jpg,0.7890400886535645,12.948224067687988,0.7189873456954956,0.932805597782135,12.731424331665039,13.1593599319458,587.5535011291504,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4794,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04795.jpg,0.7890400886535645,13.29644775390625,0.7192420363426208,0.9541450142860413,14.400959968566895,12.989312171936035,591.975212097168,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4795,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04796.jpg,0.40979936718940735,13.111488342285156,0.2779821455478668,0.8270753622055054,12.84540843963623,13.36627197265625,545.4256534576416,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,1
4796,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04797.jpg,0.40979936718940735,12.796256065368652,0.2783680856227875,0.8527684211730957,12.9136323928833,13.282400131225586,802.3984432220459,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,2
4797,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04798.jpg,0.8854116797447205,13.134719848632812,0.8033924698829651,0.9817936420440674,12.230527877807617,14.083999633789062,627.0599365234375,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,3
4798,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04799.jpg,0.9762297868728638,13.12889575958252,0.9671120643615723,0.9594461917877197,12.366880416870117,12.839936256408691,424.7252941131592,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4799,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04800.jpg,0.5837887525558472,12.945216178894043,0.5242392420768738,0.9476766586303711,12.502495765686035,14.221311569213867,432.1892261505127,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4800,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04801.jpg,0.45021986961364746,12.698335647583008,0.39207082986831665,0.9155997633934021,12.546624183654785,12.981375694274902,733.1485748291016,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4801,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04802.jpg,0.45021986961364746,12.880640029907227,0.3926106095314026,0.9187384247779846,12.736160278320312,13.375455856323242,644.1459655761719,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4802,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04803.jpg,0.3324621319770813,12.828288078308105,0.0,0.8569477200508118,12.822943687438965,12.541952133178711,559.1566562652588,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,1
4803,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04804.jpg,0.6240946650505066,11.765215873718262,0.360465943813324,0.6943156123161316,12.593503952026367,15.882240295410156,616.8506145477295,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,2
4804,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04805.jpg,0.18019497394561768,12.71174430847168,0.0,0.5064003467559814,12.575200080871582,13.126655578613281,423.65312576293945,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,3
4805,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04806.jpg,0.19737131893634796,12.92745590209961,0.0,0.37634506821632385,12.678624153137207,16.762880325317383,445.9266662597656,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,4
4806,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04807.jpg,0.5762995481491089,12.620800018310547,0.3221525549888611,0.4845007359981537,12.669440269470215,12.850175857543945,258.711576461792,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,5
4807,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04808.jpg,0.9774337410926819,12.481696128845215,0.9633403420448303,0.9701492786407471,12.291007995605469,13.912063598632812,564.2099380493164,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,6
4808,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04809.jpg,0.2909737825393677,12.290335655212402,0.25943535566329956,0.10517803579568863,12.47430419921875,13.238271713256836,673.3620166778564,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,7
4809,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04810.jpg,0.2146812081336975,13.140095710754395,0.0,0.08126064389944077,12.577024459838867,13.124608039855957,887.2203826904297,1,1,32,0,0,0.0,0.009999999776482582,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,8
4810,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04811.jpg,0.14376378059387207,11.955936431884766,0.0,0.040979254990816116,12.676544189453125,13.05190372467041,552.2365570068359,1,1,32,0,0,0.0,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,9
4811,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04812.jpg,0.19016705453395844,12.593055725097656,0.0,0.054221149533987045,12.270591735839844,12.50607967376709,577.4495601654053,1,1,32,0,0,0.0,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,10
4812,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04813.jpg,0.2919822633266449,16.305984497070312,0.25544577836990356,0.14720016717910767,12.501664161682129,12.563455581665039,562.5360012054443,1,1,32,0,0,0.0,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4813,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04814.jpg,0.3470528721809387,12.279711723327637,0.3049418330192566,0.1199352890253067,11.806783676147461,12.338175773620605,838.6726379394531,1,1,32,0,0,0.0,0.03999999910593033,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4814,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04815.jpg,0.33356618881225586,12.992416381835938,0.295352041721344,0.12498140335083008,12.776351928710938,12.911935806274414,427.7522563934326,1,1,32,0,0,0.0,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
4815,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04816.jpg,0.14160765707492828,12.63804817199707,0.0,0.0380641333758831,12.649408340454102,14.00499153137207,387.83764839172363,1,1,32,0,0,0.0,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,1
4816,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04817.jpg,0.8300860524177551,12.420639991760254,0.7442619204521179,0.8091059327125549,12.417984008789062,13.002559661865234,557.042121887207,1,1,32,0,0,0.0,0.05999999865889549,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,2
4817,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04818.jpg,0.34621870517730713,12.560895919799805,0.0,0.021286536008119583,12.73136043548584,13.181632041931152,571.5947151184082,1,1,32,0,0,0.0,0.05999999865889549,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,3
4818,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04819.jpg,0.41282349824905396,12.767328262329102,0.0,0.0369834303855896,12.400799751281738,13.07852840423584,373.39019775390625,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,4
4819,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04820.jpg,0.3738492429256439,12.716704368591309,0.0,0.051588576287031174,12.67683219909668,13.739999771118164,829.8525810241699,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,5
4820,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04821.jpg,0.4865846335887909,12.353728294372559,0.0,0.08507298678159714,12.81116771697998,13.38368034362793,422.6067066192627,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,6
4821,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04822.jpg,0.30798622965812683,12.983200073242188,0.0,0.062387075275182724,12.790047645568848,13.356863975524902,872.8837966918945,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,7
4822,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04823.jpg,0.26387977600097656,13.000864028930664,0.0,0.06773563474416733,12.305919647216797,13.012991905212402,416.22352600097656,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,8
4823,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04824.jpg,0.3994893431663513,13.108480453491211,0.0,0.02788763865828514,12.593728065490723,12.913472175598145,811.3806247711182,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,9
4824,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04825.jpg,0.3994893431663513,14.108768463134766,0.0,0.02768746204674244,12.749119758605957,13.238271713256836,556.0183525085449,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,10
4825,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04826.jpg,0.37672165036201477,12.629823684692383,0.0,0.04585254564881325,12.786751747131348,13.508831977844238,300.31323432922363,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,11
4826,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04827.jpg,0.5326711535453796,12.2958402633667,0.2746310234069824,0.09468060731887817,12.715231895446777,13.071616172790527,672.4989414215088,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,12
4827,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04828.jpg,0.14642174541950226,12.66534423828125,0.0,0.03311970829963684,12.442367553710938,13.294336318969727,670.081615447998,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,13
4828,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04829.jpg,0.1860552728176117,12.782367706298828,0.0,0.02116711623966694,12.553600311279297,13.148320198059082,587.0251655578613,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,14
4829,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04830.jpg,0.21106746792793274,12.723423957824707,0.0,0.029734844341874123,12.684255599975586,12.718079566955566,593.9562320709229,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,15
4830,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04831.jpg,0.11229818314313889,12.876480102539062,0.0,0.017691362649202347,12.743935585021973,13.11023998260498,651.1461734771729,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,16
4831,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04832.jpg,0.12171893566846848,12.671168327331543,0.0,0.014105899259448051,12.97606372833252,13.224672317504883,431.97154998779297,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,17
4832,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04833.jpg,0.29860761761665344,12.912832260131836,0.0,0.005611084401607513,12.462431907653809,14.22985553741455,656.5024852752686,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,18
4833,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04834.jpg,0.2642954885959625,13.570176124572754,0.0,0.004711844027042389,12.743295669555664,12.917759895324707,742.1035766601562,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,19
4834,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04835.jpg,0.2642954885959625,12.56230354309082,0.0,0.004692362155765295,12.73136043548584,12.982272148132324,544.0778732299805,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,20
4835,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04836.jpg,0.2739099860191345,12.268320083618164,0.0,0.0046232533641159534,12.6046724319458,13.254560470581055,756.97922706604,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,21
4836,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04837.jpg,0.44959840178489685,12.63548755645752,0.0,0.008876572363078594,12.580096244812012,12.844320297241211,508.8989734649658,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,22
4837,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04838.jpg,0.18266631662845612,12.609888076782227,0.0,0.020519334822893143,12.849696159362793,12.939264297485352,658.6875915527344,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,23
4838,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04839.jpg,0.5036551356315613,11.876640319824219,0.0,0.006217531859874725,12.640576362609863,13.122336387634277,721.003532409668,1,1,32,0,0,0.0,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,24
