frame,path,width,height,teacher_det,teacher_conf,teacher_x1,teacher_y1,teacher_x2,teacher_y2,teacher_iou_prev,student_pre_det,student_pre_conf,student_pre_x1,student_pre_y1,student_pre_x2,student_pre_y2,student_pre_iou_prev,student_post_det,student_post_conf,student_post_x1,student_post_y1,student_post_x2,student_post_y2,student_post_iou_prev,student_delta_conf,student_pre_post_iou,student_pre_post_center_shift,pseudo_accepted,update_applied,loss_total,loss_box,loss_cls,loss_dfl,latency_teacher_ms,latency_student_pre_ms,latency_student_post_ms
1320,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01321.jpg,1936,1216,1,0.818475,697.801,480.169,976.825,799.433,0.999897,1,0.801581,698.145,480.057,973.046,788.777,0.998268,1,0.800664,698.166,480.107,972.917,788.846,0.999066,-0.000918,0.999066,0.080411,1,1,3.117403,0.929389,0.903806,1.284208,11.833,11.523,12.504
1321,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01322.jpg,1936,1216,1,0.852110,693.932,480.653,975.127,821.704,0.915381,1,0.841828,693.830,480.884,971.433,798.604,0.946242,1,0.840987,693.839,480.844,971.517,798.744,0.946969,-0.000840,0.999098,0.068100,1,1,3.477784,0.783217,1.588078,1.106489,12.261,12.004,11.693
1322,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01323.jpg,1936,1216,1,0.825494,688.235,481.138,974.620,766.183,0.820385,1,0.813224,687.631,481.506,971.085,772.728,0.897089,1,0.812484,687.713,481.453,971.302,772.808,0.897638,-0.000740,0.998491,0.149892,1,1,3.287859,0.889581,0.920402,1.477876,11.468,11.138,11.273
1323,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01324.jpg,1936,1216,1,0.801284,685.321,480.960,974.378,825.239,0.819030,1,0.778631,684.752,481.368,971.441,800.727,0.901600,1,0.778042,684.827,481.327,971.759,800.879,0.901140,-0.000589,0.998031,0.204126,1,1,4.489413,1.559293,1.159144,1.770976,12.457,11.610,12.049
1324,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01325.jpg,1936,1216,1,0.615246,686.795,478.199,989.351,984.788,0.643840,1,0.537668,685.850,478.915,985.916,887.026,0.742657,1,0.537668,685.850,478.915,985.916,887.026,0.744074,0.000000,1.000000,0.000000,0,0,,,,,11.518,11.269,11.187
1325,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01326.jpg,1936,1216,1,0.875969,705.558,480.862,1016.320,859.774,0.657729,1,0.846316,705.430,481.672,1014.878,832.903,0.742768,1,0.846069,705.467,481.641,1015.136,833.003,0.742421,-0.000247,0.998673,0.151365,1,1,3.475511,0.974544,1.207376,1.293591,11.729,11.278,11.343
1326,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01327.jpg,1936,1216,1,0.875942,705.557,480.862,1016.321,859.740,0.999905,1,0.846069,705.467,481.641,1015.136,833.003,0.998673,1,0.846086,705.482,481.650,1015.425,833.153,0.998567,0.000017,0.998567,0.171516,1,1,3.060794,0.848034,0.993327,1.219433,11.330,10.882,11.114
1327,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01328.jpg,1936,1216,1,0.875915,705.557,480.862,1016.324,859.707,0.999901,1,0.846086,705.482,481.650,1015.425,833.153,0.998567,1,0.846199,705.486,481.651,1015.667,833.299,0.998788,0.000113,0.998788,0.143525,1,1,3.420492,0.697785,1.408197,1.314510,11.860,11.781,12.211
1328,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01329.jpg,1936,1216,1,0.780819,727.479,482.858,1031.163,812.375,0.776199,1,0.750921,726.912,483.233,1029.857,798.203,0.800700,1,0.750921,726.912,483.233,1029.857,798.203,0.801003,0.000000,1.000000,0.000000,0,0,,,,,11.654,11.231,11.553
1329,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01330.jpg,1936,1216,1,0.852670,740.530,483.145,1034.205,772.461,0.832945,1,0.837456,739.985,483.431,1032.599,778.800,0.889754,1,0.837726,740.094,483.466,1033.062,779.025,0.888720,0.000270,0.997168,0.314549,1,1,2.750411,0.746579,0.713508,1.290324,12.118,11.796,11.789
1330,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01331.jpg,1936,1216,1,0.876379,739.787,482.843,1034.153,824.676,0.844104,1,0.852424,739.398,483.191,1033.026,806.462,0.910535,1,0.852854,739.617,483.263,1033.469,806.862,0.910602,0.000430,0.996291,0.406993,1,1,2.132698,0.486082,0.629847,1.016768,11.538,11.303,12.903
1331,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01332.jpg,1936,1216,1,0.854649,733.724,483.230,1033.873,755.390,0.782586,1,0.835244,733.369,483.631,1033.096,768.676,0.865891,1,0.835691,733.773,483.677,1033.504,768.710,0.865568,0.000447,0.997014,0.407907,1,1,2.142742,0.458339,0.603443,1.080959,12.292,11.897,12.202
1332,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01333.jpg,1936,1216,1,0.866669,728.812,482.962,1032.899,825.524,0.779666,1,0.842594,728.994,483.461,1032.712,809.304,0.861237,1,0.843036,729.175,483.489,1033.193,809.677,0.859844,0.000442,0.996598,0.386921,1,1,2.556226,0.516174,0.960631,1.079421,13.361,12.698,13.902
1333,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01334.jpg,1936,1216,1,0.516826,699.422,479.433,1030.257,938.981,0.675191,1,0.421289,699.570,480.018,1028.535,862.662,0.767098,1,0.421289,699.570,480.018,1028.535,862.662,0.766494,0.000000,1.000000,0.000000,0,0,,,,,14.255,12.537,13.578
1334,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01335.jpg,1936,1216,1,0.363685,601.242,0.000,1936.000,1216.000,0.093671,1,0.230015,660.227,478.634,998.025,838.439,0.761665,1,0.230015,660.227,478.634,998.025,838.439,0.761665,0.000000,1.000000,0.000000,0,0,,,,,14.506,14.059,14.624
1335,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01336.jpg,1936,1216,1,0.882635,643.871,482.336,960.430,809.130,0.063737,1,0.842795,643.963,482.241,960.195,794.751,0.740327,1,0.842795,643.963,482.241,960.195,794.751,0.740327,0.000000,1.000000,0.000000,0,0,,,,,12.192,11.642,11.191
1336,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01337.jpg,1936,1216,1,0.891395,641.310,482.375,960.208,816.549,0.969176,1,0.859297,641.373,482.291,960.128,797.984,0.981358,1,0.859631,641.229,482.390,960.701,798.321,0.978217,0.000334,0.996377,0.305919,1,1,2.131782,0.410603,0.832246,0.888932,11.387,11.733,11.944
1337,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01338.jpg,1936,1216,1,0.879652,638.627,483.186,960.467,779.959,0.880859,1,0.855239,638.562,483.224,961.270,780.789,0.931686,1,0.855476,638.515,483.275,961.626,780.790,0.931715,0.000237,0.998578,0.156518,1,1,2.598908,0.616121,0.841863,1.140924,15.593,14.940,14.945
1338,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01339.jpg,1936,1216,1,0.844906,636.470,482.687,960.070,817.544,0.879402,1,0.811788,636.431,482.865,961.349,797.839,0.938301,1,0.811898,636.402,482.855,961.445,797.971,0.937517,0.000110,0.999167,0.070234,1,1,2.507275,0.540386,1.081448,0.885442,14.456,12.992,15.599
1339,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01340.jpg,1936,1216,1,0.865561,635.618,481.705,960.872,831.997,0.951075,1,0.825325,635.243,482.991,961.833,804.182,0.974854,1,0.825558,635.235,482.974,961.824,804.453,0.974843,0.000233,0.999052,0.127251,1,1,2.056079,0.436298,0.732098,0.887684,13.116,12.383,13.884
1340,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01341.jpg,1936,1216,1,0.858371,633.478,480.484,960.528,831.815,0.988458,1,0.818089,632.972,482.094,961.586,804.183,0.989575,1,0.818272,632.994,482.027,961.458,804.474,0.989094,0.000183,0.998436,0.123968,1,1,2.662827,0.609575,1.109735,0.943517,11.857,11.441,11.734
1341,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01342.jpg,1936,1216,1,0.877839,628.699,481.259,960.055,824.339,0.961385,1,0.835107,630.639,482.121,962.550,804.753,0.988234,1,0.835339,630.634,482.027,962.518,805.050,0.987931,0.000232,0.998676,0.102941,1,1,2.054520,0.455994,0.651476,0.947050,12.079,12.060,12.097
1342,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01343.jpg,1936,1216,1,0.859551,625.356,479.843,961.475,827.835,0.971914,1,0.809819,627.949,480.734,963.990,806.111,0.979372,1,0.809877,627.905,480.571,963.922,806.440,0.979072,0.000057,0.998157,0.099880,1,1,3.060888,0.694637,1.289679,1.076573,11.935,11.280,12.326
1343,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01344.jpg,1936,1216,1,0.860364,625.420,480.725,961.924,826.411,0.991870,1,0.813493,627.987,481.381,964.412,806.300,0.996070,1,0.813723,627.913,481.270,964.287,806.638,0.996144,0.000230,0.998027,0.151037,1,1,2.195070,0.476908,0.692317,1.025845,12.898,12.057,12.449
1344,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01345.jpg,1936,1216,1,0.826857,624.982,479.961,963.694,804.369,0.928468,1,0.776166,624.096,481.349,963.474,795.430,0.953098,1,0.776600,624.312,481.253,963.606,795.821,0.954867,0.000434,0.997432,0.228298,1,1,2.236596,0.469256,0.741938,1.025403,11.921,11.597,12.112
1345,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01346.jpg,1936,1216,1,0.827255,624.716,479.798,968.193,840.349,0.887277,1,0.769143,625.935,479.710,969.874,808.533,0.932632,1,0.769259,626.053,479.666,969.884,808.971,0.933290,0.000116,0.998164,0.207048,1,1,3.136156,0.776294,1.174631,1.185231,13.052,11.923,12.170
1346,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01347.jpg,1936,1216,1,0.834508,662.646,450.503,1017.256,820.482,0.689623,1,0.778254,665.847,451.230,1018.568,797.069,0.696176,1,0.778353,665.523,451.188,1018.443,797.305,0.697022,0.000099,0.997924,0.244475,1,1,1.858973,0.574344,0.407249,0.877379,11.711,11.965,11.418
1347,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01348.jpg,1936,1216,1,0.777137,675.459,453.707,1021.928,768.550,0.811132,1,0.701179,677.542,454.956,1022.304,772.527,0.879264,1,0.701179,677.542,454.956,1022.304,772.527,0.877468,0.000000,1.000000,0.000000,0,0,,,,,15.256,13.662,13.435
1348,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01349.jpg,1936,1216,1,0.786651,665.518,451.083,1020.161,766.176,0.952160,1,0.710680,664.677,453.594,1020.347,761.327,0.921988,1,0.710680,664.677,453.594,1020.347,761.327,0.921988,0.000000,1.000000,0.000000,0,0,,,,,13.224,14.494,13.209
1349,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01350.jpg,1936,1216,1,0.803304,652.584,453.296,1013.772,780.112,0.901812,1,0.786274,655.092,453.602,1015.840,772.990,0.926704,1,0.786568,655.373,453.681,1015.758,773.455,0.925644,0.000294,0.997298,0.289400,1,1,1.915728,0.510726,0.522103,0.882898,11.747,11.352,12.837
1350,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01351.jpg,1936,1216,1,0.731649,620.789,0.000,1936.000,1216.000,0.073809,1,0.483890,633.925,455.521,1000.086,779.347,0.881373,1,0.483890,633.925,455.521,1000.086,779.347,0.882286,0.000000,1.000000,0.000000,0,0,,,,,14.071,12.091,11.895
1351,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01352.jpg,1936,1216,1,0.731649,620.789,0.000,1936.000,1216.000,1.000000,1,0.483890,633.925,455.521,1000.086,779.347,1.000000,1,0.483890,633.925,455.521,1000.086,779.347,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.372,11.384,12.315
1352,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01353.jpg,1936,1216,1,0.830792,624.605,452.898,977.853,804.389,0.077636,1,0.754336,624.278,454.244,979.036,795.113,0.874855,1,0.754336,624.278,454.244,979.036,795.113,0.874855,0.000000,1.000000,0.000000,0,0,,,,,13.657,12.730,11.948
1353,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01354.jpg,1936,1216,1,0.827431,622.223,452.108,976.783,780.089,0.920191,1,0.748439,622.923,453.524,977.712,785.740,0.963262,1,0.748667,623.035,453.462,977.435,785.910,0.963119,0.000228,0.998206,0.098427,1,1,2.072886,0.479501,0.684713,0.908672,14.141,12.183,12.263
1354,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01355.jpg,1936,1216,1,0.843311,605.883,451.515,973.997,926.113,0.656960,1,0.807653,608.047,451.862,975.194,847.189,0.801687,1,0.807729,607.714,451.821,975.089,847.333,0.801198,0.000077,0.998341,0.224875,1,1,3.435728,1.345190,0.649220,1.441318,11.735,11.552,11.815
1355,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01356.jpg,1936,1216,1,0.870838,606.845,478.998,972.098,855.285,0.786690,1,0.820720,609.383,479.319,973.549,823.751,0.864183,1,0.820809,609.011,479.385,973.426,824.201,0.864798,0.000089,0.997150,0.357312,1,1,2.683370,0.808769,0.588966,1.285635,12.079,11.810,11.744
1356,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01357.jpg,1936,1216,1,0.911052,607.096,485.007,973.097,826.695,0.905180,1,0.875316,609.707,485.146,974.525,820.203,0.969389,1,0.875638,609.246,485.188,974.380,820.755,0.970079,0.000322,0.996572,0.424555,1,1,1.802943,0.374469,0.421124,1.007351,11.684,11.473,12.544
1357,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01358.jpg,1936,1216,1,0.911022,607.096,485.009,973.099,826.683,0.999950,1,0.875638,609.246,485.188,974.380,820.755,0.996572,1,0.876061,608.952,485.244,974.283,821.309,0.997120,0.000423,0.997120,0.362009,1,1,1.816651,0.271176,0.536344,1.009131,13.319,12.793,12.383
1358,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01359.jpg,1936,1216,1,0.909025,606.460,485.724,973.397,820.071,0.976121,1,0.873392,608.367,485.903,974.624,818.249,0.987397,1,0.873907,608.054,485.934,974.578,818.763,0.987177,0.000515,0.997385,0.326368,1,1,1.816126,0.297703,0.575770,0.942653,12.071,11.618,11.785
1359,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01360.jpg,1936,1216,1,0.918852,604.964,486.152,973.670,825.277,0.978691,1,0.889040,606.611,486.327,974.886,824.760,0.974172,1,0.889642,606.300,486.354,974.776,825.249,0.974468,0.000602,0.997342,0.332463,1,1,1.818126,0.319779,0.520909,0.977438,12.382,11.881,11.978
1360,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01361.jpg,1936,1216,1,0.904475,605.199,486.764,978.364,803.466,0.922320,1,0.866192,606.723,486.887,979.488,811.772,0.948298,1,0.867017,606.357,486.908,979.447,812.096,0.947877,0.000825,0.997852,0.266528,1,1,1.609759,0.151003,0.442673,1.016083,11.723,11.167,12.337
1361,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01362.jpg,1936,1216,1,0.852104,618.151,487.780,1008.901,832.522,0.817053,1,0.826424,619.306,487.874,1009.300,828.687,0.849325,1,0.827346,619.106,487.871,1009.448,829.006,0.848743,0.000922,0.998165,0.159984,1,1,1.942879,0.414965,0.587493,0.940421,12.100,11.574,12.149
1362,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01363.jpg,1936,1216,1,0.905648,640.551,487.656,1026.373,802.792,0.827283,1,0.877168,640.741,487.726,1027.721,815.104,0.867652,1,0.878069,640.654,487.725,1027.632,815.525,0.868245,0.000901,0.998255,0.227524,1,1,1.688957,0.350392,0.403975,0.934589,11.683,11.429,11.979
1363,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01364.jpg,1936,1216,1,0.904275,650.197,487.915,1030.565,812.295,0.936200,1,0.870976,650.439,487.961,1031.741,822.840,0.942512,1,0.871986,650.238,487.953,1031.628,823.245,0.942939,0.001010,0.997946,0.253010,1,1,1.749966,0.282809,0.505894,0.961262,12.106,11.783,11.803
1364,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01365.jpg,1936,1216,1,0.869589,648.743,479.299,1032.723,838.514,0.894527,1,0.823353,648.419,480.413,1033.721,816.682,0.950184,1,0.824653,648.282,480.431,1033.744,816.999,0.949884,0.001301,0.998589,0.177486,1,1,2.098624,0.515766,0.488136,1.094722,11.750,11.499,11.508
1365,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01366.jpg,1936,1216,1,0.869550,648.743,479.299,1032.726,838.468,0.999863,1,0.824653,648.282,480.431,1033.744,816.999,0.998589,1,0.825881,648.192,480.462,1033.703,817.345,0.998541,0.001227,0.998541,0.199660,1,1,2.167156,0.483744,0.586291,1.097121,12.153,11.503,12.472
1366,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01367.jpg,1936,1216,1,0.848973,648.396,461.789,1031.670,857.277,0.905080,1,0.792209,647.691,463.976,1032.614,813.887,0.940501,1,0.793261,647.681,464.044,1032.639,814.158,0.940784,0.001052,0.998939,0.169790,1,1,2.646132,0.910452,0.505573,1.230106,11.274,11.285,13.459
1367,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01368.jpg,1936,1216,1,0.872102,648.948,456.153,1033.275,799.040,0.836577,1,0.822413,650.226,456.130,1036.421,784.582,0.882370,1,0.823184,650.207,456.012,1036.212,784.828,0.882414,0.000771,0.998305,0.130864,1,1,1.728568,0.426228,0.477204,0.825136,12.522,11.075,14.248
1368,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01369.jpg,1936,1216,1,0.872059,648.949,456.152,1033.278,799.004,0.999885,1,0.823184,650.207,456.012,1036.212,784.828,0.998305,1,0.824035,650.194,455.929,1035.965,785.063,0.998364,0.000851,0.998364,0.150336,1,1,1.619868,0.379118,0.407901,0.832848,12.614,11.266,11.977
1369,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01370.jpg,1936,1216,1,0.875440,648.439,457.367,1036.303,789.314,0.959648,1,0.831489,649.645,457.173,1039.050,782.309,0.980268,1,0.832354,649.602,457.085,1038.737,782.607,0.980567,0.000865,0.997905,0.206252,1,1,1.435776,0.230513,0.426779,0.778485,12.433,13.675,11.607
1370,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01371.jpg,1936,1216,1,0.878691,651.376,458.162,1037.967,787.390,0.980127,1,0.835599,652.713,457.887,1040.317,782.458,0.986290,1,0.836254,652.703,457.817,1039.979,782.621,0.986619,0.000655,0.998385,0.180404,1,1,1.710454,0.406817,0.480570,0.823067,11.940,11.238,11.649
1371,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01372.jpg,1936,1216,1,0.871321,651.747,456.403,1042.365,792.991,0.966226,1,0.828415,653.076,456.104,1044.249,785.622,0.974197,1,0.829067,653.116,456.078,1043.920,785.739,0.974316,0.000652,0.998624,0.151823,1,1,1.518998,0.350401,0.374612,0.793985,12.741,11.885,12.438
1372,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01373.jpg,1936,1216,1,0.871284,651.746,456.401,1042.365,792.971,0.999935,1,0.829067,653.116,456.078,1043.920,785.739,0.998624,1,0.829685,653.171,456.021,1043.568,785.818,0.998549,0.000617,0.998549,0.148400,1,1,1.475158,0.291591,0.393240,0.790326,12.030,11.628,11.991
1373,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01374.jpg,1936,1216,1,0.862265,653.088,457.460,1045.133,799.519,0.967700,1,0.814232,654.529,457.146,1046.231,786.246,0.985824,1,0.814912,654.658,457.130,1045.926,786.336,0.985361,0.000680,0.998570,0.095725,1,1,1.451738,0.272191,0.446047,0.733499,12.267,11.919,11.883
1374,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01375.jpg,1936,1216,1,0.882259,651.810,461.145,1047.028,822.110,0.920569,1,0.829074,654.417,462.697,1046.847,792.348,0.963479,1,0.829817,654.573,462.618,1046.588,792.497,0.963459,0.000743,0.998254,0.062562,1,1,1.211606,0.209102,0.328363,0.674141,12.442,11.537,11.829
1375,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01376.jpg,1936,1216,1,0.863840,651.301,472.122,1047.501,844.978,0.909626,1,0.819254,652.042,474.177,1047.527,822.852,0.876819,1,0.820200,652.293,474.285,1047.383,823.083,0.876129,0.000947,0.998035,0.177718,1,1,2.169810,0.641947,0.441441,1.086422,11.870,11.535,11.741
1376,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01377.jpg,1936,1216,1,0.678553,637.487,486.313,1043.427,862.792,0.879496,1,0.645620,638.223,486.539,1044.442,834.029,0.897241,1,0.645620,638.223,486.539,1044.442,834.029,0.897865,0.000000,1.000000,0.000000,0,0,,,,,11.344,14.471,13.640
1377,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01378.jpg,1936,1216,1,0.867165,602.318,483.839,1010.275,809.831,0.729979,1,0.849514,603.677,484.356,1009.541,808.927,0.781487,1,0.850522,603.785,484.397,1009.546,809.150,0.782262,0.001009,0.998910,0.143601,1,1,2.556580,0.403558,1.148893,1.004129,12.104,11.814,12.269
1378,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01379.jpg,1936,1216,1,0.890271,599.686,481.608,1004.519,829.481,0.918768,1,0.876567,601.227,482.457,1003.896,815.142,0.956589,1,0.877544,601.169,482.536,1003.925,815.364,0.956375,0.000977,0.998876,0.151755,1,1,1.896060,0.577996,0.370188,0.947877,15.095,11.605,12.383
1379,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01380.jpg,1936,1216,1,0.891458,601.049,482.615,1011.182,825.043,0.965393,1,0.880490,602.349,483.408,1010.401,817.809,0.970837,1,0.881594,602.375,483.464,1010.440,818.108,0.970465,0.001104,0.998779,0.180566,1,1,1.825101,0.503473,0.383768,0.937860,12.094,11.729,12.106
1380,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01381.jpg,1936,1216,1,0.891448,601.048,482.616,1011.183,825.026,0.999946,1,0.881594,602.375,483.464,1010.440,818.108,0.998779,1,0.882702,602.471,483.552,1010.461,818.370,0.998669,0.001107,0.998669,0.184422,1,1,1.958375,0.382641,0.642036,0.933697,11.730,10.874,11.914
1381,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01382.jpg,1936,1216,1,0.894119,595.574,483.959,1011.871,820.975,0.969902,1,0.886636,596.964,484.674,1011.253,821.541,0.971501,1,0.887791,597.079,484.726,1011.371,821.784,0.971482,0.001154,0.998561,0.188234,1,1,1.496425,0.313425,0.352952,0.830048,12.201,11.664,12.016
