frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,source_memory_loss,source_memory_valid_entries,source_memory_mean_pos_sim,source_memory_mean_neg_sim,source_memory_margin,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
386,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00387.jpg,0.715378,0,0,0,1,0,1,1,1.574719,0.715378,0.859340,0,,,0.014346,1.033921,4,32,1,1,1,4,5.742133,5.746743,0,0,0,0.000000,0,,,,0.092187,4,0.907813,0.371470,0.536342,13.144,0.586733,14.583,512.148,557.336
387,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00388.jpg,0.732427,0,0,0,1,0,1,1,1.634206,0.732427,0.901779,0,,,0.009162,1.033293,4,32,1,1,1,4,6.248748,6.253895,0,0,0,0.000000,0,,,,0.102941,4,0.897059,0.398009,0.499051,13.417,0.496083,13.544,483.454,526.277
388,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00389.jpg,0.697967,0,0,0,1,0,1,1,1.660431,0.697967,0.962464,0,,,0.003129,1.013523,4,32,1,1,1,4,5.388131,5.392647,0,0,0,0.000000,0,,,,0.090323,4,0.909677,0.352940,0.556737,13.400,0.504910,13.784,497.134,542.151
389,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00390.jpg,0.713627,0,0,0,1,0,1,1,1.659554,0.713627,0.945927,0,,,0.005595,1.007343,4,32,1,1,1,4,5.630581,5.635296,0,0,0,0.000000,0,,,,0.094309,4,0.905692,0.366210,0.539482,14.143,0.209373,14.924,609.049,654.382
390,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00391.jpg,0.706718,0,0,0,1,0,1,1,1.669098,0.706718,0.962380,0,,,0.002800,1.014140,4,32,1,1,1,4,5.657990,5.662768,0,0,0,0.000000,0,,,,0.095559,4,0.904441,0.369564,0.534877,13.267,0.179218,15.057,616.538,660.547
391,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00392.jpg,0.657004,0,0,0,1,0,1,1,1.529275,0.657004,0.872272,0,,,0.010204,1.050970,4,32,1,1,1,4,6.519599,6.524516,0,0,0,0.000000,0,,,,0.098335,4,0.901665,0.379213,0.522452,15.878,0.191974,13.476,467.398,514.238
392,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00393.jpg,0.656994,0,0,0,1,0,1,1,1.656980,0.656994,0.999986,0,,,0.000001,1.000005,4,32,1,1,1,4,6.083791,6.088476,0,0,0,0.000000,0,,,,0.093695,4,0.906305,0.346917,0.559387,12.847,0.195794,13.510,768.989,812.337
393,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00394.jpg,0.723471,0,0,0,1,0,1,1,1.599343,0.723471,0.875872,0,,,0.012505,1.036705,4,32,1,1,1,4,5.442034,5.446474,0,0,0,0.000000,0,,,,0.088792,4,0.911208,0.379048,0.532160,13.116,0.224948,13.450,444.471,486.696
394,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00395.jpg,0.664839,0,0,0,1,0,1,1,1.631659,0.664839,0.966820,0,,,0.003506,1.003743,4,32,1,1,1,4,5.407174,5.411879,0,0,0,0.000000,0,,,,0.094088,4,0.905912,0.365319,0.540592,13.157,0.173877,12.844,602.703,644.603
395,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00396.jpg,0.659902,0,0,0,1,0,2,1,1.632505,0.659902,0.972603,0,,,0.002409,1.007577,4,32,1,1,1,4,5.732337,5.737001,0,0,0,0.000000,0,,,,0.093286,4,0.906714,0.371929,0.534784,13.313,0.124385,14.805,446.211,489.691
396,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00397.jpg,0.701206,0,0,0,1,0,1,1,1.685299,0.701206,0.984093,0,,,0.001584,1.003655,4,32,1,1,1,4,5.296470,5.301324,0,0,0,0.000000,0,,,,0.097098,4,0.902902,0.359564,0.543339,13.126,0.143822,17.768,593.674,641.995
397,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00398.jpg,0.824930,0,0,0,1,0,1,1,1.749001,0.824930,0.924071,0,,,0.005668,1.028339,4,32,1,1,1,4,5.653169,5.658204,0,0,0,0.000000,0,,,,0.100705,4,0.899295,0.381509,0.517786,15.875,0.755281,13.551,837.888,885.101
398,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00399.jpg,0.755013,0,0,0,1,0,1,1,1.675451,0.755013,0.920438,0,,,0.004806,1.035348,4,32,1,1,1,4,6.076582,6.081123,0,0,0,0.000000,0,,,,0.090829,4,0.909171,0.350905,0.558267,13.622,0.189172,14.400,882.357,927.568
399,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00400.jpg,0.752821,0,0,0,1,0,1,1,1.436488,0.752821,0.683667,0,,,0.040690,1.083495,4,32,1,1,1,4,6.371012,6.376130,0,0,0,0.000000,0,,,,0.102357,4,0.897643,0.384406,0.513237,13.506,0.412470,14.968,435.532,480.860
400,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00401.jpg,0.820152,0,0,0,1,0,1,1,1.529368,0.820152,0.709216,0,,,0.037324,1.081819,4,32,1,1,1,4,5.585912,5.590313,0,0,0,0.000000,0,,,,0.088021,4,0.911979,0.362503,0.549477,13.669,0.478565,13.529,761.642,806.212
401,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00402.jpg,0.795774,0,0,0,1,0,1,1,1.716549,0.795774,0.920775,0,,,0.008972,1.019638,4,32,1,1,1,4,5.354073,5.359008,0,0,0,0.000000,0,,,,0.098697,4,0.901303,0.377928,0.523375,13.234,0.382644,14.375,475.383,520.154
402,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00403.jpg,0.804724,0,0,0,1,0,1,1,1.752839,0.804724,0.948115,0,,,0.005920,1.013971,4,32,1,1,1,4,5.723475,5.727968,0,0,0,0.000000,0,,,,0.089843,4,0.910157,0.344052,0.566105,13.531,0.470200,15.231,780.939,826.920
403,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00404.jpg,0.802633,0,0,0,1,0,1,1,1.791695,0.802633,0.989062,0,,,0.001008,1.002896,4,32,1,1,1,4,5.779304,5.784257,0,0,0,0.000000,0,,,,0.099074,4,0.900926,0.371591,0.529334,15.059,0.373510,14.972,539.187,586.343
404,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00405.jpg,0.791146,0,0,0,1,0,1,1,1.775567,0.791146,0.984421,0,,,0.001594,1.001952,4,32,1,1,1,4,5.165195,5.169753,0,0,0,0.000000,0,,,,0.091173,4,0.908827,0.370987,0.537840,13.373,0.308176,13.705,737.638,784.981
405,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00406.jpg,0.790416,0,0,0,1,0,2,1,1.755033,0.790416,0.964616,0,,,0.003952,1.009656,4,32,1,1,1,4,5.193295,5.197622,0,0,0,0.000000,0,,,,0.086530,4,0.913470,0.365787,0.547683,14.012,0.187756,13.666,649.106,693.899
406,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00407.jpg,0.793598,0,0,0,1,0,1,1,1.784928,0.793598,0.991329,0,,,0.000474,1.003804,4,32,1,1,1,4,5.726223,5.730856,0,0,0,0.000000,0,,,,0.092656,4,0.907344,0.337919,0.569424,13.962,0.386361,14.089,644.770,689.000
407,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00408.jpg,0.769728,0,0,0,1,0,1,1,1.757355,0.769728,0.987627,0,,,0.001363,1.000133,4,32,1,1,1,4,4.532577,4.536788,0,0,0,0.000000,0,,,,0.084210,4,0.915790,0.343879,0.571911,13.914,0.212220,15.425,695.076,740.275
408,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00409.jpg,0.819775,0,0,0,1,0,1,1,1.814629,0.819775,0.994854,0,,,0.000578,1.000376,4,32,1,1,1,4,6.301666,6.306723,0,0,0,0.000000,0,,,,0.101131,4,0.898869,0.350728,0.548141,13.640,0.499129,13.723,623.065,667.916
409,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00410.jpg,0.813877,0,0,0,1,0,1,1,1.804926,0.813877,0.991049,0,,,0.000829,1.002736,4,32,1,1,1,4,4.813761,4.817849,0,0,0,0.000000,0,,,,0.081751,4,0.918249,0.354548,0.563701,13.597,0.400144,13.914,811.881,856.275
410,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00411.jpg,0.814738,0,0,0,1,0,1,1,1.803680,0.814738,0.988941,0,,,0.000483,1.005227,4,32,1,1,1,4,4.813267,4.818189,0,0,0,0.000000,0,,,,0.098449,4,0.901551,0.355315,0.546236,13.298,0.526796,13.450,670.368,712.282
411,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00412.jpg,0.816936,0,0,0,1,0,1,1,1.806064,0.816936,0.989128,0,,,0.001214,1.001547,4,32,1,1,1,4,4.992600,4.996870,0,0,0,0.000000,0,,,,0.085391,4,0.914609,0.370664,0.543945,13.215,0.565549,13.626,433.573,476.868
412,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00413.jpg,0.791444,0,0,0,1,0,1,1,1.781265,0.791444,0.989821,0,,,0.000885,1.001374,4,32,1,1,1,4,5.670850,5.675540,0,0,0,0.000000,0,,,,0.093791,4,0.906209,0.373207,0.533001,13.147,0.298404,13.485,545.308,587.182
413,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00414.jpg,0.811202,0,0,0,1,0,2,1,1.794405,0.811202,0.983204,0,,,0.001546,1.003529,4,32,1,1,1,4,4.646842,4.651039,0,0,0,0.000000,0,,,,0.083934,4,0.916066,0.362684,0.553382,13.061,0.341490,13.223,419.081,462.526
414,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00415.jpg,0.784395,0,0,0,1,0,2,1,1.752631,0.784395,0.968236,0,,,0.002872,1.010708,4,32,1,1,1,4,5.321441,5.325719,0,0,0,0.000000,0,,,,0.085565,4,0.914435,0.367652,0.546783,13.246,0.157737,13.453,521.378,564.801
415,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00416.jpg,0.774780,0,0,0,1,0,2,1,1.755032,0.774780,0.980252,0,,,0.002165,1.001469,4,32,1,1,1,4,4.787530,4.792040,0,0,0,0.000000,0,,,,0.090201,4,0.909799,0.377186,0.532613,13.353,0.150547,13.552,298.128,341.834
416,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00417.jpg,0.768642,0,0,0,1,0,2,1,1.724431,0.768642,0.955789,0,,,0.005115,1.011543,4,32,1,1,1,4,5.902132,5.906672,0,0,0,0.000000,0,,,,0.090813,4,0.909187,0.376743,0.532444,13.982,0.244549,13.531,427.745,473.070
417,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00418.jpg,0.782864,0,0,0,1,0,2,1,1.734202,0.782864,0.951339,0,,,0.005338,1.008021,4,32,1,1,1,4,4.813328,4.817833,0,0,0,0.000000,0,,,,0.090117,4,0.909883,0.373349,0.536534,13.584,0.285724,13.530,562.760,604.954
418,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00419.jpg,0.786121,0,0,0,1,0,2,1,1.763042,0.786121,0.976921,0,,,0.002539,1.000548,4,32,1,1,1,4,4.952650,4.957053,0,0,0,0.000000,0,,,,0.088049,4,0.911951,0.372961,0.538990,13.500,0.226744,13.370,551.959,594.074
419,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00420.jpg,0.750667,0,0,0,1,0,2,1,1.731997,0.750667,0.981330,0,,,0.002132,1.001112,4,32,1,1,1,4,5.134670,5.139181,0,0,0,0.000000,0,,,,0.090213,4,0.909787,0.351780,0.558007,13.448,0.352067,13.570,743.844,785.878
420,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00421.jpg,0.737517,0,0,0,1,0,2,1,1.721382,0.737517,0.983864,0,,,0.001748,1.003847,4,32,1,1,1,4,4.763670,4.768053,0,0,0,0.000000,0,,,,0.087647,4,0.912353,0.372304,0.540049,13.479,0.343486,14.442,425.879,469.544
421,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00422.jpg,0.752211,0,0,0,1,0,2,1,1.736822,0.752211,0.984611,0,,,0.001731,1.001009,4,32,1,1,1,4,5.488192,5.493529,0,0,0,0.000000,0,,,,0.106734,4,0.893266,0.379089,0.514177,13.548,0.271965,13.604,524.356,566.619
422,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00423.jpg,0.754141,0,0,0,1,0,2,1,1.735701,0.754141,0.981561,0,,,0.001863,1.005289,4,32,1,1,1,4,4.983073,4.987564,0,0,0,0.000000,0,,,,0.089821,4,0.910179,0.378989,0.531191,13.537,0.140189,13.829,628.499,672.252
423,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00424.jpg,0.722254,0,0,0,1,0,2,1,1.693330,0.722254,0.971076,0,,,0.002524,1.006626,4,32,1,1,1,4,4.759992,4.764502,0,0,0,0.000000,0,,,,0.090209,4,0.909791,0.369001,0.540790,14.297,0.242228,13.528,548.629,592.604
424,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00425.jpg,0.750190,0,0,0,1,0,2,1,1.702681,0.750190,0.952490,0,,,0.004316,1.008340,4,32,1,1,1,4,5.408055,5.412085,0,0,0,0.000000,0,,,,0.080591,4,0.919409,0.354573,0.564836,13.288,0.269348,13.724,658.726,703.185
425,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00426.jpg,0.769862,0,0,0,1,0,1,1,1.740253,0.769862,0.970390,0,,,0.002059,1.007369,4,32,1,1,1,4,5.233928,5.238422,0,0,0,0.000000,0,,,,0.089888,4,0.910112,0.351655,0.558457,13.629,0.121576,13.196,509.900,554.899
426,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00427.jpg,0.813360,0,0,0,1,0,1,1,1.766361,0.813360,0.953001,0,,,0.003342,1.010848,4,32,1,1,1,4,5.737590,5.742038,0,0,0,0.000000,0,,,,0.088955,4,0.911045,0.373877,0.537168,13.301,0.221937,13.449,460.844,503.193
427,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00428.jpg,0.852750,0,0,0,1,0,1,1,1.816244,0.852750,0.963493,0,,,0.003952,1.004738,4,32,1,1,1,4,4.974308,4.978569,0,0,0,0.000000,0,,,,0.085224,4,0.914775,0.351668,0.563108,13.505,0.488507,13.510,748.672,792.206
428,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00429.jpg,0.790408,0,0,0,1,0,2,1,1.747722,0.790408,0.957314,0,,,0.003650,1.015160,4,32,1,1,1,4,5.313407,5.318007,0,0,0,0.000000,0,,,,0.092001,4,0.907999,0.376403,0.531595,13.884,0.170544,13.869,571.746,615.304
429,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00430.jpg,0.757577,0,0,0,1,0,1,1,1.729252,0.757577,0.971675,0,,,0.002483,1.009760,4,32,1,1,1,4,5.285355,5.289278,0,0,0,0.000000,0,,,,0.078472,4,0.921528,0.348920,0.572608,13.577,0.124187,13.443,676.523,718.814
430,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00431.jpg,0.751065,0,0,0,1,0,2,1,1.738771,0.751065,0.987706,0,,,0.000876,1.004792,4,32,1,1,1,4,4.830868,4.835292,0,0,0,0.000000,0,,,,0.088485,4,0.911515,0.354931,0.556584,13.470,0.230989,13.440,658.111,702.115
431,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00432.jpg,0.750839,0,0,0,1,0,2,1,1.750790,0.750839,0.999950,0,,,0.000005,1.000002,4,32,1,1,1,4,5.539889,5.544298,0,0,0,0.000000,0,,,,0.088168,4,0.911832,0.351916,0.559916,13.087,0.228831,13.880,507.549,551.748
432,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00433.jpg,0.808473,0,0,0,1,0,1,1,1.686645,0.808473,0.878172,0,,,0.013097,1.022626,4,32,1,1,1,4,5.460690,5.464775,0,0,0,0.000000,0,,,,0.081687,4,0.918313,0.359241,0.559072,13.401,0.308659,14.421,899.869,942.847
433,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00434.jpg,0.829669,0,0,0,1,0,2,1,1.724479,0.829669,0.894810,0,,,0.011538,1.011899,4,32,1,1,1,4,5.494333,5.498872,0,0,0,0.000000,0,,,,0.090771,4,0.909229,0.386972,0.522256,13.627,0.399703,14.156,541.459,585.961
434,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00435.jpg,0.829479,0,0,0,1,0,2,1,1.829446,0.829479,0.999968,0,,,0.000001,1.000015,4,32,1,1,1,4,5.195415,5.199536,0,0,0,0.000000,0,,,,0.082421,4,0.917579,0.350215,0.567364,14.052,0.403200,13.354,670.844,714.072
435,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00436.jpg,0.779827,0,0,0,1,0,2,1,1.725141,0.779827,0.945314,0,,,0.005829,1.005968,4,32,1,1,1,4,5.322030,5.325989,0,0,0,0.000000,0,,,,0.079178,4,0.920822,0.370178,0.550644,13.115,0.334578,18.096,364.855,411.482
436,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00437.jpg,0.779243,0,0,0,1,0,2,1,1.731551,0.779243,0.952308,0,,,0.004484,1.015756,4,32,1,1,1,4,4.960533,4.964679,0,0,0,0.000000,0,,,,0.082931,4,0.917069,0.360890,0.556179,13.141,0.280757,18.620,417.322,464.722
437,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00438.jpg,0.779198,0,0,0,1,0,2,1,1.779100,0.779198,0.999903,0,,,0.000010,1.000013,4,32,1,1,1,4,5.444104,5.448732,0,0,0,0.000000,0,,,,0.092562,4,0.907438,0.379569,0.527869,13.479,0.281893,13.810,424.317,469.339
438,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00439.jpg,0.767756,0,0,0,1,0,2,1,1.695988,0.767756,0.928232,0,,,0.006434,1.024143,4,32,1,1,1,4,5.495469,5.499778,0,0,0,0.000000,0,,,,0.086171,4,0.913829,0.349138,0.564691,13.812,0.167378,13.864,679.226,723.921
439,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00440.jpg,0.774201,0,0,0,1,0,2,1,1.707591,0.774201,0.933390,0,,,0.006933,1.012160,4,32,1,1,1,4,4.575421,4.579078,0,0,0,0.000000,0,,,,0.073134,4,0.926866,0.342013,0.584853,14.117,0.277033,13.489,845.511,888.688
440,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00441.jpg,0.744183,0,0,0,1,0,2,1,1.667117,0.744183,0.922933,0,,,0.007437,1.019047,4,32,1,1,1,4,5.052171,5.056295,0,0,0,0.000000,0,,,,0.082473,4,0.917527,0.331453,0.586074,13.655,0.174539,13.579,674.795,719.002
441,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00442.jpg,0.772778,0,0,0,1,0,2,1,1.698425,0.772778,0.925647,0,,,0.006908,1.023432,4,32,1,1,1,4,5.278610,5.282568,0,0,0,0.000000,0,,,,0.079160,4,0.920841,0.375486,0.545355,13.727,0.321534,13.586,525.857,572.680
442,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00443.jpg,0.784188,0,0,0,1,0,2,1,1.706922,0.784188,0.922734,0,,,0.006278,1.029164,4,32,1,1,1,4,4.932283,4.936067,0,0,0,0.000000,0,,,,0.075677,4,0.924323,0.347548,0.576775,13.380,0.247072,13.561,703.492,745.891
443,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00444.jpg,0.757186,0,0,0,1,0,2,1,1.514807,0.757186,0.757621,0,,,0.022942,1.089712,4,32,1,1,1,4,4.762794,4.766436,0,0,0,0.000000,0,,,,0.072819,4,0.927181,0.349614,0.577567,13.654,0.216175,16.458,869.896,917.473
444,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00445.jpg,0.775028,0,0,0,1,0,2,1,1.520624,0.775028,0.745596,0,,,0.027365,1.082816,4,32,1,1,1,4,5.504066,5.508251,0,0,0,0.000000,0,,,,0.083690,4,0.916310,0.375341,0.540969,14.259,0.176982,14.079,631.934,679.240
445,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00446.jpg,0.792075,0,0,0,1,0,1,1,1.474826,0.792075,0.682751,0,,,0.034277,1.118093,4,32,1,1,1,4,4.783360,4.787224,0,0,0,0.000000,0,,,,0.077283,4,0.922717,0.351123,0.571594,14.118,0.293689,13.779,592.771,638.371
446,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00447.jpg,0.722976,0,0,0,1,0,2,1,1.235387,0.722976,0.512411,0,,,0.057354,1.203280,4,32,1,1,1,4,4.777714,4.781351,0,0,0,0.000000,0,,,,0.072740,4,0.927260,0.369541,0.557720,16.534,0.158548,14.999,613.953,661.721
447,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00448.jpg,0.777253,0,0,0,1,0,2,1,1.200888,0.777253,0.423635,0,,,0.070133,1.263506,4,32,1,1,1,4,4.395550,4.399414,0,0,0,0.000000,0,,,,0.077277,4,0.922723,0.358054,0.564669,13.967,0.292997,14.452,445.331,494.066
448,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00449.jpg,0.786911,0,0,0,1,0,2,1,1.440763,0.786911,0.653852,0,,,0.036107,1.137604,4,32,1,1,1,4,5.037987,5.041343,0,0,0,0.000000,0,,,,0.067119,4,0.932881,0.358099,0.574782,14.480,0.203274,13.995,672.854,717.995
449,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00450.jpg,0.790854,0,0,0,1,0,2,1,1.466880,0.790854,0.676026,0,,,0.033019,1.128895,4,32,1,1,1,4,5.089458,5.093311,0,0,0,0.000000,0,,,,0.077069,4,0.922931,0.347666,0.575266,13.934,0.416223,13.456,736.155,779.622
450,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00451.jpg,0.744841,0,0,0,1,0,1,1,1.694100,0.744841,0.949259,0,,,0.004862,1.013001,4,32,1,1,1,4,4.760109,4.763898,0,0,0,0.000000,0,,,,0.075781,4,0.924219,0.341453,0.582766,13.624,0.432327,13.415,656.702,699.121
451,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00452.jpg,0.769639,0,0,0,1,0,1,1,1.745875,0.769639,0.976235,0,,,0.002255,1.007570,4,32,1,1,1,4,5.073683,5.077621,0,0,0,0.000000,0,,,,0.078749,4,0.921251,0.374207,0.547043,13.382,0.420533,14.490,507.697,551.200
452,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00453.jpg,0.756358,0,0,0,1,0,2,1,1.695630,0.756358,0.939272,0,,,0.005547,1.019045,4,32,1,1,1,4,4.820938,4.824741,0,0,0,0.000000,0,,,,0.076068,4,0.923932,0.342515,0.581417,13.887,0.411189,14.215,656.823,703.045
453,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00454.jpg,0.727764,0,0,0,1,0,2,1,1.690678,0.727764,0.962913,0,,,0.003866,1.005465,4,32,1,1,1,4,4.523172,4.526814,0,0,0,0.000000,0,,,,0.072834,4,0.927166,0.344984,0.582182,13.517,0.257331,13.455,650.050,693.614
454,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00455.jpg,0.714500,0,0,0,1,0,1,1,1.671544,0.714500,0.957044,0,,,0.004718,1.000566,4,32,1,1,1,4,4.382401,4.386111,0,0,0,0.000000,0,,,,0.074206,4,0.925794,0.343928,0.581866,13.639,0.263212,13.660,662.499,705.850
455,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00456.jpg,0.628355,0,0,0,1,0,1,1,1.108713,0.628355,0.480358,0,,,0.062391,1.218439,4,32,1,1,1,4,5.609231,5.613055,0,0,0,0.000000,0,,,,0.076473,4,0.923527,0.368313,0.555213,13.448,0.207910,14.198,644.196,688.208
456,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00457.jpg,0.634233,0,0,0,1,0,1,1,1.271102,0.634233,0.636869,0,,,0.041260,1.131282,4,32,1,1,1,4,4.544708,4.548392,0,0,0,0.000000,0,,,,0.073680,4,0.926320,0.334184,0.592136,14.061,0.160909,14.424,651.669,697.494
457,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00458.jpg,0.768351,0,0,0,1,0,2,1,1.493965,0.768351,0.725615,0,,,0.027743,1.103053,4,32,1,1,1,4,4.952702,4.956741,0,0,0,0.000000,0,,,,0.080787,4,0.919213,0.360690,0.558523,14.260,0.460823,13.298,552.521,596.454
458,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00459.jpg,0.763919,0,0,0,1,0,1,1,1.719094,0.763919,0.955175,0,,,0.004876,1.012733,4,32,1,1,1,4,5.175775,5.179974,0,0,0,0.000000,0,,,,0.083987,4,0.916013,0.359810,0.556203,13.884,0.387428,17.019,604.795,651.113
459,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00460.jpg,0.690241,0,0,0,1,0,1,1,1.267030,0.690241,0.576789,0,,,0.044857,1.181844,4,32,1,1,1,4,5.583074,5.587550,0,0,0,0.000000,0,,,,0.089527,4,0.910473,0.385116,0.525358,13.882,0.149741,13.914,466.716,512.149
460,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00461.jpg,0.661426,0,0,0,1,0,1,1,1.177865,0.661426,0.516439,0,,,0.059498,1.187468,4,32,1,1,1,4,5.085785,5.089724,0,0,0,0.000000,0,,,,0.078773,4,0.921227,0.368915,0.552312,13.346,0.059216,13.953,740.656,785.254
461,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00462.jpg,0.661460,0,0,0,1,0,1,1,1.661434,0.661460,0.999974,0,,,0.000003,1.000006,4,32,1,1,1,4,4.619028,4.622349,0,0,0,0.000000,0,,,,0.066424,4,0.933576,0.338490,0.595085,13.501,0.059178,13.682,814.838,857.712
462,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00463.jpg,0.521943,0,0,0,1,0,1,1,1.152110,0.521943,0.630166,0,,,0.044214,1.124966,4,32,1,1,1,4,4.993700,4.997602,0,0,0,0.000000,0,,,,0.078050,4,0.921950,0.385247,0.536704,13.373,0.107357,13.645,491.677,536.340
463,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00464.jpg,0.641579,0,0,0,1,0,1,1,1.475742,0.641579,0.834163,0,,,0.012857,1.069652,4,32,1,1,1,4,5.065559,5.069098,0,0,0,0.000000,0,,,,0.070770,4,0.929230,0.366991,0.562239,13.515,0.050713,15.599,578.250,623.246
464,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00465.jpg,0.653779,0,0,0,1,0,1,1,1.357928,0.653779,0.704149,0,,,0.034085,1.097102,4,32,1,1,1,4,5.186817,5.190717,0,0,0,0.000000,0,,,,0.077988,4,0.922012,0.375609,0.546404,15.807,0.077198,13.454,653.856,701.570
465,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00466.jpg,0.633609,0,0,0,1,0,1,1,1.467868,0.633609,0.834260,0,,,0.015708,1.060197,4,32,1,1,1,4,4.943305,4.947017,0,0,0,0.000000,0,,,,0.074228,4,0.925772,0.367378,0.558394,14.566,0.086990,15.232,384.453,431.639
