frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
4156,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04157.jpg,0.869018,1,1,1,1,1,1,1,1.716547,0.869018,0.847529,24,0.924090,0.924090,0.006072,1.081198,4,32,1,1,1,4,10.165162,10.165162,0,0,0,0.000000,0,,,,13.899,0.847237,13.948,605.524,650.944
4157,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04158.jpg,0.832769,1,1,1,1,1,1,1,1.702004,0.832769,0.869235,25,0.928525,0.928525,0.005929,1.052884,4,32,1,1,1,4,8.666637,8.666637,0,0,0,0.000000,0,,,,13.698,0.847247,14.636,565.727,610.101
4158,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04159.jpg,0.816561,1,1,1,1,1,1,1,1.613858,0.816561,0.797297,26,0.893976,0.893976,0.007902,1.107187,4,32,1,1,1,4,8.786575,8.786575,0,0,0,0.000000,0,,,,13.815,0.796010,15.260,738.186,784.888
4159,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04160.jpg,0.544758,0,0,0,1,0,1,1,1.416455,0.544758,0.871697,0,,,0.005883,1.025432,4,32,1,1,1,4,9.605927,9.605927,0,0,0,0.000000,0,,,,13.561,0.723544,13.860,716.401,759.118
4160,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04161.jpg,0.356961,0,0,0,1,0,1,1,1.054945,0.356961,0.697984,0,,,0.013837,1.141971,4,32,1,1,1,4,8.456192,8.456192,0,0,0,0.000000,0,,,,15.512,0.517166,17.100,716.587,766.886
4161,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04162.jpg,0.862852,0,0,1,1,0,1,1,1.289481,0.862852,0.426629,1,0.688022,,0.037587,1.354626,4,32,1,1,1,4,11.574437,11.574437,0,0,0,0.000000,0,,,,13.694,0.856601,14.544,779.238,825.147
4162,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04163.jpg,0.867283,1,1,1,1,1,1,1,1.619641,0.867283,0.752358,2,0.862245,0.862245,0.015087,1.084375,4,32,1,1,1,4,8.143347,8.143347,0,0,0,0.000000,0,,,,13.588,0.867041,13.861,432.009,476.935
4163,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04164.jpg,0.824894,1,1,1,1,1,1,1,1.672316,0.824894,0.847423,3,0.896780,0.896780,0.008252,1.021556,4,32,1,1,1,4,9.410276,9.410276,0,0,0,0.000000,0,,,,14.177,0.818587,17.025,467.638,517.329
4164,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04165.jpg,0.869779,1,1,1,1,1,1,1,1.713152,0.869779,0.843372,4,0.920925,0.920925,0.005721,1.085864,4,32,1,1,1,4,8.516347,8.516347,0,0,0,0.000000,0,,,,14.884,0.879784,14.023,690.700,736.432
4165,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04166.jpg,0.845739,1,1,1,1,1,1,1,1.171956,0.845739,0.326217,5,0.651863,0.651863,0.044973,1.531578,4,32,1,1,1,4,10.832163,10.832163,0,0,0,0.000000,0,,,,13.906,0.835179,15.558,660.879,708.468
4166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04167.jpg,0.812425,1,1,1,1,1,1,1,1.224908,0.812425,0.412483,6,0.694023,0.694023,0.035775,1.414290,4,32,1,1,1,4,13.714410,13.714410,0,0,0,0.000000,0,,,,13.894,0.850690,14.103,843.556,889.738
4167,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04168.jpg,0.814012,1,1,1,1,1,1,1,1.808876,0.814012,0.994864,7,0.997626,0.997626,0.000247,1.002302,4,32,1,1,1,4,20.315687,20.315687,0,0,0,0.000000,0,,,,13.674,0.850067,14.015,872.611,916.807
4168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04169.jpg,0.912990,1,1,1,1,1,1,1,1.638707,0.912990,0.725717,8,0.825505,0.825505,0.016994,1.058869,4,32,1,1,1,4,11.160563,11.160563,0,0,0,0.000000,0,,,,13.705,0.877675,13.976,556.845,602.016
4169,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04170.jpg,0.890269,1,1,1,1,1,1,1,1.849340,0.890269,0.959071,9,0.977759,0.977759,0.000802,1.022747,4,32,1,1,1,4,8.442612,8.442612,0,0,0,0.000000,0,,,,13.549,0.851933,14.390,511.858,557.282
4170,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04171.jpg,0.893270,1,1,1,1,1,1,1,1.891173,0.893270,0.997903,10,0.998902,0.998902,0.000071,1.000968,4,32,1,1,1,4,7.582454,7.582454,0,0,0,0.000000,0,,,,13.930,0.853286,15.742,552.213,599.457
4171,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04172.jpg,0.895697,1,1,1,1,1,1,1,1.564958,0.895697,0.669261,11,0.839769,0.839769,0.020326,1.169327,4,32,1,1,1,4,10.703639,10.703639,0,0,0,0.000000,0,,,,13.851,0.830790,13.897,467.879,515.923
4172,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04173.jpg,0.803425,1,1,1,1,1,1,1,1.335644,0.803425,0.532219,12,0.750884,0.750884,0.028279,1.261728,4,32,1,1,1,4,14.366930,14.366930,0,0,0,0.000000,0,,,,13.451,0.817707,13.942,549.805,595.072
4173,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04174.jpg,0.794434,0,0,0,1,0,1,1,1.491563,0.794434,0.697129,0,,,0.015603,1.163753,4,32,1,1,1,4,8.850440,8.850440,0,0,0,0.000000,0,,,,13.725,0.822669,17.373,577.933,626.770
4174,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04175.jpg,0.517573,0,0,0,1,0,1,1,1.207715,0.517573,0.690142,0,,,0.015860,1.149334,4,32,1,1,1,4,13.742341,13.742341,0,0,0,0.000000,0,,,,16.339,0.777913,13.883,599.811,645.533
4175,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04176.jpg,0.737183,0,0,0,1,0,1,1,1.074717,0.737183,0.337534,0,,,0.036287,1.539862,4,32,1,1,1,4,9.353348,9.353348,0,0,0,0.000000,0,,,,13.622,0.857817,16.084,567.892,616.628
4176,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04177.jpg,0.841892,0,0,1,1,0,1,1,1.732511,0.841892,0.890619,1,0.935392,,0.006510,1.023748,4,32,1,1,1,4,8.719055,8.719055,0,0,0,0.000000,0,,,,13.690,0.873917,13.700,535.413,580.220
4177,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04178.jpg,0.856572,1,1,1,1,1,1,1,1.662547,0.856572,0.805975,2,0.874737,0.874737,0.014216,1.012160,4,32,1,1,1,4,9.170774,9.170774,0,0,0,0.000000,0,,,,13.846,0.864736,14.148,564.735,613.425
4178,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04179.jpg,0.751546,0,0,0,1,0,1,1,1.603853,0.751546,0.852307,0,,,0.008340,1.042042,4,32,1,1,1,4,17.520006,17.520006,0,0,0,0.000000,0,,,,14.164,0.811306,13.908,903.590,948.763
4179,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04180.jpg,0.858314,0,0,1,1,0,1,1,1.419417,0.858314,0.561103,1,0.760975,,0.028299,1.211690,4,32,1,1,1,4,11.796615,11.796615,0,0,0,0.000000,0,,,,13.940,0.857444,14.333,824.388,872.098
4180,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04181.jpg,0.916475,1,1,1,1,1,1,1,1.586013,0.916475,0.669538,2,0.831135,0.831135,0.014310,1.198523,4,32,1,1,1,4,17.482935,17.482935,0,0,0,0.000000,0,,,,14.624,0.871290,14.670,591.894,639.133
4181,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04182.jpg,0.834754,1,1,1,1,1,1,1,1.372439,0.834754,0.537685,3,0.758384,0.758384,0.023875,1.292352,4,32,1,1,1,4,12.338554,12.338554,0,0,0,0.000000,0,,,,13.491,0.843158,13.977,557.515,604.503
4182,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04183.jpg,0.891822,1,1,1,1,1,1,1,1.828953,0.891822,0.937131,4,0.954503,0.954503,0.003179,1.003513,4,32,1,1,1,4,12.038555,12.038555,0,0,0,0.000000,0,,,,13.553,0.883884,13.809,466.466,511.217
4183,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04184.jpg,0.741926,0,0,0,1,0,1,1,1.486185,0.741926,0.744259,0,,,0.011957,1.130865,4,32,1,1,1,4,16.779512,16.779512,0,0,0,0.000000,0,,,,13.660,0.822457,13.862,850.058,892.908
4184,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04185.jpg,0.745530,0,0,0,1,0,1,1,1.736823,0.745530,0.991293,0,,,0.000432,1.003505,4,32,1,1,1,4,12.492449,12.492449,0,0,0,0.000000,0,,,,13.581,0.823664,13.513,414.555,456.763
4185,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04186.jpg,0.789472,0,0,0,1,0,1,1,1.654043,0.789472,0.864571,0,,,0.006094,1.069465,4,32,1,1,1,4,10.023725,10.023725,0,0,0,0.000000,0,,,,13.617,0.852533,13.750,417.705,461.742
4186,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04187.jpg,0.758753,0,0,0,1,0,1,1,1.673654,0.758753,0.914901,0,,,0.003980,1.037540,4,32,1,1,1,4,10.837111,10.837111,0,0,0,0.000000,0,,,,13.712,0.838557,13.897,465.711,510.698
4187,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04188.jpg,0.603142,0,0,0,1,0,1,1,1.505309,0.603142,0.902167,0,,,0.005856,1.023578,4,32,1,1,1,4,16.144663,16.144663,0,0,0,0.000000,0,,,,13.705,0.789285,16.320,552.937,600.728
4188,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04189.jpg,0.829506,0,0,1,1,0,1,1,1.724664,0.829506,0.895158,1,0.931302,,0.006692,1.008304,4,32,1,1,1,4,11.824716,11.824716,0,0,0,0.000000,0,,,,13.719,0.867362,13.838,641.075,685.057
4189,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04190.jpg,0.395838,0,0,0,1,0,1,1,1.342260,0.395838,0.946422,0,,,0.002781,1.010229,4,32,1,1,1,4,15.077702,15.077702,0,0,0,0.000000,0,,,,13.565,0.727039,14.150,675.758,718.930
4190,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04191.jpg,0.761085,0,0,0,1,0,1,1,1.682988,0.761085,0.921903,0,,,0.004089,1.023000,4,32,1,1,1,4,10.961185,10.961185,0,0,0,0.000000,0,,,,13.708,0.821894,13.688,610.476,653.658
4191,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04192.jpg,0.553185,0,0,0,1,0,1,1,0.957005,0.553185,0.403821,0,,,0.042557,1.333734,4,32,1,1,1,4,10.047762,10.047762,0,0,0,0.000000,0,,,,13.482,0.760230,13.821,378.148,422.101
4192,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04193.jpg,0.555960,0,0,0,1,0,1,1,1.471849,0.555960,0.915889,0,,,0.004131,1.016484,4,32,1,1,1,4,14.170129,14.170129,0,0,0,0.000000,0,,,,14.186,0.762070,13.985,595.157,638.848
4193,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04194.jpg,0.754452,0,0,0,1,0,1,1,1.327879,0.754452,0.573427,0,,,0.026502,1.210657,4,32,1,1,1,4,9.645316,9.645316,0,0,0,0.000000,0,,,,13.495,0.804100,13.854,499.678,542.103
4194,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04195.jpg,0.362945,0,0,0,1,0,1,1,0.776787,0.362945,0.413842,0,,,0.038789,1.359408,4,32,1,1,1,4,14.895642,14.895642,0,0,0,0.000000,0,,,,13.697,0.739137,13.222,770.297,814.150
4195,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04196.jpg,0.367167,0,0,0,1,0,1,1,1.364784,0.367167,0.997617,0,,,0.000071,1.001220,4,32,1,1,1,4,13.237615,13.237615,0,0,0,0.000000,0,,,,13.146,0.736261,13.692,706.589,748.728
4196,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04197.jpg,0.720817,0,0,0,1,0,1,1,1.257977,0.720817,0.537160,0,,,0.027287,1.228898,4,32,1,1,1,4,10.156338,10.156338,0,0,0,0.000000,0,,,,13.399,0.767824,13.749,802.122,846.437
4197,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04198.jpg,0.808430,0,0,1,1,0,1,1,1.732853,0.808430,0.924423,1,0.947708,,0.002401,1.019075,4,32,1,1,1,4,16.982019,16.982019,0,0,0,0.000000,0,,,,13.534,0.876519,13.649,834.597,878.721
4198,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04199.jpg,0.807662,1,1,1,1,1,1,1,1.805562,0.807662,0.997900,2,0.998969,0.998969,0.000090,1.000931,4,32,1,1,1,4,12.139195,12.139195,0,0,0,0.000000,0,,,,15.397,0.875933,13.695,743.402,790.138
4199,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04200.jpg,0.842398,1,1,1,1,1,1,1,1.673461,0.842398,0.831063,3,0.909570,0.909570,0.004291,1.099420,4,32,1,1,1,4,11.933980,11.933980,0,0,0,0.000000,0,,,,13.945,0.857077,13.361,776.970,820.246
4200,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04201.jpg,0.640360,0,0,0,1,0,1,1,1.082201,0.640360,0.441841,0,,,0.032379,1.390486,4,32,1,1,1,4,9.082041,9.082041,0,0,0,0.000000,0,,,,13.560,0.725318,13.802,642.452,685.138
4201,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04202.jpg,0.638001,0,0,0,1,0,1,1,1.186590,0.638001,0.548589,0,,,0.026191,1.272376,4,32,1,1,1,4,10.179387,10.179387,0,0,0,0.000000,0,,,,13.650,0.680092,15.840,727.786,772.771
4202,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04203.jpg,0.686237,0,0,0,1,0,2,1,1.483079,0.686237,0.796843,0,,,0.010169,1.066085,4,32,1,1,1,4,10.457051,10.457051,0,0,0,0.000000,0,,,,13.609,0.701451,13.663,464.218,508.235
4203,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04204.jpg,0.561783,0,0,0,1,0,2,1,1.208630,0.561783,0.646846,0,,,0.022362,1.079124,4,32,1,1,1,4,7.765582,7.765582,0,0,0,0.000000,0,,,,13.443,0.681154,13.880,336.575,379.329
4204,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04205.jpg,0.734345,0,0,0,1,0,1,1,1.652136,0.734345,0.917791,0,,,0.004782,1.008140,4,32,1,1,1,4,10.566321,10.566321,0,0,0,0.000000,0,,,,13.431,0.769507,14.115,845.539,888.405
4205,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04206.jpg,0.734451,0,0,0,1,0,1,1,1.734085,0.734451,0.999634,0,,,0.000017,1.000166,4,32,1,1,1,4,8.172725,8.172725,0,0,0,0.000000,0,,,,13.513,0.770373,13.606,565.554,607.806
4206,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04207.jpg,0.768798,0,0,0,1,0,1,1,1.578534,0.768798,0.809735,0,,,0.011094,1.044944,4,32,1,1,1,4,12.320749,12.320749,0,0,0,0.000000,0,,,,13.592,0.755608,13.655,639.290,683.260
4207,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04208.jpg,0.807581,0,0,1,1,0,1,1,1.416765,0.807581,0.609184,1,0.798949,,0.016763,1.251645,4,32,1,1,1,4,8.968664,8.968664,0,0,0,0.000000,0,,,,13.486,0.755522,14.406,415.118,458.837
4208,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04209.jpg,0.604164,0,0,0,1,0,1,1,1.080193,0.604164,0.476029,0,,,0.024628,1.377927,4,32,1,1,1,4,11.142937,11.142937,0,0,0,0.000000,0,,,,13.518,0.699788,13.746,677.710,721.746
4209,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04210.jpg,0.690973,0,0,0,1,0,1,1,1.266756,0.690973,0.575783,0,,,0.027389,1.160007,4,32,1,1,1,4,7.198252,7.198252,0,0,0,0.000000,0,,,,13.291,0.773165,13.481,475.525,519.732
4210,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04211.jpg,0.796314,0,0,0,1,0,1,1,1.477709,0.796314,0.681395,0,,,0.018127,1.117603,4,32,1,1,1,4,8.435278,8.435278,0,0,0,0.000000,0,,,,14.087,0.820212,14.025,780.031,823.722
4211,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04212.jpg,0.793750,0,0,0,1,0,1,1,1.787030,0.793750,0.993279,0,,,0.000281,1.003117,4,32,1,1,1,4,9.997725,9.997725,0,0,0,0.000000,0,,,,13.618,0.818603,13.860,665.879,710.364
4212,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04213.jpg,0.850933,0,0,1,1,0,1,1,1.770479,0.850933,0.919546,1,0.944252,,0.004441,1.006072,4,32,1,1,1,4,8.106091,8.106091,0,0,0,0.000000,0,,,,13.672,0.830672,13.565,618.141,660.440
4213,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04214.jpg,0.763612,0,0,0,1,0,1,1,1.486982,0.763612,0.723371,0,,,0.015043,1.146851,4,32,1,1,1,4,9.039086,9.039086,0,0,0,0.000000,0,,,,13.560,0.752680,13.547,497.557,541.112
4214,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04215.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.099617,9.099617,0,0,0,0.000000,0,,,,13.050,0.667933,13.656,762.418,803.465
4215,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04216.jpg,0.548708,0,0,0,1,0,1,1,0.548708,0.548708,0.000000,0,,,,,4,32,1,1,1,4,11.525138,11.525138,0,0,0,0.000000,0,,,,13.226,0.753980,13.897,750.068,793.777
4216,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04217.jpg,0.314698,0,0,0,1,0,1,1,1.027797,0.314698,0.713099,0,,,0.013929,1.144325,4,32,1,1,1,4,9.211000,9.211000,0,0,0,0.000000,0,,,,13.649,0.698276,13.740,427.433,469.953
4217,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04218.jpg,0.734630,0,0,0,1,0,1,1,1.637138,0.734630,0.902508,0,,,0.004980,1.015831,4,32,1,1,1,4,7.446997,7.446997,0,0,0,0.000000,0,,,,13.328,0.766509,13.660,515.759,559.621
4218,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04219.jpg,0.313564,0,0,0,1,0,1,1,1.166819,0.313564,0.853255,0,,,0.007014,1.048591,4,32,1,1,1,4,10.443637,10.443637,0,0,0,0.000000,0,,,,13.314,0.721497,13.831,742.020,784.018
4219,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04220.jpg,0.405235,0,0,0,1,0,1,1,1.216861,0.405235,0.811626,0,,,0.010212,1.081711,4,32,1,1,1,4,9.673926,9.673926,0,0,0,0.000000,0,,,,13.509,0.696819,15.460,463.027,508.543
4220,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04221.jpg,0.405448,0,0,0,1,0,1,1,1.402851,0.405448,0.997403,0,,,0.000099,1.001252,4,32,1,1,1,4,8.729222,8.729222,0,0,0,0.000000,0,,,,13.681,0.695703,13.817,630.208,673.104
4221,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04222.jpg,0.616523,0,0,0,1,0,1,1,1.515032,0.616523,0.898509,0,,,0.004849,1.024786,4,32,1,1,1,4,9.440790,9.440790,0,0,0,0.000000,0,,,,13.414,0.741740,13.717,675.590,719.136
4222,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04223.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.815042,9.815042,0,0,0,0.000000,0,,,,13.405,0.617308,13.721,460.285,503.134
4223,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04224.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.196981,9.196981,0,0,0,0.000000,0,,,,13.435,0.635755,13.600,668.718,709.864
4224,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04225.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.669180,8.669180,0,0,0,0.000000,0,,,,13.174,0.665423,13.532,767.391,808.221
4225,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04226.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.572552,7.572552,0,0,0,0.000000,0,,,,13.201,0.526615,15.833,307.445,354.514
4226,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04227.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.658373,7.658373,0,0,0,0.000000,0,,,,12.835,0.118856,13.622,628.940,669.370
4227,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04228.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.222256,7.222256,0,0,0,0.000000,0,,,,12.850,0.540850,13.466,391.300,431.655
4228,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04229.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,14.301458,14.301458,0,0,0,0.000000,0,,,,13.033,0.600690,13.420,844.953,885.278
4229,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04230.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.367384,6.367384,0,0,0,0.000000,0,,,,13.052,0.532636,13.343,418.047,461.154
4230,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04231.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.485541,6.485541,0,0,0,0.000000,0,,,,12.852,0.525071,13.543,428.531,470.500
4231,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04232.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.897257,7.897257,0,0,0,0.000000,0,,,,13.243,0.525234,13.449,599.387,640.299
4232,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04233.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.223047,9.223047,0,0,0,0.000000,0,,,,12.597,0.623105,13.309,472.590,514.527
4233,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04234.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.928437,8.928437,0,0,0,0.000000,0,,,,13.012,0.565686,13.296,593.496,635.400
4234,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04235.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.931727,7.931727,0,0,0,0.000000,0,,,,13.769,0.382357,13.338,321.290,363.995
4235,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04236.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.535179,8.535179,0,0,0,0.000000,0,,,,12.003,0.378349,13.474,636.823,675.816
4236,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04237.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.577614,8.577614,0,0,0,0.000000,0,,,,13.454,0.616257,13.672,592.794,636.140
4237,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04238.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.018430,8.018430,0,0,0,0.000000,0,,,,13.439,0.520493,13.649,422.999,464.830
4238,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04239.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,10.990663,10.990663,0,0,0,0.000000,0,,,,12.816,0.316606,13.665,712.805,753.251
4239,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04240.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.526509,7.526509,0,0,0,0.000000,0,,,,13.232,0.092730,14.399,293.414,335.857
4240,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04241.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.013247,8.013247,0,0,0,0.000000,0,,,,12.858,0.207795,13.933,458.647,499.480
4241,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04242.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,12.080138,12.080138,0,0,0,0.000000,0,,,,14.551,0.531311,13.659,717.652,762.655
4242,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04243.jpg,0.575252,0,0,0,1,0,1,1,0.575252,0.575252,0.000000,0,,,,,4,32,1,1,1,4,6.183289,6.183289,0,0,0,0.000000,0,,,,13.391,0.577952,13.438,337.840,381.133
4243,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04244.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.157243,7.157243,0,0,0,0.000000,0,,,,13.275,0.482297,13.279,471.203,511.578
4244,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04245.jpg,0.539759,0,0,0,1,0,1,1,0.539759,0.539759,0.000000,0,,,,,4,32,1,1,1,4,8.424479,8.424479,0,0,0,0.000000,0,,,,13.462,0.550000,13.688,800.753,842.932
4245,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04246.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,10.072176,10.072176,0,0,0,0.000000,0,,,,13.420,0.341202,13.476,411.869,453.052
4246,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04247.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.833888,7.833888,0,0,0,0.000000,0,,,,13.074,0.030286,13.433,333.441,375.301
4247,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04248.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.011363,7.011363,0,0,0,0.000000,0,,,,13.054,0.265537,13.561,506.269,548.207
4248,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04249.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.290286,8.290286,0,0,0,0.000000,0,,,,12.910,0.441058,13.913,779.185,822.048
4249,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04250.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.960754,7.960754,0,0,0,0.000000,0,,,,13.519,0.442750,13.500,298.032,339.735
